,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Lorenzo Crisetig,"€ 17,038","€ 886,000","€ 917,184",M,23,Italy,Crotone,Serie A,2016-2017
2,Marcus Rohdén,"€ 11,942","€ 621,000","€ 642,857",M,25,Sweden,Crotone,Serie A,2016-2017
3,Aleandro Rosi,"€ 11,942","€ 621,000","€ 642,857",D,29,Italy,Crotone,Serie A,2016-2017
4,Aleksandar Tonev,"€ 10,231","€ 532,000","€ 550,724",F,26,Bulgaria,Crotone,Serie A,2016-2017
5,Gian Marco Ferrari,"€ 10,231","€ 532,000","€ 550,724",D,24,Italy,Crotone,Serie A,2016-2017
6,Federico Ceccherini,"€ 8,519","€ 443,000","€ 458,592",D,24,Italy,Crotone,Serie A,2016-2017
7,Raffaele Palladino,"€ 8,519","€ 443,000","€ 458,592",F,32,Italy,Crotone,Serie A,2016-2017
8,Leonardo Capezzi,"€ 8,519","€ 443,000","€ 458,592",M,21,Italy,Crotone,Serie A,2016-2017
9,Bruno Martella,"€ 8,519","€ 443,000","€ 458,592",D,23,Italy,Crotone,Serie A,2016-2017
10,Claiton,"€ 8,519","€ 443,000","€ 458,592",D,31,Brazil,Crotone,Serie A,2016-2017
11,Adrian Stoian,"€ 8,519","€ 443,000","€ 458,592",F,25,Romania,Crotone,Serie A,2016-2017
12,Mario Sampirisi,"€ 6,827","€ 355,000","€ 367,495",D,23,Italy,Crotone,Serie A,2016-2017
13,Alex Cordaz,"€ 6,827","€ 355,000","€ 367,495",K,33,Italy,Crotone,Serie A,2016-2017
14,Diego Falcinelli,"€ 6,462","€ 336,000","€ 347,826",F,25,Italy,Crotone,Serie A,2016-2017
15,Andrea Nalini,"€ 6,135","€ 319,000","€ 330,228",M,26,Italy,Crotone,Serie A,2016-2017
16,Simy,"€ 6,135","€ 319,000","€ 330,228",F,24,Nigeria,Crotone,Serie A,2016-2017
17,Andrea Barberis,"€ 5,115","€ 266,000","€ 275,362",M,22,Italy,Crotone,Serie A,2016-2017
18,Marco Festa,"€ 3,404","€ 177,000","€ 183,230",K,24,Italy,Crotone,Serie A,2016-2017
19,Maxwell Acosty,"€ 3,231","€ 168,000","€ 173,913",M,24,Ghana,Crotone,Serie A,2016-2017
20,Marcello Trotta,"€ 2,865","€ 149,000","€ 154,244",F,23,Italy,Crotone,Serie A,2016-2017
21,Djamel Mesbah,"€ 2,750","€ 143,000","€ 148,033",D,31,Algeria,Crotone,Serie A,2016-2017
22,Manuel Nicoletti,"€ 1,692","€ 88,000","€ 91,097",D,17,Italy,Crotone,Serie A,2016-2017
23,Luca Bruno,"€ 1,673","€ 87,000","€ 90,062",D,19,Italy,Crotone,Serie A,2016-2017
24,Aniello Viscovo,€ 904,"€ 47,000","€ 48,654",K,17,Italy,Crotone,Serie A,2016-2017
25,Cazim Suljic,€ 731,"€ 38,000","€ 39,337",M,19,Bosnia-Herzegovina,Crotone,Serie A,2016-2017
26,Andrej Kotnik,€ 346,"€ 18,000","€ 18,634",F,20,Slovenia,Crotone,Serie A,2016-2017
27,Giuseppe Borello,€ 250,"€ 13,000","€ 13,458",M,17,Italy,Crotone,Serie A,2016-2017
28,Giuseppe Cuomo,€ 250,"€ 13,000","€ 13,458",D,18,Italy,Crotone,Serie A,2016-2017
29,Giuseppe Zampano,€ 0,€ 0,€ 0,D,22,Italy,Crotone,Serie A,2016-2017
30,Eddy Gnahoré,€ 0,€ 0,€ 0,M,22,France,Crotone,Serie A,2016-2017
31,Nicolò Fazzi,€ 0,€ 0,€ 0,M,21,Italy,Crotone,Serie A,2016-2017
32,Noë Dussenne,€ 0,€ 0,€ 0,D,24,Belgium,Crotone,Serie A,2016-2017
33,Nunzio Di Roberto,€ 0,€ 0,€ 0,M,30,Italy,Crotone,Serie A,2016-2017
34,Pietro De Giorgio,€ 0,€ 0,€ 0,F,33,Italy,Crotone,Serie A,2016-2017
35,Aniello Salzano,€ 0,€ 0,€ 0,M,24,Italy,Crotone,Serie A,2016-2017
36,Andrea Mazzarani,€ 0,€ 0,€ 0,M,26,Italy,Crotone,Serie A,2016-2017
37,Valentin Cojocaru,€ 0,€ 0,€ 0,K,20,Romania,Crotone,Serie A,2016-2017
