,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Domenico Berardi,"€ 34,096","€ 1,773,000","€ 1,835,403",M,21,Italy,Sassuolo,Serie A,2016-2017
2,Andrea Consigli,"€ 34,096","€ 1,773,000","€ 1,835,403",K,29,Italy,Sassuolo,Serie A,2016-2017
3,Paolo Cannavaro,"€ 34,096","€ 1,773,000","€ 1,835,403",D,35,Italy,Sassuolo,Serie A,2016-2017
4,Alessandro Matri,"€ 34,096","€ 1,773,000","€ 1,835,403",F,31,Italy,Sassuolo,Serie A,2016-2017
5,Federico Peluso,"€ 27,269","€ 1,418,000","€ 1,467,908",D,32,Italy,Sassuolo,Serie A,2016-2017
6,Francesco Acerbi,"€ 23,846","€ 1,240,000","€ 1,283,643",D,28,Italy,Sassuolo,Serie A,2016-2017
7,Grégoire Defrel,"€ 23,846","€ 1,240,000","€ 1,283,643",F,25,Martinique,Sassuolo,Serie A,2016-2017
8,Davide Biondini,"€ 20,442","€ 1,063,000","€ 1,100,414",M,33,Italy,Sassuolo,Serie A,2016-2017
9,Alfred Duncan,"€ 20,442","€ 1,063,000","€ 1,100,414",M,23,Ghana,Sassuolo,Serie A,2016-2017
10,Alberto Aquilani,"€ 20,442","€ 1,063,000","€ 1,100,414",M,31,Italy,Sassuolo,Serie A,2016-2017
11,Francesco Magnanelli,"€ 20,442","€ 1,063,000","€ 1,100,414",M,31,Italy,Sassuolo,Serie A,2016-2017
12,Gianluca Pegolo,"€ 19,385","€ 1,008,000","€ 1,043,478",K,35,Italy,Sassuolo,Serie A,2016-2017
13,Simone Missiroli,"€ 14,538","€ 756,000","€ 782,608",M,30,Italy,Sassuolo,Serie A,2016-2017
14,Timo Letschert,"€ 13,635","€ 709,000","€ 733,954",D,23,Netherlands,Sassuolo,Serie A,2016-2017
15,Luca Antei,"€ 10,231","€ 532,000","€ 550,724",D,24,Italy,Sassuolo,Serie A,2016-2017
16,Marcello Gazzola,"€ 10,231","€ 532,000","€ 550,724",D,31,Italy,Sassuolo,Serie A,2016-2017
17,Antonino Ragusa,"€ 10,231","€ 532,000","€ 550,724",F,26,Italy,Sassuolo,Serie A,2016-2017
18,Alberto Pomini,"€ 10,231","€ 532,000","€ 550,724",K,35,Italy,Sassuolo,Serie A,2016-2017
19,Stefano Sensi,"€ 10,231","€ 532,000","€ 550,724",M,20,Italy,Sassuolo,Serie A,2016-2017
20,Federico Ricci,"€ 10,231","€ 532,000","€ 550,724",M,22,Italy,Sassuolo,Serie A,2016-2017
21,Pietro Iemmello,"€ 10,231","€ 532,000","€ 550,724",F,24,Italy,Sassuolo,Serie A,2016-2017
22,Matteo Politano,"€ 10,231","€ 532,000","€ 550,724",M,22,Italy,Sassuolo,Serie A,2016-2017
23,Luca Mazzitelli,"€ 6,827","€ 355,000","€ 367,495",M,20,Italy,Sassuolo,Serie A,2016-2017
24,Diego Falcinelli,"€ 6,462","€ 336,000","€ 347,826",F,25,Italy,Sassuolo,Serie A,2016-2017
25,Cristian Dell'Orco,"€ 5,115","€ 266,000","€ 275,362",D,22,Italy,Sassuolo,Serie A,2016-2017
26,Pol Lirola,"€ 5,115","€ 266,000","€ 275,362",D,18,Spain,Sassuolo,Serie A,2016-2017
27,Lorenzo Pellegrini,"€ 3,404","€ 177,000","€ 183,230",M,20,Italy,Sassuolo,Serie A,2016-2017
28,Gianluca Scamacca,"€ 2,962","€ 154,000","€ 159,420",F,17,Italy,Sassuolo,Serie A,2016-2017
29,Marcello Trotta,"€ 2,865","€ 149,000","€ 154,244",F,23,Italy,Sassuolo,Serie A,2016-2017
30,Luca Ravanelli,€ 981,"€ 51,000","€ 52,795",D,19,Italy,Sassuolo,Serie A,2016-2017
31,Giacomo Zecca,€ 250,"€ 13,000","€ 13,458",F,18,Italy,Sassuolo,Serie A,2016-2017
32,Claud Adjapong,€ 250,"€ 13,000","€ 13,458",D,18,Italy,Sassuolo,Serie A,2016-2017
33,Francesco Scavo,€ 250,"€ 13,000","€ 13,458",K,18,Italy,Sassuolo,Serie A,2016-2017
34,Leonardo Vitali,€ 250,"€ 13,000","€ 13,458",K,17,Italy,Sassuolo,Serie A,2016-2017
35,Manuel Ferrini,€ 250,"€ 13,000","€ 13,458",D,18,Italy,Sassuolo,Serie A,2016-2017
36,Marius Marin,€ 250,"€ 13,000","€ 13,458",M,17,Romania,Sassuolo,Serie A,2016-2017
37,Martin Erlic,€ 250,"€ 13,000","€ 13,458",D,18,Croatia,Sassuolo,Serie A,2016-2017
38,Nicholas Pierini,€ 250,"€ 13,000","€ 13,458",F,17,Italy,Sassuolo,Serie A,2016-2017
39,Simone Caputo,€ 250,"€ 13,000","€ 13,458",M,17,Italy,Sassuolo,Serie A,2016-2017
40,Simone Franchini,€ 250,"€ 13,000","€ 13,458",M,18,Italy,Sassuolo,Serie A,2016-2017
41,Bryan Costa,€ 212,"€ 11,000","€ 11,387",K,17,Italy,Sassuolo,Serie A,2016-2017
42,Leonardo Fontanesi,€ 0,€ 0,€ 0,D,20,Italy,Sassuolo,Serie A,2016-2017
43,Karim Laribi,€ 0,€ 0,€ 0,F,25,Tunisia,Sassuolo,Serie A,2016-2017
44,Emanuele Terranova,€ 0,€ 0,€ 0,D,29,Italy,Sassuolo,Serie A,2016-2017
45,Lorenzo Ariaudo,€ 0,€ 0,€ 0,D,27,Italy,Sassuolo,Serie A,2016-2017
46,Giovanni Sbrissa,€ 0,€ 0,€ 0,M,19,Italy,Sassuolo,Serie A,2016-2017
47,Leonardo Sarzi Maddidini,€ 0,€ 0,€ 0,M,17,Italy,Sassuolo,Serie A,2016-2017
48,Nicola Sansone,€ 0,€ 0,€ 0,F,24,Italy,Sassuolo,Serie A,2016-2017
