,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jonathan de Guzmán,"€ 23,846","€ 1,240,000","€ 1,283,643",M,28,Netherlands,Chievo Verona,Serie A,2016-2017
2,Valter Birsa,"€ 20,442","€ 1,063,000","€ 1,100,414",M,29,Slovenia,Chievo Verona,Serie A,2016-2017
3,Riccardo Meggiorini,"€ 18,750","€ 975,000","€ 1,009,316",F,30,Italy,Chievo Verona,Serie A,2016-2017
4,Stefano Sorrentino,"€ 17,038","€ 886,000","€ 917,184",K,37,Italy,Chievo Verona,Serie A,2016-2017
5,Serge Gakpé,"€ 17,038","€ 886,000","€ 917,184",M,29,Togo,Chievo Verona,Serie A,2016-2017
6,Bostjan Cesar,"€ 12,962","€ 674,000","€ 697,722",D,33,Slovenia,Chievo Verona,Serie A,2016-2017
7,Sergio Pellissier,"€ 11,942","€ 621,000","€ 642,857",F,37,Italy,Chievo Verona,Serie A,2016-2017
8,Ivan Radovanovic,"€ 11,250","€ 585,000","€ 605,590",M,27,Serbia,Chievo Verona,Serie A,2016-2017
9,Lucas Castro,"€ 10,231","€ 532,000","€ 550,724",M,27,Argentina,Chievo Verona,Serie A,2016-2017
10,Alessandro Gamberini,"€ 10,231","€ 532,000","€ 550,724",D,34,Italy,Chievo Verona,Serie A,2016-2017
11,Dario Dainelli,"€ 10,231","€ 532,000","€ 550,724",D,37,Italy,Chievo Verona,Serie A,2016-2017
12,Perparim Hetemaj,"€ 10,231","€ 532,000","€ 550,724",M,29,Finland,Chievo Verona,Serie A,2016-2017
13,Fabrizio Cacciatore,"€ 10,231","€ 532,000","€ 550,724",D,29,Italy,Chievo Verona,Serie A,2016-2017
14,Mariano Izco,"€ 10,231","€ 532,000","€ 550,724",M,33,Argentina,Chievo Verona,Serie A,2016-2017
15,Nicolas Frey,"€ 8,519","€ 443,000","€ 458,592",D,32,France,Chievo Verona,Serie A,2016-2017
16,Roberto Inglese,"€ 6,827","€ 355,000","€ 367,495",F,24,Italy,Chievo Verona,Serie A,2016-2017
17,Andrea Seculin,"€ 6,827","€ 355,000","€ 367,495",K,25,Italy,Chievo Verona,Serie A,2016-2017
18,Gennaro Sardo,"€ 6,827","€ 355,000","€ 367,495",D,37,Italy,Chievo Verona,Serie A,2016-2017
19,Massimo Gobbi,"€ 6,827","€ 355,000","€ 367,495",D,35,Italy,Chievo Verona,Serie A,2016-2017
20,Nicola Rigoni,"€ 6,827","€ 355,000","€ 367,495",M,25,Italy,Chievo Verona,Serie A,2016-2017
21,Nicolás Spolli,"€ 6,827","€ 355,000","€ 367,495",D,33,Argentina,Chievo Verona,Serie A,2016-2017
22,Samuel Bastien,"€ 3,404","€ 177,000","€ 183,230",M,19,Belgium,Chievo Verona,Serie A,2016-2017
23,Walter Bressan,"€ 3,404","€ 177,000","€ 183,230",K,35,Italy,Chievo Verona,Serie A,2016-2017
24,N'Diaye Djiby,"€ 2,308","€ 120,000","€ 124,224",M,22,Senegal,Chievo Verona,Serie A,2016-2017
25,Filippo Damian,"€ 2,192","€ 114,000","€ 118,012",M,20,Italy,Chievo Verona,Serie A,2016-2017
26,Michele Troiani,"€ 2,038","€ 106,000","€ 109,731",D,19,Italy,Chievo Verona,Serie A,2016-2017
27,Fabio Depaoli,"€ 1,500","€ 78,000","€ 80,745",D,19,Italy,Chievo Verona,Serie A,2016-2017
28,Emanuel Vignato,€ 250,"€ 13,000","€ 13,458",M,15,Italy,Chievo Verona,Serie A,2016-2017
29,Mohamed Rabbas,€ 250,"€ 13,000","€ 13,458",M,16,Morocco,Chievo Verona,Serie A,2016-2017
30,Raul Oprut,€ 250,"€ 13,000","€ 13,458",D,18,Romania,Chievo Verona,Serie A,2016-2017
31,Alessandro Confente,€ 250,"€ 13,000","€ 13,458",K,18,Italy,Chievo Verona,Serie A,2016-2017
32,Edoardo Sbampato,€ 250,"€ 13,000","€ 13,458",D,18,Italy,Chievo Verona,Serie A,2016-2017
33,Cesare Pogliano,€ 250,"€ 13,000","€ 13,458",D,18,Italy,Chievo Verona,Serie A,2016-2017
34,Sofian Kiyine,€ 250,"€ 13,000","€ 13,458",M,18,Morocco,Chievo Verona,Serie A,2016-2017
35,Filippo Pavoni,€ 250,"€ 13,000","€ 13,458",K,16,Italy,Chievo Verona,Serie A,2016-2017
36,Andrea Isufaj,€ 154,"€ 8,000","€ 8,282",F,16,Italy,Chievo Verona,Serie A,2016-2017
37,Lamin Jallow,€ 0,€ 0,€ 0,F,20,The Gambia,Chievo Verona,Serie A,2016-2017
38,Ngissah Bismark,€ 0,€ 0,€ 0,F,18,Ghana,Chievo Verona,Serie A,2016-2017
39,Paul-José Mpoku,€ 0,€ 0,€ 0,F,24,Democratic Republic of Congo,Chievo Verona,Serie A,2016-2017
40,Yusupha Bobb,€ 0,€ 0,€ 0,M,20,The Gambia,Chievo Verona,Serie A,2016-2017
41,Antonio Floro Flores,€ 0,€ 0,€ 0,F,33,Italy,Chievo Verona,Serie A,2016-2017
42,Vittorio Parigini,€ 0,€ 0,€ 0,M,20,Italy,Chievo Verona,Serie A,2016-2017
43,Victor da Silva,€ 0,€ 0,€ 0,F,21,Brazil,Chievo Verona,Serie A,2016-2017
44,Filippo Costa,€ 0,€ 0,€ 0,D,21,Italy,Chievo Verona,Serie A,2016-2017
