,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mattia Destro,"€ 61,346","€ 3,190,000","€ 3,302,276",F,25,Italy,Bologna,Serie A,2016-2017
2,Amadou Diawara,"€ 40,904","€ 2,127,000","€ 2,201,862",M,18,Guinea,Bologna,Serie A,2016-2017
3,Blerim Dzemaili,"€ 34,096","€ 1,773,000","€ 1,835,403",M,30,Switzerland,Bologna,Serie A,2016-2017
4,Daniele Gastaldello,"€ 30,673","€ 1,595,000","€ 1,651,138",D,33,Italy,Bologna,Serie A,2016-2017
5,Antonio Mirante,"€ 30,673","€ 1,595,000","€ 1,651,138",K,32,Italy,Bologna,Serie A,2016-2017
6,Luca Rossettini,"€ 20,442","€ 1,063,000","€ 1,100,414",D,31,Italy,Bologna,Serie A,2016-2017
7,Domenico Maietta,"€ 20,442","€ 1,063,000","€ 1,100,414",D,33,Italy,Bologna,Serie A,2016-2017
8,Anthony Mounier,"€ 17,038","€ 886,000","€ 917,184",F,28,France,Bologna,Serie A,2016-2017
9,Ibrahima Mbaye,"€ 17,038","€ 886,000","€ 917,184",D,21,Senegal,Bologna,Serie A,2016-2017
10,Ádám Nagy,"€ 17,038","€ 886,000","€ 917,184",M,21,Hungary,Bologna,Serie A,2016-2017
11,Godfred Donsah,"€ 17,038","€ 886,000","€ 917,184",M,20,Ghana,Bologna,Serie A,2016-2017
12,Lorenzo Crisetig,"€ 17,038","€ 886,000","€ 917,184",M,23,Italy,Bologna,Serie A,2016-2017
13,Ladislav Krejci,"€ 15,327","€ 797,000","€ 825,051",F,23,Czech Republic,Bologna,Serie A,2016-2017
14,Federico Viviani,"€ 13,635","€ 709,000","€ 733,954",M,24,Italy,Bologna,Serie A,2016-2017
15,Adam Masina,"€ 13,635","€ 709,000","€ 733,954",D,22,Italy,Bologna,Serie A,2016-2017
16,Luca Rizzo,"€ 11,942","€ 621,000","€ 642,857",M,24,Italy,Bologna,Serie A,2016-2017
17,Federico Di Francesco,"€ 11,942","€ 621,000","€ 642,857",F,22,Italy,Bologna,Serie A,2016-2017
18,Marios Oikonomou,"€ 11,942","€ 621,000","€ 642,857",D,23,Greece,Bologna,Serie A,2016-2017
19,Erick Pulgar,"€ 11,942","€ 621,000","€ 642,857",M,22,Chile,Bologna,Serie A,2016-2017
20,Simone Verdi,"€ 10,231","€ 532,000","€ 550,724",M,23,Italy,Bologna,Serie A,2016-2017
21,Emil Krafth,"€ 10,231","€ 532,000","€ 550,724",D,21,Sweden,Bologna,Serie A,2016-2017
22,Umar Sadiq,"€ 8,519","€ 443,000","€ 458,592",F,19,Nigeria,Bologna,Serie A,2016-2017
23,Filip Helander,"€ 8,519","€ 443,000","€ 458,592",D,23,Sweden,Bologna,Serie A,2016-2017
24,Bruno Petkovic,"€ 3,827","€ 199,000","€ 206,004",F,21,Croatia,Bologna,Serie A,2016-2017
25,Orji Okwonkwo,"€ 3,788","€ 197,000","€ 203,934",F,18,Nigeria,Bologna,Serie A,2016-2017
26,Mouhamadou Sarr,"€ 1,615","€ 84,000","€ 86,956",K,19,Senegal,Bologna,Serie A,2016-2017
27,Giordano Trovade,€ 250,"€ 13,000","€ 13,458",M,18,Italy,Bologna,Serie A,2016-2017
28,Federico Ravaglia,€ 250,"€ 13,000","€ 13,458",K,16,Italy,Bologna,Serie A,2016-2017
29,Emanuele Monari,€ 250,"€ 13,000","€ 13,458",K,18,Italy,Bologna,Serie A,2016-2017
30,Vincenzo Silvestro,€ 250,"€ 13,000","€ 13,458",M,17,Italy,Bologna,Serie A,2016-2017
31,Gianluca Frabotta,€ 250,"€ 13,000","€ 13,458",D,17,Italy,Bologna,Serie A,2016-2017
32,Mattia Cozzari,€ 250,"€ 13,000","€ 13,458",M,17,Italy,Bologna,Serie A,2016-2017
33,Alessandro Bianconi,€ 250,"€ 13,000","€ 13,458",D,17,Italy,Bologna,Serie A,2016-2017
34,Fabrizio Brignani,€ 154,"€ 8,000","€ 8,282",D,18,Italy,Bologna,Serie A,2016-2017
35,Archimede Morleo,€ 0,€ 0,€ 0,D,32,Italy,Bologna,Serie A,2016-2017
36,Angelo da Costa,€ 0,€ 0,€ 0,K,32,Brazil,Bologna,Serie A,2016-2017
37,Vasilios Torosidis,€ 0,€ 0,€ 0,D,31,Greece,Bologna,Serie A,2016-2017
38,Alfred Gomis,€ 0,€ 0,€ 0,K,22,Senegal,Bologna,Serie A,2016-2017
39,Juan Manuel Valencia,€ 0,€ 0,€ 0,M,18,Colombia,Bologna,Serie A,2016-2017
40,Nicolò Cherubin,€ 0,€ 0,€ 0,D,29,Italy,Bologna,Serie A,2016-2017
41,Robert Acquafresca,€ 0,€ 0,€ 0,F,28,Italy,Bologna,Serie A,2016-2017
42,Saphir Taider,€ 0,€ 0,€ 0,M,24,Algeria,Bologna,Serie A,2016-2017
43,Sergio Floccari,€ 0,€ 0,€ 0,F,34,Italy,Bologna,Serie A,2016-2017
44,Alex Ferrari,€ 0,€ 0,€ 0,D,22,Italy,Bologna,Serie A,2016-2017
45,Franco Brienza,€ 0,€ 0,€ 0,M,37,Italy,Bologna,Serie A,2016-2017
46,Deian Boldor,€ 0,€ 0,€ 0,D,21,Romania,Bologna,Serie A,2016-2017
47,Aaron Mattia Tabacchi,€ 0,€ 0,€ 0,F,18,Italy,Bologna,Serie A,2016-2017
48,Luca Ceccarelli,€ 0,€ 0,€ 0,D,33,Italy,Bologna,Serie A,2016-2017
