,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,209,024",F,27,Italy,Torino,Serie A,2019-2020
2,Salvatore Sirigu,"€ 60,577","€ 3,150,000","€ 3,209,024",K,32,Italy,Torino,Serie A,2019-2020
3,Iago Falque,"€ 60,577","€ 3,150,000","€ 3,209,024",F,29,Spain,Torino,Serie A,2019-2020
4,Andrea Belotti,"€ 60,577","€ 3,150,000","€ 3,209,024",F,25,Italy,Torino,Serie A,2019-2020
5,Armando Izzo,"€ 60,577","€ 3,150,000","€ 3,209,024",D,27,Italy,Torino,Serie A,2019-2020
6,Simone Zaza,"€ 60,577","€ 3,150,000","€ 3,209,024",F,28,Italy,Torino,Serie A,2019-2020
7,Nicolas N'Koulou,"€ 53,462","€ 2,780,000","€ 2,832,091",D,29,Cameroon,Torino,Serie A,2019-2020
8,Daniele Baselli,"€ 49,808","€ 2,590,000","€ 2,638,531",M,27,Italy,Torino,Serie A,2019-2020
9,Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,638,531",M,31,Venezuela,Torino,Serie A,2019-2020
10,Cristian Ansaldi,"€ 49,808","€ 2,590,000","€ 2,638,531",D,32,Argentina,Torino,Serie A,2019-2020
11,Diego Laxalt,"€ 49,808","€ 2,590,000","€ 2,638,531",M,26,Uruguay,Torino,Serie A,2019-2020
12,Soualiho Meïté,"€ 39,231","€ 2,040,000","€ 2,078,225",M,25,France,Torino,Serie A,2019-2020
13,Ola Aina,"€ 35,577","€ 1,850,000","€ 1,884,665",D,22,Nigeria,Torino,Serie A,2019-2020
14,Lorenzo De Silvestri,"€ 35,577","€ 1,850,000","€ 1,884,665",D,31,Italy,Torino,Serie A,2019-2020
15,Álex Berenguer,"€ 25,000","€ 1,300,000","€ 1,324,359",F,24,Spain,Torino,Serie A,2019-2020
16,Kevin Bonifazi,"€ 21,346","€ 1,110,000","€ 1,130,799",D,23,Italy,Torino,Serie A,2019-2020
17,Lyanco,"€ 21,346","€ 1,110,000","€ 1,130,799",D,22,Brazil,Torino,Serie A,2019-2020
18,Bremer,"€ 17,885","€ 930,000","€ 947,426",D,22,Brazil,Torino,Serie A,2019-2020
19,Sasa Lukic,"€ 17,885","€ 930,000","€ 947,426",M,23,Serbia,Torino,Serie A,2019-2020
20,Koffi Djidji,"€ 17,308","€ 900,000","€ 916,864",D,26,Cote d'Ivoire,Torino,Serie A,2019-2020
21,Simone Edera,"€ 14,231","€ 740,000","€ 753,866",F,22,Italy,Torino,Serie A,2019-2020
22,Vittorio Parigini,"€ 8,846","€ 460,000","€ 468,619",F,23,Italy,Torino,Serie A,2019-2020
23,Samir Ujkani,"€ 6,154","€ 320,000","€ 325,996",K,31,Kosovo,Torino,Serie A,2019-2020
24,Antonio Rosati,"€ 5,385","€ 280,000","€ 285,247",K,36,Italy,Torino,Serie A,2019-2020
25,Alessandro Buongiorno,"€ 3,077","€ 160,000","€ 162,998",D,20,Italy,Torino,Serie A,2019-2020
26,Vincenzo Millico,"€ 2,500","€ 130,000","€ 132,436",F,19,Italy,Torino,Serie A,2019-2020
27,Nicola Rauti,"€ 1,731","€ 90,000","€ 91,686",F,19,Italy,Torino,Serie A,2019-2020
28,Wilfried Stephane Singo,€ 769,"€ 40,000","€ 40,750",D,18,Cote d'Ivoire,Torino,Serie A,2019-2020
