,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Rodrigo de Paul,"€ 35,577","€ 1,850,000","€ 1,884,665",F,25,Argentina,Udinese,Serie A,2019-2020
2,Rolando Mandragora,"€ 25,000","€ 1,300,000","€ 1,324,359",M,22,Italy,Udinese,Serie A,2019-2020
3,Marvin Zeegelaar,"€ 23,269","€ 1,210,000","€ 1,232,673",D,29,Netherlands,Udinese,Serie A,2019-2020
4,Ilija Nestorovski,"€ 21,346","€ 1,110,000","€ 1,130,799",F,29,North Macedonia,Udinese,Serie A,2019-2020
5,Kevin Lasagna,"€ 21,346","€ 1,110,000","€ 1,130,799",F,27,Italy,Udinese,Serie A,2019-2020
6,Sebastien De Maio,"€ 19,615","€ 1,020,000","€ 1,039,113",D,32,France,Udinese,Serie A,2019-2020
7,Seko Fofana,"€ 17,885","€ 930,000","€ 947,426",M,24,Cote d'Ivoire,Udinese,Serie A,2019-2020
8,Samir,"€ 17,885","€ 930,000","€ 947,426",D,24,Brazil,Udinese,Serie A,2019-2020
9,Lukasz Teodorczyk,"€ 17,885","€ 930,000","€ 947,426",F,28,Poland,Udinese,Serie A,2019-2020
10,Bram Nuytinck,"€ 17,885","€ 930,000","€ 947,426",D,29,Netherlands,Udinese,Serie A,2019-2020
11,Stefano Okaka,"€ 17,308","€ 900,000","€ 916,864",F,30,Italy,Udinese,Serie A,2019-2020
12,Mato Jajalo,"€ 15,962","€ 830,000","€ 845,552",M,31,Bosnia-Herzegovina,Udinese,Serie A,2019-2020
13,William Troost-Ekong,"€ 14,231","€ 740,000","€ 753,866",D,26,Nigeria,Udinese,Serie A,2019-2020
14,Ignacio Pussetto,"€ 14,231","€ 740,000","€ 753,866",F,23,Argentina,Udinese,Serie A,2019-2020
15,Jens Stryger Larsen,"€ 14,231","€ 740,000","€ 753,866",D,28,Denmark,Udinese,Serie A,2019-2020
16,Juan Musso,"€ 14,231","€ 740,000","€ 753,866",K,25,Argentina,Udinese,Serie A,2019-2020
17,Walace,"€ 12,308","€ 640,000","€ 651,992",M,24,Brazil,Udinese,Serie A,2019-2020
18,Rodrigo Becão,"€ 12,308","€ 640,000","€ 651,992",D,23,Brazil,Udinese,Serie A,2019-2020
19,Antonin Barak,"€ 10,769","€ 560,000","€ 570,493",M,24,Czech Republic,Udinese,Serie A,2019-2020
20,Samuele Perisan,"€ 10,769","€ 560,000","€ 570,493",K,22,Italy,Udinese,Serie A,2019-2020
21,Hidde ter Avest,"€ 10,769","€ 560,000","€ 570,493",D,22,Netherlands,Udinese,Serie A,2019-2020
22,Ken Sema,"€ 9,808","€ 510,000","€ 519,556",M,25,Sweden,Udinese,Serie A,2019-2020
23,Nícolas,"€ 7,115","€ 370,000","€ 376,933",K,31,Brazil,Udinese,Serie A,2019-2020
24,Francisco Sierralta,"€ 7,115","€ 370,000","€ 376,933",D,22,Chile,Udinese,Serie A,2019-2020
25,Nicholas Opoku,"€ 7,115","€ 370,000","€ 376,933",D,21,Ghana,Udinese,Serie A,2019-2020
26,Emanuele Rovini,€ 0,€ 0,€ 0,F,24,Italy,Udinese,Serie A,2019-2020
