,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Fabio Borini,"€ 89,038","€ 4,630,000","€ 4,716,756",F,28,Italy,Hellas Verona,Serie A,2019-2020
2,Giampaolo Pazzini,"€ 46,346","€ 2,410,000","€ 2,455,158",F,35,Italy,Hellas Verona,Serie A,2019-2020
3,Valentin Eysseric,"€ 28,462","€ 1,480,000","€ 1,507,732",F,27,France,Hellas Verona,Serie A,2019-2020
4,Samuel Di Carmine,"€ 28,462","€ 1,480,000","€ 1,507,732",F,30,Italy,Hellas Verona,Serie A,2019-2020
5,Mariusz Stepinski,"€ 21,346","€ 1,110,000","€ 1,130,799",F,24,Poland,Hellas Verona,Serie A,2019-2020
6,Eddie Salcedo,"€ 19,615","€ 1,020,000","€ 1,039,113",F,17,Italy,Hellas Verona,Serie A,2019-2020
7,Darko Lazovic,"€ 17,885","€ 930,000","€ 947,426",M,28,Serbia,Hellas Verona,Serie A,2019-2020
8,Emmanuel Badu,"€ 17,885","€ 930,000","€ 947,426",M,28,Ghana,Hellas Verona,Serie A,2019-2020
9,Daniel Bessa,"€ 15,962","€ 830,000","€ 845,552",M,26,Italy,Hellas Verona,Serie A,2019-2020
10,Miguel Veloso,"€ 14,231","€ 740,000","€ 753,866",M,33,Portugal,Hellas Verona,Serie A,2019-2020
11,Antonio Di Gaudio,"€ 14,231","€ 740,000","€ 753,866",F,30,Italy,Hellas Verona,Serie A,2019-2020
12,Mattia Zaccagni,"€ 14,231","€ 740,000","€ 753,866",M,24,Italy,Hellas Verona,Serie A,2019-2020
13,Valerio Verre,"€ 14,231","€ 740,000","€ 753,866",M,25,Italy,Hellas Verona,Serie A,2019-2020
14,Claud Adjapong,"€ 12,500","€ 650,000","€ 662,180",D,21,Italy,Hellas Verona,Serie A,2019-2020
15,Salvatore Bocchetti,"€ 12,308","€ 640,000","€ 651,992",D,32,Italy,Hellas Verona,Serie A,2019-2020
16,Liam Henderson,"€ 10,769","€ 560,000","€ 570,493",M,23,Scotland,Hellas Verona,Serie A,2019-2020
17,Gennaro Tutino,"€ 10,769","€ 560,000","€ 570,493",F,23,Italy,Hellas Verona,Serie A,2019-2020
18,Koray Günter,"€ 10,769","€ 560,000","€ 570,493",D,25,Germany,Hellas Verona,Serie A,2019-2020
19,Marco Silvestri,"€ 10,769","€ 560,000","€ 570,493",K,28,Italy,Hellas Verona,Serie A,2019-2020
20,Davide Faraoni,"€ 10,769","€ 560,000","€ 570,493",D,27,Italy,Hellas Verona,Serie A,2019-2020
21,Luigi Vitale,"€ 10,769","€ 560,000","€ 570,493",D,31,Italy,Hellas Verona,Serie A,2019-2020
22,Alan Empereur,"€ 8,846","€ 460,000","€ 468,619",D,25,Brazil,Hellas Verona,Serie A,2019-2020
23,Alessandro Crescenzi,"€ 8,846","€ 460,000","€ 468,619",D,27,Italy,Hellas Verona,Serie A,2019-2020
24,Amir Rrahmani,"€ 7,500","€ 390,000","€ 397,308",D,25,Kosovo,Hellas Verona,Serie A,2019-2020
25,Sofyan Amrabat,"€ 7,500","€ 390,000","€ 397,308",M,23,Morocco,Hellas Verona,Serie A,2019-2020
26,Pawel Dawidowicz,"€ 7,500","€ 390,000","€ 397,308",D,24,Poland,Hellas Verona,Serie A,2019-2020
27,Boris Radunović,"€ 7,115","€ 370,000","€ 376,933",K,23,Serbia,Hellas Verona,Serie A,2019-2020
28,Matteo Pessina,"€ 7,115","€ 370,000","€ 376,933",M,22,Italy,Hellas Verona,Serie A,2019-2020
29,Boris Radunović,"€ 7,115","€ 370,000","€ 376,933",K,23,Serbia,Hellas Verona,Serie A,2019-2020
30,Federico Dimarco,"€ 7,115","€ 370,000","€ 376,933",D,22,Italy,Hellas Verona,Serie A,2019-2020
31,Andrea Danzi,"€ 6,346","€ 330,000","€ 336,183",M,20,Italy,Hellas Verona,Serie A,2019-2020
32,Wesley,"€ 6,154","€ 320,000","€ 325,996",D,19,Brazil,Hellas Verona,Serie A,2019-2020
33,Alessandro Berardi,"€ 5,385","€ 280,000","€ 285,247",K,28,Italy,Hellas Verona,Serie A,2019-2020
34,Lubomir Tupta,"€ 4,231","€ 220,000","€ 224,122",F,21,Slovakia,Hellas Verona,Serie A,2019-2020
35,Marash Kumbulla,"€ 1,731","€ 90,000","€ 91,686",D,19,Albania,Hellas Verona,Serie A,2019-2020
36,Matteo Lovato,"€ 1,346","€ 70,000","€ 71,312",D,19,Italy,Hellas Verona,Serie A,2019-2020
37,Lucas Felippe,€ 769,"€ 40,000","€ 40,750",M,19,Brazil,Hellas Verona,Serie A,2019-2020
