,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Radja Nainggolan,"€ 106,923","€ 5,560,000","€ 5,664,182",M,31,Belgium,Cagliari,Serie A,2019-2020
2,Leonardo Pavoletti,"€ 64,038","€ 3,330,000","€ 3,392,397",F,30,Italy,Cagliari,Serie A,2019-2020
3,Marko Rog,"€ 53,462","€ 2,780,000","€ 2,832,091",M,24,Croatia,Cagliari,Serie A,2019-2020
4,Giovanni Simeone,"€ 53,462","€ 2,780,000","€ 2,832,091",F,24,Argentina,Cagliari,Serie A,2019-2020
5,Nahitan Nández,"€ 36,923","€ 1,920,000","€ 1,955,977",M,23,Uruguay,Cagliari,Serie A,2019-2020
6,Alberto Cerri,"€ 35,577","€ 1,850,000","€ 1,884,665",F,23,Italy,Cagliari,Serie A,2019-2020
7,Alberto Paloschi,"€ 35,577","€ 1,850,000","€ 1,884,665",F,30,Italy,Cagliari,Serie A,2019-2020
8,Alessio Cragno,"€ 35,577","€ 1,850,000","€ 1,884,665",K,25,Italy,Cagliari,Serie A,2019-2020
9,Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 1,884,665",D,30,Italy,Cagliari,Serie A,2019-2020
10,Luca Pellegrini,"€ 35,577","€ 1,850,000","€ 1,884,665",D,20,Italy,Cagliari,Serie A,2019-2020
11,Ragnar Klavan,"€ 35,577","€ 1,850,000","€ 1,884,665",D,33,Estonia,Cagliari,Serie A,2019-2020
12,João Pedro,"€ 28,462","€ 1,480,000","€ 1,507,732",F,27,Brazil,Cagliari,Serie A,2019-2020
13,Artur Ionita,"€ 28,462","€ 1,480,000","€ 1,507,732",M,29,Moldova,Cagliari,Serie A,2019-2020
14,Lucas Castro,"€ 28,462","€ 1,480,000","€ 1,507,732",M,30,Argentina,Cagliari,Serie A,2019-2020
15,Gastón Pereiro,"€ 24,423","€ 1,270,000","€ 1,293,797",F,24,Uruguay,Cagliari,Serie A,2019-2020
16,Valter Birsa,"€ 21,346","€ 1,110,000","€ 1,130,799",F,33,Slovenia,Cagliari,Serie A,2019-2020
17,Luca Cigarini,"€ 17,885","€ 930,000","€ 947,426",M,33,Italy,Cagliari,Serie A,2019-2020
18,Paolo Faragò,"€ 17,885","€ 930,000","€ 947,426",M,26,Italy,Cagliari,Serie A,2019-2020
19,Robin Olsen,"€ 17,885","€ 930,000","€ 947,426",K,29,Sweden,Cagliari,Serie A,2019-2020
20,Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 947,426",D,25,Greece,Cagliari,Serie A,2019-2020
21,Fabio Pisacane,"€ 17,885","€ 930,000","€ 947,426",D,33,Italy,Cagliari,Serie A,2019-2020
22,Fabrizio Cacciatore,"€ 14,231","€ 740,000","€ 753,866",D,32,Italy,Cagliari,Serie A,2019-2020
23,Federico Mattiello,"€ 10,769","€ 560,000","€ 570,493",D,24,Italy,Cagliari,Serie A,2019-2020
24,Alessandro Deiola,"€ 10,769","€ 560,000","€ 570,493",M,24,Italy,Cagliari,Serie A,2019-2020
25,Rafael,"€ 10,769","€ 560,000","€ 570,493",K,37,Brazil,Cagliari,Serie A,2019-2020
26,Christian Oliva,"€ 10,769","€ 560,000","€ 570,493",M,23,Uruguay,Cagliari,Serie A,2019-2020
27,Simone Aresti,"€ 5,385","€ 280,000","€ 285,247",K,33,Italy,Cagliari,Serie A,2019-2020
28,Daniele Ragatzu,"€ 5,385","€ 280,000","€ 285,247",F,27,Italy,Cagliari,Serie A,2019-2020
29,Sebastian Walukiewicz,"€ 5,000","€ 260,000","€ 264,872",D,19,Poland,Cagliari,Serie A,2019-2020
30,Simone Pinna,"€ 1,731","€ 90,000","€ 91,686",D,21,Italy,Cagliari,Serie A,2019-2020
31,Giuseppe Ciocci,€ 385,"€ 20,000","€ 20,375",K,17,Italy,Cagliari,Serie A,2019-2020
