,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Cristiano Ronaldo,"€ 1,104,038","€ 57,410,000","€ 58,485,739",F,34,Portugal,Juventus,Serie A,2019-2020
2,Gonzalo Higuaín,"€ 267,115","€ 13,890,000","€ 14,150,268",F,31,Argentina,Juventus,Serie A,2019-2020
3,Paulo Dybala,"€ 260,000","€ 13,520,000","€ 13,773,335",F,25,Argentina,Juventus,Serie A,2019-2020
4,Miralem Pjanic,"€ 231,538","€ 12,040,000","€ 12,265,604",M,29,Bosnia-Herzegovina,Juventus,Serie A,2019-2020
5,Douglas Costa,"€ 213,654","€ 11,110,000","€ 11,318,177",F,28,Brazil,Juventus,Serie A,2019-2020
6,Mario Mandzukic,"€ 213,654","€ 11,110,000","€ 11,318,177",F,33,Croatia,Juventus,Serie A,2019-2020
7,Sami Khedira,"€ 213,654","€ 11,110,000","€ 11,318,177",M,32,Germany,Juventus,Serie A,2019-2020
8,Matthijs de Ligt,"€ 197,308","€ 10,260,000","€ 10,452,250",D,20,Netherlands,Juventus,Serie A,2019-2020
9,Leonardo Bonucci,"€ 195,962","€ 10,190,000","€ 10,380,939",D,32,Italy,Juventus,Serie A,2019-2020
10,Emre Can,"€ 178,077","€ 9,260,000","€ 9,433,512",M,25,Germany,Juventus,Serie A,2019-2020
11,Alex Sandro,"€ 178,077","€ 9,260,000","€ 9,433,512",D,28,Brazil,Juventus,Serie A,2019-2020
12,Juan Cuadrado,"€ 178,077","€ 9,260,000","€ 9,433,512",F,31,Colombia,Juventus,Serie A,2019-2020
13,Aaron Ramsey,"€ 172,500","€ 8,970,000","€ 9,138,078",M,28,Wales,Juventus,Serie A,2019-2020
14,Adrien Rabiot,"€ 172,500","€ 8,970,000","€ 9,138,078",M,24,France,Juventus,Serie A,2019-2020
15,Federico Bernardeschi,"€ 142,500","€ 7,410,000","€ 7,548,847",F,25,Italy,Juventus,Serie A,2019-2020
16,Giorgio Chiellini,"€ 124,615","€ 6,480,000","€ 6,601,421",D,35,Italy,Juventus,Serie A,2019-2020
17,Daniele Rugani,"€ 124,615","€ 6,480,000","€ 6,601,421",D,25,Italy,Juventus,Serie A,2019-2020
18,Blaise Matuidi,"€ 124,615","€ 6,480,000","€ 6,601,421",M,32,France,Juventus,Serie A,2019-2020
19,Wojciech Szczesny,"€ 124,615","€ 6,480,000","€ 6,601,421",K,29,Poland,Juventus,Serie A,2019-2020
20,Mattia De Sciglio,"€ 106,923","€ 5,560,000","€ 5,664,182",D,26,Italy,Juventus,Serie A,2019-2020
21,Rodrigo Bentancur,"€ 89,038","€ 4,630,000","€ 4,716,756",M,22,Uruguay,Juventus,Serie A,2019-2020
22,Mattia Perin,"€ 81,923","€ 4,260,000","€ 4,339,823",K,26,Italy,Juventus,Serie A,2019-2020
23,Marko Pjaca,"€ 71,154","€ 3,700,000","€ 3,769,330",F,24,Croatia,Juventus,Serie A,2019-2020
24,Merih Demiral,"€ 64,038","€ 3,330,000","€ 3,392,397",D,21,Turkey,Juventus,Serie A,2019-2020
25,Gianluigi Buffon,"€ 53,462","€ 2,780,000","€ 2,832,091",K,41,Italy,Juventus,Serie A,2019-2020
26,Danilo,"€ 19,808","€ 1,030,000","€ 1,049,300",D,28,Brazil,Juventus,Serie A,2019-2020
27,Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 570,493",K,29,Italy,Juventus,Serie A,2019-2020
