,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Roberto Inglese,"€ 49,808","€ 2,590,000","€ 2,638,531",F,27,Italy,Parma,Serie A,2019-2020
2,Matteo Darmian,"€ 36,923","€ 1,920,000","€ 1,955,977",D,29,Italy,Parma,Serie A,2019-2020
3,Yann Karamoh,"€ 35,577","€ 1,850,000","€ 1,884,665",F,21,France,Parma,Serie A,2019-2020
4,Gervinho,"€ 35,577","€ 1,850,000","€ 1,884,665",F,32,Cote d'Ivoire,Parma,Serie A,2019-2020
5,Alberto Grassi,"€ 28,462","€ 1,480,000","€ 1,507,732",M,24,Italy,Parma,Serie A,2019-2020
6,Andreas Cornelius,"€ 28,462","€ 1,480,000","€ 1,507,732",F,26,Denmark,Parma,Serie A,2019-2020
7,Bruno Alves,"€ 28,462","€ 1,480,000","€ 1,507,732",D,37,Portugal,Parma,Serie A,2019-2020
8,Ionut Radu,"€ 28,462","€ 1,480,000","€ 1,507,732",K,22,Romania,Parma,Serie A,2019-2020
9,Luigi Sepe,"€ 28,462","€ 1,480,000","€ 1,507,732",K,28,Italy,Parma,Serie A,2019-2020
10,Juraj Kucka,"€ 27,115","€ 1,410,000","€ 1,436,420",M,32,Slovakia,Parma,Serie A,2019-2020
11,Gianluca Caprari,"€ 26,731","€ 1,390,000","€ 1,416,046",F,26,Italy,Parma,Serie A,2019-2020
12,Jasmin Kurtic,"€ 25,000","€ 1,300,000","€ 1,324,359",M,31,Slovenia,Parma,Serie A,2019-2020
13,Vasco Regini,"€ 17,885","€ 930,000","€ 947,426",D,29,Italy,Parma,Serie A,2019-2020
14,Luca Siligardi,"€ 16,346","€ 850,000","€ 865,927",F,31,Italy,Parma,Serie A,2019-2020
15,Vincent Laurini,"€ 14,231","€ 740,000","€ 753,866",D,30,France,Parma,Serie A,2019-2020
16,Mattia Sprocati,"€ 14,231","€ 740,000","€ 753,866",F,26,Italy,Parma,Serie A,2019-2020
17,Riccardo Gagliolo,"€ 13,462","€ 700,000","€ 713,116",D,29,Italy,Parma,Serie A,2019-2020
18,Antonino Barillà,"€ 12,885","€ 670,000","€ 682,554",M,31,Italy,Parma,Serie A,2019-2020
19,Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 662,180",D,21,Italy,Parma,Serie A,2019-2020
20,Matteo Scozzarella,"€ 10,769","€ 560,000","€ 570,493",M,31,Italy,Parma,Serie A,2019-2020
21,Gastón Brugman,"€ 10,000","€ 520,000","€ 529,744",M,27,Uruguay,Parma,Serie A,2019-2020
22,Hernani,"€ 9,808","€ 510,000","€ 519,556",M,25,Brazil,Parma,Serie A,2019-2020
23,Simone Iacoponi,"€ 9,231","€ 480,000","€ 488,994",D,32,Italy,Parma,Serie A,2019-2020
24,Dejan Kulusevski,"€ 8,846","€ 460,000","€ 468,619",M,19,Sweden,Parma,Serie A,2019-2020
25,Simone Colombi,"€ 6,346","€ 330,000","€ 336,183",K,28,Italy,Parma,Serie A,2019-2020
26,Kastriot Dermaku,"€ 6,346","€ 330,000","€ 336,183",D,27,Albania,Parma,Serie A,2019-2020
27,Gianni Munari,"€ 5,962","€ 310,000","€ 315,809",M,36,Italy,Parma,Serie A,2019-2020
28,Andrea Adorante,"€ 2,885","€ 150,000","€ 152,811",F,19,Italy,Parma,Serie A,2019-2020
29,Fabrizio Alastra,"€ 1,346","€ 70,000","€ 71,312",K,21,Italy,Parma,Serie A,2019-2020
30,Muhamed Tehe Olawale,€ 577,"€ 30,000","€ 30,562",F,20,Cote d'Ivoire,Parma,Serie A,2019-2020
