,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Christian Eriksen,"€ 185,000","€ 9,620,000","€ 9,800,258",F,27,Denmark,Inter Milan,Serie A,2019-2020
2,Romelu Lukaku,"€ 185,000","€ 9,620,000","€ 9,800,258",F,26,Belgium,Inter Milan,Serie A,2019-2020
3,Stefan de Vrij,"€ 135,385","€ 7,040,000","€ 7,171,914",D,27,Netherlands,Inter Milan,Serie A,2019-2020
4,Marcelo Brozovic,"€ 124,615","€ 6,480,000","€ 6,601,421",M,26,Croatia,Inter Milan,Serie A,2019-2020
5,Alexis Sánchez,"€ 123,269","€ 6,410,000","€ 6,530,110",F,30,Chile,Inter Milan,Serie A,2019-2020
6,Diego Godín,"€ 123,269","€ 6,410,000","€ 6,530,110",D,33,Uruguay,Inter Milan,Serie A,2019-2020
7,Samir Handanovic,"€ 114,038","€ 5,930,000","€ 6,041,115",K,35,Slovenia,Inter Milan,Serie A,2019-2020
8,Milan Skriniar,"€ 106,923","€ 5,560,000","€ 5,664,182",D,24,Slovakia,Inter Milan,Serie A,2019-2020
9,Antonio Candreva,"€ 106,923","€ 5,560,000","€ 5,664,182",F,32,Italy,Inter Milan,Serie A,2019-2020
10,Kwadwo Asamoah,"€ 106,923","€ 5,560,000","€ 5,664,182",M,30,Ghana,Inter Milan,Serie A,2019-2020
11,Nicolò Barella,"€ 89,038","€ 4,630,000","€ 4,716,756",M,22,Italy,Inter Milan,Serie A,2019-2020
12,Matías Vecino,"€ 89,038","€ 4,630,000","€ 4,716,756",M,28,Uruguay,Inter Milan,Serie A,2019-2020
13,Borja Valero,"€ 89,038","€ 4,630,000","€ 4,716,756",M,34,Spain,Inter Milan,Serie A,2019-2020
14,Ashley Young,"€ 74,038","€ 3,850,000","€ 3,922,141",M,34,England,Inter Milan,Serie A,2019-2020
15,Danilo D'Ambrosio,"€ 71,154","€ 3,700,000","€ 3,769,330",D,31,Italy,Inter Milan,Serie A,2019-2020
16,Cristiano Biraghi,"€ 71,154","€ 3,700,000","€ 3,769,330",D,27,Italy,Inter Milan,Serie A,2019-2020
17,Andrea Ranocchia,"€ 64,038","€ 3,330,000","€ 3,392,397",D,31,Italy,Inter Milan,Serie A,2019-2020
18,Stefano Sensi,"€ 64,038","€ 3,330,000","€ 3,392,397",M,24,Italy,Inter Milan,Serie A,2019-2020
19,Victor Moses,"€ 61,731","€ 3,210,000","€ 3,270,148",M,29,Nigeria,Inter Milan,Serie A,2019-2020
20,Matteo Politano,"€ 56,923","€ 2,960,000","€ 3,015,464",F,26,Italy,Inter Milan,Serie A,2019-2020
21,Lautaro Martínez,"€ 53,462","€ 2,780,000","€ 2,832,091",F,22,Argentina,Inter Milan,Serie A,2019-2020
22,Roberto Gagliardini,"€ 53,462","€ 2,780,000","€ 2,832,091",M,25,Italy,Inter Milan,Serie A,2019-2020
23,Valentino Lazaro,"€ 36,923","€ 1,920,000","€ 1,955,977",M,23,Austria,Inter Milan,Serie A,2019-2020
24,Daniele Padelli,"€ 17,885","€ 930,000","€ 947,426",K,33,Italy,Inter Milan,Serie A,2019-2020
25,Alessandro Bastoni,"€ 10,769","€ 560,000","€ 570,493",D,20,Italy,Inter Milan,Serie A,2019-2020
26,Tommaso Berni,"€ 7,115","€ 370,000","€ 376,933",K,36,Italy,Inter Milan,Serie A,2019-2020
27,Federico Dimarco,"€ 7,115","€ 370,000","€ 376,933",D,21,Italy,Inter Milan,Serie A,2019-2020
28,Lorenzo Pirola,"€ 5,769","€ 300,000","€ 305,621",D,17,Italy,Inter Milan,Serie A,2019-2020
29,Lucien Agoume,"€ 5,000","€ 260,000","€ 264,872",M,17,France,Inter Milan,Serie A,2019-2020
30,Sebastiano Esposito,"€ 3,654","€ 190,000","€ 193,560",F,17,Italy,Inter Milan,Serie A,2019-2020
