,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Aleix Vidal,"€ 67,308","€ 3,500,000","€ 3,608,260",F,30,Spain,Alaves,La Liga,2019-2020
2,Ljubomir Fejsa,"€ 41,346","€ 2,150,000","€ 2,216,502",M,31,Serbia,Alaves,La Liga,2019-2020
3,John Guidetti,"€ 35,000","€ 1,820,000","€ 1,876,295",F,27,Sweden,Alaves,La Liga,2019-2020
4,Roberto,"€ 34,808","€ 1,810,000","€ 1,865,986",K,33,Spain,Alaves,La Liga,2019-2020
5,Fernando Pacheco,"€ 28,269","€ 1,470,000","€ 1,515,469",K,27,Spain,Alaves,La Liga,2019-2020
6,Lucas Pérez,"€ 23,654","€ 1,230,000","€ 1,268,046",F,31,Spain,Alaves,La Liga,2019-2020
7,Mubarak Wakaso,"€ 15,577","€ 810,000","€ 835,054",M,29,Ghana,Alaves,La Liga,2019-2020
8,Jeando Fuchs,"€ 15,385","€ 800,000","€ 824,745",M,21,Cameroon,Alaves,La Liga,2019-2020
9,Tomás Pina,"€ 15,000","€ 780,000","€ 804,126",M,31,Spain,Alaves,La Liga,2019-2020
10,Oliver Burke,"€ 14,615","€ 760,000","€ 783,508",F,22,Scotland,Alaves,La Liga,2019-2020
11,Víctor Camarasa,"€ 14,615","€ 760,000","€ 783,508",M,25,Spain,Alaves,La Liga,2019-2020
12,Luis Rioja,"€ 14,423","€ 750,000","€ 773,199",F,25,Spain,Alaves,La Liga,2019-2020
13,Joselu,"€ 13,654","€ 710,000","€ 731,961",F,29,Spain,Alaves,La Liga,2019-2020
14,Víctor Laguardia,"€ 13,654","€ 710,000","€ 731,961",D,29,Spain,Alaves,La Liga,2019-2020
15,Rubén Duarte,"€ 12,500","€ 650,000","€ 670,105",D,23,Spain,Alaves,La Liga,2019-2020
16,Rodrigo Ely,"€ 12,500","€ 650,000","€ 670,105",D,25,Brazil,Alaves,La Liga,2019-2020
17,Daniel Torres,"€ 12,500","€ 650,000","€ 670,105",M,29,Colombia,Alaves,La Liga,2019-2020
18,Pere Pons,"€ 11,154","€ 580,000","€ 597,940",M,26,Spain,Alaves,La Liga,2019-2020
19,Burgui,"€ 9,808","€ 510,000","€ 525,775",F,25,Spain,Alaves,La Liga,2019-2020
20,Manu García,"€ 9,038","€ 470,000","€ 484,538",M,33,Spain,Alaves,La Liga,2019-2020
21,Martin Aguirregabiria,"€ 9,038","€ 470,000","€ 484,538",D,23,Spain,Alaves,La Liga,2019-2020
22,Ximo Navarro,"€ 8,462","€ 440,000","€ 453,610",D,29,Spain,Alaves,La Liga,2019-2020
23,Edgar Méndez,"€ 8,462","€ 440,000","€ 453,610",F,30,Spain,Alaves,La Liga,2019-2020
24,Adrián Marín,"€ 5,769","€ 300,000","€ 309,279",D,22,Spain,Alaves,La Liga,2019-2020
25,Antonio Sivera,"€ 5,577","€ 290,000","€ 298,970",K,23,Spain,Alaves,La Liga,2019-2020
26,Rafa Navarro,"€ 5,000","€ 260,000","€ 268,042",D,25,Spain,Alaves,La Liga,2019-2020
27,Ismael Gutiérrez,"€ 4,423","€ 230,000","€ 237,114",M,19,Spain,Alaves,La Liga,2019-2020
28,Javi Muñoz,"€ 3,077","€ 160,000","€ 164,949",M,24,Spain,Alaves,La Liga,2019-2020
29,Tachi,"€ 2,981","€ 155,000","€ 159,794",D,22,Spain,Alaves,La Liga,2019-2020
30,Lisandro Magallán,"€ 2,308","€ 120,000","€ 123,712",D,25,Argentina,Alaves,La Liga,2019-2020
31,Borja Sainz,€ 769,"€ 40,000","€ 41,237",F,19,Spain,Alaves,La Liga,2019-2020
