,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nabil Fekir,"€ 134,615","€ 7,000,000","€ 7,216,519",F,26,France,Real Betis,La Liga,2019-2020
2,Marc Bartra,"€ 69,038","€ 3,590,000","€ 3,701,044",D,28,Spain,Real Betis,La Liga,2019-2020
3,William Carvalho,"€ 49,038","€ 2,550,000","€ 2,628,875",M,27,Portugal,Real Betis,La Liga,2019-2020
4,Joaquín,"€ 40,577","€ 2,110,000","€ 2,175,265",F,38,Spain,Real Betis,La Liga,2019-2020
5,Guido Rodríguez,"€ 36,731","€ 1,910,000","€ 1,969,079",M,25,Argentina,Real Betis,La Liga,2019-2020
6,Borja Iglesias,"€ 34,231","€ 1,780,000","€ 1,835,058",F,26,Spain,Real Betis,La Liga,2019-2020
7,Sidnei,"€ 31,923","€ 1,660,000","€ 1,711,346",D,30,Brazil,Real Betis,La Liga,2019-2020
8,Sergio Canales,"€ 31,346","€ 1,630,000","€ 1,680,418",F,28,Spain,Real Betis,La Liga,2019-2020
9,Andrés Guardado,"€ 29,423","€ 1,530,000","€ 1,577,325",M,32,Mexico,Real Betis,La Liga,2019-2020
10,Cristian Tello,"€ 24,423","€ 1,270,000","€ 1,309,283",F,28,Spain,Real Betis,La Liga,2019-2020
11,Juanmi,"€ 24,423","€ 1,270,000","€ 1,309,283",F,26,Spain,Real Betis,La Liga,2019-2020
12,Aïssa Mandi,"€ 23,269","€ 1,210,000","€ 1,247,427",D,27,Algeria,Real Betis,La Liga,2019-2020
13,Emerson,"€ 20,577","€ 1,070,000","€ 1,103,097",D,20,Brazil,Real Betis,La Liga,2019-2020
14,Alfonso Pedraza,"€ 18,654","€ 970,000","€ 1,000,003",D,23,Spain,Real Betis,La Liga,2019-2020
15,Javi García,"€ 18,462","€ 960,000","€ 989,694",M,32,Spain,Real Betis,La Liga,2019-2020
16,Loren Morón,"€ 18,462","€ 960,000","€ 989,694",F,25,Spain,Real Betis,La Liga,2019-2020
17,Álex Moreno,"€ 14,615","€ 760,000","€ 783,508",D,26,Spain,Real Betis,La Liga,2019-2020
18,Joel Robles,"€ 13,462","€ 700,000","€ 721,652",K,29,Spain,Real Betis,La Liga,2019-2020
19,Zouhair Feddal,"€ 12,308","€ 640,000","€ 659,796",D,29,Morocco,Real Betis,La Liga,2019-2020
20,Carles Aleñá,"€ 12,115","€ 630,000","€ 649,487",M,22,Spain,Real Betis,La Liga,2019-2020
21,Francis Guerrero,"€ 10,577","€ 550,000","€ 567,012",D,23,Spain,Real Betis,La Liga,2019-2020
22,Antonio Barragán,"€ 9,038","€ 470,000","€ 484,538",D,32,Spain,Real Betis,La Liga,2019-2020
23,Diego Lainez,"€ 8,269","€ 430,000","€ 443,300",F,19,Mexico,Real Betis,La Liga,2019-2020
24,Dani Martín,"€ 5,769","€ 300,000","€ 309,279",K,21,Spain,Real Betis,La Liga,2019-2020
25,Wilfrid Kaptoum,"€ 4,038","€ 210,000","€ 216,496",M,23,Cameroon,Real Betis,La Liga,2019-2020
26,Edgar González,"€ 1,154","€ 60,000","€ 61,856",M,22,Spain,Real Betis,La Liga,2019-2020
