,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,José Campaña,"€ 28,846","€ 1,500,000","€ 1,546,397",M,26,Spain,Levante,La Liga,2019-2020
2,José Luis Morales,"€ 23,077","€ 1,200,000","€ 1,237,118",F,32,Spain,Levante,La Liga,2019-2020
3,Nikola Vukcevic,"€ 23,077","€ 1,200,000","€ 1,237,118",M,27,Montenegro,Levante,La Liga,2019-2020
4,Rubén Rochina,"€ 21,154","€ 1,100,000","€ 1,134,024",F,28,Spain,Levante,La Liga,2019-2020
5,Borja Mayoral,"€ 19,231","€ 1,000,000","€ 1,030,931",F,22,Spain,Levante,La Liga,2019-2020
6,Enis Bardhi,"€ 19,231","€ 1,000,000","€ 1,030,931",M,24,North Macedonia,Levante,La Liga,2019-2020
7,Sergio León,"€ 19,231","€ 1,000,000","€ 1,030,931",F,30,Spain,Levante,La Liga,2019-2020
8,Coke,"€ 17,308","€ 900,000","€ 927,838",D,32,Spain,Levante,La Liga,2019-2020
9,Rúben Vezo,"€ 16,346","€ 850,000","€ 876,292",D,25,Portugal,Levante,La Liga,2019-2020
10,Hernâni,"€ 16,346","€ 850,000","€ 876,292",F,28,Portugal,Levante,La Liga,2019-2020
11,Nemanja Radoja,"€ 15,385","€ 800,000","€ 824,745",M,26,Serbia,Levante,La Liga,2019-2020
12,Roger Martí,"€ 13,462","€ 700,000","€ 721,652",F,28,Spain,Levante,La Liga,2019-2020
13,Toño,"€ 12,500","€ 650,000","€ 670,105",D,29,Spain,Levante,La Liga,2019-2020
14,Oier Olazábal,"€ 12,500","€ 650,000","€ 670,105",K,29,Spain,Levante,La Liga,2019-2020
15,Erick Cabaco,"€ 12,308","€ 640,000","€ 659,796",D,24,Uruguay,Levante,La Liga,2019-2020
16,Óscar Duarte,"€ 11,538","€ 600,000","€ 618,559",D,30,Costa Rica,Levante,La Liga,2019-2020
17,Sergio Postigo,"€ 10,577","€ 550,000","€ 567,012",D,30,Spain,Levante,La Liga,2019-2020
18,Aitor Fernández,"€ 10,577","€ 550,000","€ 567,012",K,28,Spain,Levante,La Liga,2019-2020
19,Gonzalo Melero,"€ 10,385","€ 540,000","€ 556,703",M,25,Spain,Levante,La Liga,2019-2020
20,Bruno González,"€ 9,808","€ 510,000","€ 525,775",D,29,Spain,Levante,La Liga,2019-2020
21,Carlos Clerc,"€ 9,615","€ 500,000","€ 515,466",D,27,Spain,Levante,La Liga,2019-2020
22,Jorge Miramón,"€ 7,692","€ 400,000","€ 412,373",D,30,Spain,Levante,La Liga,2019-2020
23,Iván López,"€ 7,692","€ 400,000","€ 412,373",D,26,Spain,Levante,La Liga,2019-2020
24,Rober Pier,"€ 7,692","€ 400,000","€ 412,373",D,24,Spain,Levante,La Liga,2019-2020
25,Koke Vegas,"€ 3,846","€ 200,000","€ 206,186",K,24,Spain,Levante,La Liga,2019-2020
