,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Denis Suárez,"€ 110,577","€ 5,750,000","€ 5,927,855",F,25,Spain,Celta Vigo,La Liga,2019-2020
2,Rafinha,"€ 85,769","€ 4,460,000","€ 4,597,954",F,26,Brazil,Celta Vigo,La Liga,2019-2020
3,Iago Aspas,"€ 50,000","€ 2,600,000","€ 2,680,422",F,32,Spain,Celta Vigo,La Liga,2019-2020
4,Stanislav Lobotka,"€ 39,615","€ 2,060,000","€ 2,123,719",M,24,Slovakia,Celta Vigo,La Liga,2019-2020
5,Hugo Mallo,"€ 38,462","€ 2,000,000","€ 2,061,863",D,28,Spain,Celta Vigo,La Liga,2019-2020
6,Okay Yokuslu,"€ 34,615","€ 1,800,000","€ 1,855,676",M,25,Turkey,Celta Vigo,La Liga,2019-2020
7,Claudio Beauvue,"€ 32,308","€ 1,680,000","€ 1,731,965",F,31,Guadeloupe,Celta Vigo,La Liga,2019-2020
8,Jeison Murillo,"€ 32,115","€ 1,670,000","€ 1,721,655",D,27,Colombia,Celta Vigo,La Liga,2019-2020
9,Santi Mina,"€ 28,846","€ 1,500,000","€ 1,546,397",F,23,Spain,Celta Vigo,La Liga,2019-2020
10,Joseph Aidoo,"€ 25,000","€ 1,300,000","€ 1,340,211",D,23,Ghana,Celta Vigo,La Liga,2019-2020
11,Néstor Araujo,"€ 24,038","€ 1,250,000","€ 1,288,664",D,28,Mexico,Celta Vigo,La Liga,2019-2020
12,Rubén Blanco,"€ 21,538","€ 1,120,000","€ 1,154,643",K,24,Spain,Celta Vigo,La Liga,2019-2020
13,Filip Bradaric,"€ 21,346","€ 1,110,000","€ 1,144,334",M,28,Croatia,Celta Vigo,La Liga,2019-2020
14,Pape Cheikh,"€ 21,154","€ 1,100,000","€ 1,134,024",M,22,Spain,Celta Vigo,La Liga,2019-2020
15,Brais Méndez,"€ 19,231","€ 1,000,000","€ 1,030,931",F,22,Spain,Celta Vigo,La Liga,2019-2020
16,Fedor Smolov,"€ 18,077","€ 940,000","€ 969,075",F,29,Russia,Celta Vigo,La Liga,2019-2020
17,Sergio Álvarez,"€ 16,731","€ 870,000","€ 896,910",K,33,Spain,Celta Vigo,La Liga,2019-2020
18,Pione Sisto,"€ 15,385","€ 800,000","€ 824,745",F,24,Denmark,Celta Vigo,La Liga,2019-2020
19,Fran Beltrán,"€ 15,385","€ 800,000","€ 824,745",M,20,Spain,Celta Vigo,La Liga,2019-2020
20,David Costas,"€ 12,885","€ 670,000","€ 690,724",D,24,Spain,Celta Vigo,La Liga,2019-2020
21,Gabriel Fernández,"€ 11,538","€ 600,000","€ 618,559",F,25,Uruguay,Celta Vigo,La Liga,2019-2020
22,Jorge Sáenz,"€ 11,538","€ 600,000","€ 618,559",D,22,Spain,Celta Vigo,La Liga,2019-2020
23,David Juncà,"€ 10,769","€ 560,000","€ 577,322",D,25,Spain,Celta Vigo,La Liga,2019-2020
24,Lucas Olaza,"€ 7,115","€ 370,000","€ 381,445",D,25,Uruguay,Celta Vigo,La Liga,2019-2020
25,Kevin Vázquez,"€ 6,923","€ 360,000","€ 371,135",D,26,Spain,Celta Vigo,La Liga,2019-2020
26,Juan Hernández,"€ 5,577","€ 290,000","€ 298,970",F,24,Spain,Celta Vigo,La Liga,2019-2020
27,Iván Villar,"€ 5,192","€ 270,000","€ 278,351",K,22,Spain,Celta Vigo,La Liga,2019-2020
