,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Lionel Messi,"€ 1,365,385","€ 71,000,000","€ 73,196,126",F,32,Argentina,Barcelona,La Liga,2019-2020
2,Antoine Griezmann,"€ 653,846","€ 34,000,000","€ 35,051,666",F,28,France,Barcelona,La Liga,2019-2020
3,Samuel Umtiti,"€ 615,385","€ 32,000,000","€ 32,989,803",D,25,France,Barcelona,La Liga,2019-2020
4,Luis Suárez,"€ 576,923","€ 30,000,000","€ 30,927,941",F,32,Uruguay,Barcelona,La Liga,2019-2020
5,Gerard Piqué,"€ 546,154","€ 28,400,000","€ 29,278,450",D,32,Spain,Barcelona,La Liga,2019-2020
6,Frenkie de Jong,"€ 493,654","€ 25,670,000","€ 26,464,008",M,22,Netherlands,Barcelona,La Liga,2019-2020
7,Sergio Busquets,"€ 423,077","€ 22,000,000","€ 22,680,490",M,31,Spain,Barcelona,La Liga,2019-2020
8,Jordi Alba,"€ 400,577","€ 20,830,000","€ 21,474,300",D,30,Spain,Barcelona,La Liga,2019-2020
9,Ousmane Dembélé,"€ 384,615","€ 20,000,000","€ 20,618,627",F,22,France,Barcelona,La Liga,2019-2020
10,Ivan Rakitic,"€ 253,846","€ 13,200,000","€ 13,608,294",M,31,Croatia,Barcelona,La Liga,2019-2020
11,Sergi Roberto,"€ 173,077","€ 9,000,000","€ 9,278,382",M,27,Spain,Barcelona,La Liga,2019-2020
12,Marc-André ter Stegen,"€ 173,077","€ 9,000,000","€ 9,278,382",K,27,Germany,Barcelona,La Liga,2019-2020
13,Arturo Vidal,"€ 173,077","€ 9,000,000","€ 9,278,382",M,32,Chile,Barcelona,La Liga,2019-2020
14,Júnior Firpo,"€ 115,385","€ 6,000,000","€ 6,185,588",D,23,Spain,Barcelona,La Liga,2019-2020
15,Clément Lenglet,"€ 115,385","€ 6,000,000","€ 6,185,588",D,24,France,Barcelona,La Liga,2019-2020
16,Martin Braithwaite,"€ 115,385","€ 6,000,000","€ 6,185,588",F,28,Denmark,Barcelona,La Liga,2019-2020
17,Neto,"€ 115,385","€ 6,000,000","€ 6,185,588",K,30,Brazil,Barcelona,La Liga,2019-2020
18,Arthur,"€ 96,154","€ 5,000,000","€ 5,154,657",M,23,Brazil,Barcelona,La Liga,2019-2020
19,Nélson Semedo,"€ 76,923","€ 4,000,000","€ 4,123,725",D,25,Portugal,Barcelona,La Liga,2019-2020
20,Riqui Puig,"€ 76,923","€ 4,000,000","€ 4,123,725",M,20,Spain,Barcelona,La Liga,2019-2020
21,Arda Turan,"€ 46,538","€ 2,420,000","€ 2,494,854",F,33,Turkey,Barcelona,La Liga,2019-2020
22,Ansu Fati,"€ 15,962","€ 830,000","€ 855,673",F,16,Guinea-Bissau,Barcelona,La Liga,2019-2020
23,Carles Aleñà,"€ 12,115","€ 630,000","€ 649,487",M,21,Spain,Barcelona,La Liga,2019-2020
24,Jean-Clair Todibo,"€ 11,538","€ 600,000","€ 618,559",D,19,France,Barcelona,La Liga,2019-2020
25,Moussa Wagué,"€ 9,231","€ 480,000","€ 494,847",D,20,Senegal,Barcelona,La Liga,2019-2020
26,Iñaki Peña,"€ 3,654","€ 190,000","€ 195,877",K,20,Spain,Barcelona,La Liga,2019-2020
