,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Éver Banega,"€ 123,846","€ 6,440,000","€ 6,639,198",M,31,Argentina,Sevilla,La Liga,2019-2020
2,Nolito,"€ 115,385","€ 6,000,000","€ 6,185,588",F,32,Spain,Sevilla,La Liga,2019-2020
3,Suso,"€ 106,731","€ 5,550,000","€ 5,721,669",F,26,Spain,Sevilla,La Liga,2019-2020
4,Munir El Haddadi,"€ 95,769","€ 4,980,000","€ 5,134,038",F,24,Spain,Sevilla,La Liga,2019-2020
5,Jesús Navas,"€ 76,923","€ 4,000,000","€ 4,123,725",D,33,Spain,Sevilla,La Liga,2019-2020
6,Franco Vázquez,"€ 73,077","€ 3,800,000","€ 3,917,539",F,30,Argentina,Sevilla,La Liga,2019-2020
7,Tomas Vaclik,"€ 57,885","€ 3,010,000","€ 3,103,103",K,30,Czech Republic,Sevilla,La Liga,2019-2020
8,Óliver Torres,"€ 57,692","€ 3,000,000","€ 3,092,794",M,24,Spain,Sevilla,La Liga,2019-2020
9,Youssef En-Nesyri,"€ 57,692","€ 3,000,000","€ 3,092,794",F,22,Morocco,Sevilla,La Liga,2019-2020
10,Munas Dabbur,"€ 55,577","€ 2,890,000","€ 2,979,392",F,27,Israel,Sevilla,La Liga,2019-2020
11,Sergio Reguilón,"€ 44,231","€ 2,300,000","€ 2,371,142",D,22,Spain,Sevilla,La Liga,2019-2020
12,Diego Carlos,"€ 44,038","€ 2,290,000","€ 2,360,833",D,26,Brazil,Sevilla,La Liga,2019-2020
13,Rony Lopes,"€ 42,308","€ 2,200,000","€ 2,268,049",F,23,Portugal,Sevilla,La Liga,2019-2020
14,Joan Jordán,"€ 35,192","€ 1,830,000","€ 1,886,604",M,25,Spain,Sevilla,La Liga,2019-2020
15,Sergio Escudero,"€ 34,615","€ 1,800,000","€ 1,855,676",D,30,Spain,Sevilla,La Liga,2019-2020
16,Bono,"€ 31,923","€ 1,660,000","€ 1,711,346",K,28,Morocco,Sevilla,La Liga,2019-2020
17,Lucas Ocampos,"€ 30,769","€ 1,600,000","€ 1,649,490",F,25,Argentina,Sevilla,La Liga,2019-2020
18,Sergi Gómez,"€ 26,346","€ 1,370,000","€ 1,412,376",D,27,Spain,Sevilla,La Liga,2019-2020
19,Fernando,"€ 26,346","€ 1,370,000","€ 1,412,376",M,32,Brazil,Sevilla,La Liga,2019-2020
20,Daniel Carriço,"€ 25,000","€ 1,300,000","€ 1,340,211",D,31,Portugal,Sevilla,La Liga,2019-2020
21,Nemanja Gudelj,"€ 23,462","€ 1,220,000","€ 1,257,736",M,27,Serbia,Sevilla,La Liga,2019-2020
22,Luuk de Jong,"€ 23,077","€ 1,200,000","€ 1,237,118",F,29,Netherlands,Sevilla,La Liga,2019-2020
23,Jules Koundé,"€ 21,154","€ 1,100,000","€ 1,134,024",D,20,France,Sevilla,La Liga,2019-2020
24,Alejandro Pozo,"€ 17,885","€ 930,000","€ 958,766",F,20,Spain,Sevilla,La Liga,2019-2020
25,Chicharito,"€ 17,692","€ 920,000","€ 948,457",F,31,Mexico,Sevilla,La Liga,2019-2020
26,Bryan Gil,"€ 4,808","€ 250,000","€ 257,733",F,18,Spain,Sevilla,La Liga,2019-2020
27,Javi Díaz,€ 577,"€ 30,000","€ 30,928",K,22,Spain,Sevilla,La Liga,2019-2020
