,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Abdul Rahman Baba,"€ 48,077","€ 2,500,000","€ 2,577,328",D,25,Ghana,Mallorca,La Liga,2019-2020
2,Fabri,"€ 24,423","€ 1,270,000","€ 1,309,283",K,31,Spain,Mallorca,La Liga,2019-2020
3,Alejandro Pozo,"€ 17,885","€ 930,000","€ 958,766",F,20,Spain,Mallorca,La Liga,2019-2020
4,Cucho Hernández,"€ 11,538","€ 600,000","€ 618,559",F,20,Colombia,Mallorca,La Liga,2019-2020
5,Takefusa Kubo,"€ 11,538","€ 600,000","€ 618,559",F,18,Japan,Mallorca,La Liga,2019-2020
6,Yannis Salibur,"€ 9,808","€ 510,000","€ 525,775",F,28,France,Mallorca,La Liga,2019-2020
7,Martin Valjent,"€ 8,654","€ 450,000","€ 463,919",D,23,Slovakia,Mallorca,La Liga,2019-2020
8,Aleix Febas,"€ 8,654","€ 450,000","€ 463,919",M,23,Spain,Mallorca,La Liga,2019-2020
9,Alex Alegría,"€ 7,308","€ 380,000","€ 391,754",F,26,Spain,Mallorca,La Liga,2019-2020
10,Lumor,"€ 6,923","€ 360,000","€ 371,135",D,23,Ghana,Mallorca,La Liga,2019-2020
11,Ante Budimir,"€ 6,731","€ 350,000","€ 360,826",F,28,Croatia,Mallorca,La Liga,2019-2020
12,Leonardo Koutris,"€ 6,538","€ 340,000","€ 350,517",D,24,Greece,Mallorca,La Liga,2019-2020
13,Dani Rodríguez,"€ 6,154","€ 320,000","€ 329,898",M,31,Spain,Mallorca,La Liga,2019-2020
14,Pablo Chavarría,"€ 6,154","€ 320,000","€ 329,898",F,31,Argentina,Mallorca,La Liga,2019-2020
15,Salva Sevilla,"€ 5,769","€ 300,000","€ 309,279",M,35,Spain,Mallorca,La Liga,2019-2020
16,Aleksandar Trajkovski,"€ 5,385","€ 280,000","€ 288,661",F,27,North Macedonia,Mallorca,La Liga,2019-2020
17,Lago Júnior,"€ 5,192","€ 270,000","€ 278,351",F,28,Cote d'Ivoire,Mallorca,La Liga,2019-2020
18,Aleksandar Sedlar,"€ 4,808","€ 250,000","€ 257,733",D,27,Serbia,Mallorca,La Liga,2019-2020
19,Iddrisu Baba,"€ 4,615","€ 240,000","€ 247,424",M,23,Ghana,Mallorca,La Liga,2019-2020
20,Ariday Cabrera,"€ 4,423","€ 230,000","€ 237,114",F,30,Spain,Mallorca,La Liga,2019-2020
21,Josep Señé,"€ 4,231","€ 220,000","€ 226,805",F,27,Spain,Mallorca,La Liga,2019-2020
22,Antonio Raíllo,"€ 4,038","€ 210,000","€ 216,496",D,27,Spain,Mallorca,La Liga,2019-2020
23,Fran Gámez,"€ 3,654","€ 190,000","€ 195,877",D,28,Spain,Mallorca,La Liga,2019-2020
24,Miquel Parera,"€ 3,077","€ 160,000","€ 164,949",K,23,Spain,Mallorca,La Liga,2019-2020
25,Joan Sastre,"€ 3,077","€ 160,000","€ 164,949",D,22,Spain,Mallorca,La Liga,2019-2020
26,Marc Pedraza,"€ 3,077","€ 160,000","€ 164,949",M,32,Spain,Mallorca,La Liga,2019-2020
27,Xisco Campos,"€ 3,077","€ 160,000","€ 164,949",D,37,Spain,Mallorca,La Liga,2019-2020
28,Manolo Reina,"€ 3,077","€ 160,000","€ 164,949",K,34,Spain,Mallorca,La Liga,2019-2020
29,Abdón Prats,"€ 2,885","€ 150,000","€ 154,640",F,26,Spain,Mallorca,La Liga,2019-2020
