,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Gareth Bale,"€ 600,962","€ 31,250,000","€ 32,216,605",F,30,Wales,Real Madrid,La Liga,2019-2020
2,Eden Hazard,"€ 600,962","€ 31,250,000","€ 32,216,605",F,28,Belgium,Real Madrid,La Liga,2019-2020
3,Sergio Ramos,"€ 468,846","€ 24,380,000","€ 25,134,106",D,33,Spain,Real Madrid,La Liga,2019-2020
4,Toni Kroos,"€ 468,846","€ 24,380,000","€ 25,134,106",M,29,Germany,Real Madrid,La Liga,2019-2020
5,Marcelo,"€ 468,846","€ 24,380,000","€ 25,134,106",D,31,Brazil,Real Madrid,La Liga,2019-2020
6,Luka Modric,"€ 420,769","€ 21,880,000","€ 22,556,778",M,34,Croatia,Real Madrid,La Liga,2019-2020
7,Karim Benzema,"€ 348,462","€ 18,120,000","€ 18,680,476",F,31,France,Real Madrid,La Liga,2019-2020
8,Isco,"€ 280,385","€ 14,580,000","€ 15,030,979",F,27,Spain,Real Madrid,La Liga,2019-2020
9,Thibaut Courtois,"€ 252,500","€ 13,130,000","€ 13,536,129",K,27,Belgium,Real Madrid,La Liga,2019-2020
10,James Rodríguez,"€ 240,385","€ 12,500,000","€ 12,886,642",F,28,Colombia,Real Madrid,La Liga,2019-2020
11,Luka Jovic,"€ 240,385","€ 12,500,000","€ 12,886,642",F,21,Serbia,Real Madrid,La Liga,2019-2020
12,Raphaël Varane,"€ 232,308","€ 12,080,000","€ 12,453,651",D,26,France,Real Madrid,La Liga,2019-2020
13,Casemiro,"€ 210,192","€ 10,930,000","€ 11,268,080",M,27,Brazil,Real Madrid,La Liga,2019-2020
14,Ferland Mendy,"€ 200,385","€ 10,420,000","€ 10,742,305",D,24,France,Real Madrid,La Liga,2019-2020
15,Daniel Carvajal,"€ 196,154","€ 10,200,000","€ 10,515,500",D,27,Spain,Real Madrid,La Liga,2019-2020
16,Marco Asensio,"€ 176,154","€ 9,160,000","€ 9,443,331",F,23,Spain,Real Madrid,La Liga,2019-2020
17,Nacho Fernández,"€ 164,423","€ 8,550,000","€ 8,814,463",D,29,Spain,Real Madrid,La Liga,2019-2020
18,Mariano Díaz,"€ 160,385","€ 8,340,000","€ 8,597,967",F,26,Dominican Republic,Real Madrid,La Liga,2019-2020
19,Rodrygo,"€ 160,385","€ 8,340,000","€ 8,597,967",F,18,Brazil,Real Madrid,La Liga,2019-2020
20,Brahim Díaz,"€ 140,385","€ 7,300,000","€ 7,525,799",F,20,Spain,Real Madrid,La Liga,2019-2020
21,Lucas Vázquez,"€ 140,385","€ 7,300,000","€ 7,525,799",F,28,Spain,Real Madrid,La Liga,2019-2020
22,Éder Militão,"€ 140,192","€ 7,290,000","€ 7,515,490",D,21,Brazil,Real Madrid,La Liga,2019-2020
23,Álvaro Odriozola,"€ 140,192","€ 7,290,000","€ 7,515,490",D,23,Spain,Real Madrid,La Liga,2019-2020
24,Vinícius Júnior,"€ 128,269","€ 6,670,000","€ 6,876,312",F,19,Brazil,Real Madrid,La Liga,2019-2020
25,Alphonse Areola,"€ 104,231","€ 5,420,000","€ 5,587,648",K,26,France,Real Madrid,La Liga,2019-2020
26,Federico Valverde,"€ 80,192","€ 4,170,000","€ 4,298,984",M,21,Uruguay,Real Madrid,La Liga,2019-2020
27,Reinier,"€ 40,000","€ 2,080,000","€ 2,144,337",F,18,Brazil,Real Madrid,La Liga,2019-2020
