,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Sandro Ramírez,"€ 37,692","€ 1,960,000","€ 2,020,625",F,24,Spain,Valladolid,La Liga,2019-2020
2,Nacho Martínez,"€ 17,692","€ 920,000","€ 948,457",D,30,Spain,Valladolid,La Liga,2019-2020
3,Sergi Guardiola,"€ 16,346","€ 850,000","€ 876,292",F,28,Spain,Valladolid,La Liga,2019-2020
4,Jordi Masip,"€ 15,385","€ 800,000","€ 824,745",K,30,Spain,Valladolid,La Liga,2019-2020
5,Andriy Lunin,"€ 14,808","€ 770,000","€ 793,817",K,20,Ukraine,Valladolid,La Liga,2019-2020
6,Federico Barba,"€ 14,231","€ 740,000","€ 762,889",D,26,Italy,Valladolid,La Liga,2019-2020
7,Luismi,"€ 13,269","€ 690,000","€ 711,343",M,27,Spain,Valladolid,La Liga,2019-2020
8,Matheus Fernandes,"€ 12,308","€ 640,000","€ 659,796",M,21,Brazil,Valladolid,La Liga,2019-2020
9,Toni Villa,"€ 11,154","€ 580,000","€ 597,940",F,24,Spain,Valladolid,La Liga,2019-2020
10,Hatem Ben Arfa,"€ 11,154","€ 580,000","€ 597,940",F,32,France,Valladolid,La Liga,2019-2020
11,Pedro Porro,"€ 10,385","€ 540,000","€ 556,703",D,19,Spain,Valladolid,La Liga,2019-2020
12,Pablo Hervías,"€ 9,808","€ 510,000","€ 525,775",F,26,Spain,Valladolid,La Liga,2019-2020
13,Enes Ünal,"€ 9,808","€ 510,000","€ 525,775",F,22,Turkey,Valladolid,La Liga,2019-2020
14,Rubén Alcaraz,"€ 9,231","€ 480,000","€ 494,847",M,28,Spain,Valladolid,La Liga,2019-2020
15,Fede San Emeterio,"€ 8,654","€ 450,000","€ 463,919",M,22,Spain,Valladolid,La Liga,2019-2020
16,Kiko Olivas,"€ 8,654","€ 450,000","€ 463,919",D,31,Spain,Valladolid,La Liga,2019-2020
17,Raúl Carnero,"€ 8,462","€ 440,000","€ 453,610",D,30,Spain,Valladolid,La Liga,2019-2020
18,Javi Moyano,"€ 8,077","€ 420,000","€ 432,991",D,33,Spain,Valladolid,La Liga,2019-2020
19,Míchel Herrero,"€ 8,077","€ 420,000","€ 432,991",M,31,Spain,Valladolid,La Liga,2019-2020
20,Jorge de Frutos,"€ 5,962","€ 310,000","€ 319,589",F,22,Spain,Valladolid,La Liga,2019-2020
21,Antoñito,"€ 5,192","€ 270,000","€ 278,351",D,31,Spain,Valladolid,La Liga,2019-2020
22,Joaquín Fernández,"€ 5,192","€ 270,000","€ 278,351",D,23,Spain,Valladolid,La Liga,2019-2020
23,Óscar Plano,"€ 5,192","€ 270,000","€ 278,351",F,28,Spain,Valladolid,La Liga,2019-2020
24,Mohammed Salisu,"€ 4,615","€ 240,000","€ 247,424",D,20,Ghana,Valladolid,La Liga,2019-2020
25,Stiven Plaza,"€ 4,615","€ 240,000","€ 247,424",F,20,Ecuador,Valladolid,La Liga,2019-2020
26,Álvaro Aguado,"€ 4,423","€ 230,000","€ 237,114",F,23,Spain,Valladolid,La Liga,2019-2020
27,Anuar,"€ 4,423","€ 230,000","€ 237,114",M,24,Morocco,Valladolid,La Liga,2019-2020
28,José Antonio Caro,"€ 3,462","€ 180,000","€ 185,568",K,25,Spain,Valladolid,La Liga,2019-2020
29,Waldo Rubio,"€ 3,462","€ 180,000","€ 185,568",F,24,Spain,Valladolid,La Liga,2019-2020
30,Javi Sánchez,"€ 2,885","€ 150,000","€ 154,640",D,22,Spain,Valladolid,La Liga,2019-2020
