,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Rachid Alioui,"€ 16,154","€ 840,000","€ 853,796",F,27,Morocco,Angers,Ligue 1,2019-2020
2,Vincent Pajot,"€ 16,154","€ 840,000","€ 853,796",M,29,France,Angers,Ligue 1,2019-2020
3,Stéphane Bahoken,"€ 16,154","€ 840,000","€ 853,796",F,27,Cameroon,Angers,Ligue 1,2019-2020
4,Baptiste Santamaría,"€ 15,962","€ 830,000","€ 843,631",M,24,France,Angers,Ligue 1,2019-2020
5,Ismaël Traoré,"€ 15,000","€ 780,000","€ 792,810",D,33,Cote d'Ivoire,Angers,Ligue 1,2019-2020
6,Thomas Mangani,"€ 15,000","€ 780,000","€ 792,810",M,32,France,Angers,Ligue 1,2019-2020
7,Casimir Ninga,"€ 13,846","€ 720,000","€ 731,825",F,26,Chad,Angers,Ligue 1,2019-2020
8,Souleyman Doumbia,"€ 13,846","€ 720,000","€ 731,825",D,23,Cote d'Ivoire,Angers,Ligue 1,2019-2020
9,Ludovic Butelle,"€ 13,269","€ 690,000","€ 701,332",K,36,France,Angers,Ligue 1,2019-2020
10,Mateo Pavlovic,"€ 11,538","€ 600,000","€ 609,854",D,29,Croatia,Angers,Ligue 1,2019-2020
11,Romain Thomas,"€ 11,538","€ 600,000","€ 609,854",D,31,France,Angers,Ligue 1,2019-2020
12,Pierrick Capelle,"€ 10,385","€ 540,000","€ 548,869",M,32,France,Angers,Ligue 1,2019-2020
13,Angelo Fulgini,"€ 9,231","€ 480,000","€ 487,883",M,23,France,Angers,Ligue 1,2019-2020
14,Vincent Manceau,"€ 9,231","€ 480,000","€ 487,883",D,30,France,Angers,Ligue 1,2019-2020
15,Mathias Pereira Lage,"€ 7,692","€ 400,000","€ 406,569",M,22,Portugal,Angers,Ligue 1,2019-2020
16,Abdoulaye Bamba,"€ 6,538","€ 340,000","€ 345,584",D,29,Cote d'Ivoire,Angers,Ligue 1,2019-2020
17,Farid El Melali,"€ 6,538","€ 340,000","€ 345,584",F,22,Algeria,Angers,Ligue 1,2019-2020
18,Sada Thioub,"€ 6,538","€ 340,000","€ 345,584",M,24,Senegal,Angers,Ligue 1,2019-2020
19,Ibrahim Cissé,"€ 6,346","€ 330,000","€ 335,420",D,23,France,Angers,Ligue 1,2019-2020
20,Théo Pellenard,"€ 5,192","€ 270,000","€ 274,434",D,25,France,Angers,Ligue 1,2019-2020
21,Rayan Aït Nouri,"€ 4,615","€ 240,000","€ 243,942",D,18,France,Angers,Ligue 1,2019-2020
22,Antonin Bobichon,"€ 4,423","€ 230,000","€ 233,777",M,23,France,Angers,Ligue 1,2019-2020
23,Danijel Petkovic,"€ 3,269","€ 170,000","€ 172,792",K,26,Montenegro,Angers,Ligue 1,2019-2020
24,Wilfried Kanga,"€ 3,077","€ 160,000","€ 162,628",F,21,France,Angers,Ligue 1,2019-2020
25,Haithem Loucif,"€ 1,538","€ 80,000","€ 81,314",D,23,Algeria,Angers,Ligue 1,2019-2020
26,Zinédine Ould Khaled,"€ 1,154","€ 60,000","€ 60,985",D,20,France,Angers,Ligue 1,2019-2020
27,Anthony Mandrea,€ 577,"€ 30,000","€ 30,493",K,22,France,Angers,Ligue 1,2019-2020
28,Anthony Gomez Mancini,€ 577,"€ 30,000","€ 30,493",M,18,France,Angers,Ligue 1,2019-2020
