,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Loïc Rémy,"€ 62,115","€ 3,230,000","€ 3,283,047",F,32,France,Lille,Ligue 1,2019-2020
2,Renato Sanches,"€ 57,692","€ 3,000,000","€ 3,049,270",M,22,Portugal,Lille,Ligue 1,2019-2020
3,Thiago Maia,"€ 57,500","€ 2,990,000","€ 3,039,106",M,22,Brazil,Lille,Ligue 1,2019-2020
4,Adama Soumaoro,"€ 34,423","€ 1,790,000","€ 1,819,398",D,27,France,Lille,Ligue 1,2019-2020
5,José Fonte,"€ 32,115","€ 1,670,000","€ 1,697,427",D,35,Portugal,Lille,Ligue 1,2019-2020
6,Benjamin André,"€ 30,000","€ 1,560,000","€ 1,585,620",M,29,France,Lille,Ligue 1,2019-2020
7,Mike Maignan,"€ 27,692","€ 1,440,000","€ 1,463,650",K,24,France,Lille,Ligue 1,2019-2020
8,Jonathan Bamba,"€ 27,692","€ 1,440,000","€ 1,463,650",F,23,France,Lille,Ligue 1,2019-2020
9,Jonathan Ikoné,"€ 27,692","€ 1,440,000","€ 1,463,650",F,21,France,Lille,Ligue 1,2019-2020
10,Luiz Araújo,"€ 27,692","€ 1,440,000","€ 1,463,650",F,23,Brazil,Lille,Ligue 1,2019-2020
11,Xeka,"€ 27,692","€ 1,440,000","€ 1,463,650",M,24,Portugal,Lille,Ligue 1,2019-2020
12,Victor Osimhen,"€ 25,000","€ 1,300,000","€ 1,321,350",F,20,Nigeria,Lille,Ligue 1,2019-2020
13,Nicolás Gaitán,"€ 25,000","€ 1,300,000","€ 1,321,350",F,31,Argentina,Lille,Ligue 1,2019-2020
14,Yusuf Yazici,"€ 23,077","€ 1,200,000","€ 1,219,708",F,22,Turkey,Lille,Ligue 1,2019-2020
15,Gabriel Magalhães,"€ 18,654","€ 970,000","€ 985,931",D,21,Brazil,Lille,Ligue 1,2019-2020
16,Léo Jardim,"€ 18,654","€ 970,000","€ 985,931",K,24,Brazil,Lille,Ligue 1,2019-2020
17,Jérémy Pied,"€ 18,462","€ 960,000","€ 975,766",D,30,France,Lille,Ligue 1,2019-2020
18,Timothy Weah,"€ 16,154","€ 840,000","€ 853,796",F,19,United States,Lille,Ligue 1,2019-2020
19,Zeki Celik,"€ 16,154","€ 840,000","€ 853,796",D,22,Turkey,Lille,Ligue 1,2019-2020
20,Domagoj Bradaric,"€ 10,769","€ 560,000","€ 569,197",D,19,Croatia,Lille,Ligue 1,2019-2020
21,Boubakary Soumaré,"€ 9,231","€ 480,000","€ 487,883",M,20,France,Lille,Ligue 1,2019-2020
22,Tiago Djaló,"€ 5,769","€ 300,000","€ 304,927",D,19,Portugal,Lille,Ligue 1,2019-2020
23,Reinildo Mandava,"€ 1,731","€ 90,000","€ 91,478",D,25,Mozambique,Lille,Ligue 1,2019-2020
24,Saad Agouzoul,€ 962,"€ 50,000","€ 50,821",D,22,Morocco,Lille,Ligue 1,2019-2020
