,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Bruno Ecuele Manga,"€ 21,923","€ 1,140,000","€ 1,158,723",D,31,Gabon,Dijon,Ligue 1,2019-2020
2,Yassine Benzia,"€ 21,923","€ 1,140,000","€ 1,158,723",F,25,Algeria,Dijon,Ligue 1,2019-2020
3,Didier Ndong,"€ 18,462","€ 960,000","€ 975,766",M,25,Gabon,Dijon,Ligue 1,2019-2020
4,Julio Tavarès,"€ 15,000","€ 780,000","€ 792,810",F,30,Cape Verde,Dijon,Ligue 1,2019-2020
5,Mounir Chouiar,"€ 11,538","€ 600,000","€ 609,854",F,20,France,Dijon,Ligue 1,2019-2020
6,Fouad Chafik,"€ 9,423","€ 490,000","€ 498,047",D,32,Morocco,Dijon,Ligue 1,2019-2020
7,Alfred Gomis,"€ 9,231","€ 480,000","€ 487,883",K,26,Senegal,Dijon,Ligue 1,2019-2020
8,Jhonder Cádiz,"€ 9,231","€ 480,000","€ 487,883",F,24,Venezuela,Dijon,Ligue 1,2019-2020
9,Wesley Lautoa,"€ 9,231","€ 480,000","€ 487,883",D,32,France,Dijon,Ligue 1,2019-2020
10,Hamza Mendyl,"€ 9,038","€ 470,000","€ 477,719",D,21,Morocco,Dijon,Ligue 1,2019-2020
11,Jordan Marié,"€ 6,923","€ 360,000","€ 365,912",M,27,France,Dijon,Ligue 1,2019-2020
12,Florent Balmont,"€ 6,923","€ 360,000","€ 365,912",M,39,France,Dijon,Ligue 1,2019-2020
13,Nayef Aguerd,"€ 6,923","€ 360,000","€ 365,912",D,23,Morocco,Dijon,Ligue 1,2019-2020
14,Romain Amalfitano,"€ 6,923","€ 360,000","€ 365,912",M,30,France,Dijon,Ligue 1,2019-2020
15,Rúnar Alex Rúnarsson,"€ 6,923","€ 360,000","€ 365,912",K,24,Iceland,Dijon,Ligue 1,2019-2020
16,Stephy Mavididi,"€ 6,923","€ 360,000","€ 365,912",F,21,England,Dijon,Ligue 1,2019-2020
17,Frédéric Sammaritano,"€ 5,769","€ 300,000","€ 304,927",F,33,France,Dijon,Ligue 1,2019-2020
18,Mama Baldé,"€ 5,769","€ 300,000","€ 304,927",F,23,Guinea-Bissau,Dijon,Ligue 1,2019-2020
19,Enzo Loiodice,"€ 3,269","€ 170,000","€ 172,792",M,18,France,Dijon,Ligue 1,2019-2020
20,Mickaël Alphonse,"€ 3,269","€ 170,000","€ 172,792",D,30,Guadeloupe,Dijon,Ligue 1,2019-2020
21,Matheus Pereira,"€ 2,500","€ 130,000","€ 132,135",M,21,Brazil,Dijon,Ligue 1,2019-2020
22,Ngonda Muzinga,"€ 1,154","€ 60,000","€ 60,985",D,24,Democratic Republic of Congo,Dijon,Ligue 1,2019-2020
23,Senou Coulibaly,€ 769,"€ 40,000","€ 40,657",D,25,France,Dijon,Ligue 1,2019-2020
24,Lévi Ntumba,€ 577,"€ 30,000","€ 30,493",K,18,France,Dijon,Ligue 1,2019-2020
25,Bryan Soumaré,€ 577,"€ 30,000","€ 30,493",F,20,France,Dijon,Ligue 1,2019-2020
26,Théo Barbet,€ 577,"€ 30,000","€ 30,493",D,18,France,Dijon,Ligue 1,2019-2020
