,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Adama Traoré,"€ 25,385","€ 1,320,000","€ 1,341,679",M,24,Mali,Metz,Ligue 1,2019-2020
2,Habib Diallo,"€ 18,462","€ 960,000","€ 975,766",F,24,Senegal,Metz,Ligue 1,2019-2020
3,Opa Nguette,"€ 16,154","€ 840,000","€ 853,796",F,25,Senegal,Metz,Ligue 1,2019-2020
4,Kévin N'Doram,"€ 16,154","€ 840,000","€ 853,796",M,23,France,Metz,Ligue 1,2019-2020
5,Vincent Pajot,"€ 16,154","€ 840,000","€ 853,796",M,29,France,Metz,Ligue 1,2019-2020
6,Dylan Bronn,"€ 16,154","€ 840,000","€ 853,796",D,24,Tunisia,Metz,Ligue 1,2019-2020
7,Renaud Cohade,"€ 12,692","€ 660,000","€ 670,839",M,34,France,Metz,Ligue 1,2019-2020
8,John Boye,"€ 11,538","€ 600,000","€ 609,854",D,32,Ghana,Metz,Ligue 1,2019-2020
9,Victorien Angban,"€ 10,577","€ 550,000","€ 559,033",M,22,Cote d'Ivoire,Metz,Ligue 1,2019-2020
10,Stoppila Sunzu,"€ 9,615","€ 500,000","€ 508,212",D,30,Zambia,Metz,Ligue 1,2019-2020
11,Habib Maïga,"€ 8,077","€ 420,000","€ 426,898",M,23,Cote d'Ivoire,Metz,Ligue 1,2019-2020
12,Marvin Gakpa,"€ 7,115","€ 370,000","€ 376,077",M,25,France,Metz,Ligue 1,2019-2020
13,Farid Boulaya,"€ 7,115","€ 370,000","€ 376,077",F,26,Algeria,Metz,Ligue 1,2019-2020
14,Alexandre Oukidja,"€ 5,962","€ 310,000","€ 315,091",K,31,Algeria,Metz,Ligue 1,2019-2020
15,Thomas Delaine,"€ 5,385","€ 280,000","€ 284,599",D,27,France,Metz,Ligue 1,2019-2020
16,Mamadou Fofana,"€ 5,000","€ 260,000","€ 264,270",D,21,Mali,Metz,Ligue 1,2019-2020
17,Fabien Centonze,"€ 5,000","€ 260,000","€ 264,270",D,23,France,Metz,Ligue 1,2019-2020
18,Manuel Cabit,"€ 4,808","€ 250,000","€ 254,106",D,26,Martinique,Metz,Ligue 1,2019-2020
19,Thierry Ambrose,"€ 4,615","€ 240,000","€ 243,942",F,22,France,Metz,Ligue 1,2019-2020
20,Paul Delecroix,"€ 3,269","€ 170,000","€ 172,792",K,30,France,Metz,Ligue 1,2019-2020
21,Adama Traore,"€ 2,115","€ 110,000","€ 111,807",F,24,Mali,Metz,Ligue 1,2019-2020
22,Ibrahima Niane,"€ 1,731","€ 90,000","€ 91,478",F,20,Senegal,Metz,Ligue 1,2019-2020
23,Matthieu Udol,"€ 1,731","€ 90,000","€ 91,478",D,23,France,Metz,Ligue 1,2019-2020
24,Sami Lahssaini,€ 962,"€ 50,000","€ 50,821",M,20,Belgium,Metz,Ligue 1,2019-2020
25,Amadou Ndiaye,€ 769,"€ 40,000","€ 40,657",F,19,Senegal,Metz,Ligue 1,2019-2020
26,Papa Ndiaga Yade,€ 577,"€ 30,000","€ 30,493",F,19,Senegal,Metz,Ligue 1,2019-2020
27,Guillaume Dietsch,€ 577,"€ 30,000","€ 30,493",K,18,France,Metz,Ligue 1,2019-2020
28,Boubacar Traoré,€ 577,"€ 30,000","€ 30,493",M,18,Mali,Metz,Ligue 1,2019-2020
