,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Laurent Koscielny,"€ 55,192","€ 2,870,000","€ 2,917,135",D,34,France,Bordeaux,Ligue 1,2019-2020
2,Benoît Costil,"€ 41,538","€ 2,160,000","€ 2,195,474",K,32,France,Bordeaux,Ligue 1,2019-2020
3,Nicolas de Préville,"€ 34,615","€ 1,800,000","€ 1,829,562",F,28,France,Bordeaux,Ligue 1,2019-2020
4,Otávio,"€ 34,615","€ 1,800,000","€ 1,829,562",M,25,Brazil,Bordeaux,Ligue 1,2019-2020
5,Mexer,"€ 27,692","€ 1,440,000","€ 1,463,650",D,31,Mozambique,Bordeaux,Ligue 1,2019-2020
6,Ui-jo Hwang,"€ 27,692","€ 1,440,000","€ 1,463,650",F,27,South Korea,Bordeaux,Ligue 1,2019-2020
7,Rubén Pardo,"€ 27,692","€ 1,440,000","€ 1,463,650",M,27,Spain,Bordeaux,Ligue 1,2019-2020
8,Pablo,"€ 27,692","€ 1,440,000","€ 1,463,650",D,28,Brazil,Bordeaux,Ligue 1,2019-2020
9,Rémi Oudin,"€ 25,385","€ 1,320,000","€ 1,341,679",F,23,France,Bordeaux,Ligue 1,2019-2020
10,Loris Benito,"€ 25,385","€ 1,320,000","€ 1,341,679",D,27,Switzerland,Bordeaux,Ligue 1,2019-2020
11,François Kamano,"€ 24,038","€ 1,250,000","€ 1,270,529",F,23,Guinea,Bordeaux,Ligue 1,2019-2020
12,Jimmy Briand,"€ 21,923","€ 1,140,000","€ 1,158,723",F,34,France,Bordeaux,Ligue 1,2019-2020
13,Youssouf Sabaly,"€ 20,769","€ 1,080,000","€ 1,097,737",D,26,Senegal,Bordeaux,Ligue 1,2019-2020
14,Paul Baysse,"€ 20,769","€ 1,080,000","€ 1,097,737",D,31,France,Bordeaux,Ligue 1,2019-2020
15,Jonathan Cafú,"€ 18,654","€ 970,000","€ 985,931",F,28,Brazil,Bordeaux,Ligue 1,2019-2020
16,Younousse Sankharé,"€ 18,462","€ 960,000","€ 975,766",M,30,Senegal,Bordeaux,Ligue 1,2019-2020
17,Yacine Adli,"€ 18,462","€ 960,000","€ 975,766",F,19,France,Bordeaux,Ligue 1,2019-2020
18,Raoul Bellanova,"€ 18,269","€ 950,000","€ 965,602",D,19,Italy,Bordeaux,Ligue 1,2019-2020
19,Josh Maja,"€ 14,808","€ 770,000","€ 782,646",F,20,England,Bordeaux,Ligue 1,2019-2020
20,Samuel Kalu,"€ 12,500","€ 650,000","€ 660,675",F,22,Nigeria,Bordeaux,Ligue 1,2019-2020
21,Maxime Poundjé,"€ 8,077","€ 420,000","€ 426,898",D,27,France,Bordeaux,Ligue 1,2019-2020
22,Youssef Aït Bennasser,"€ 6,923","€ 360,000","€ 365,912",M,23,Morocco,Bordeaux,Ligue 1,2019-2020
23,Vukasin Jovanovic,"€ 6,923","€ 360,000","€ 365,912",D,23,Serbia,Bordeaux,Ligue 1,2019-2020
24,Enock Kwateng,"€ 6,538","€ 340,000","€ 345,584",D,22,France,Bordeaux,Ligue 1,2019-2020
25,Aurélien Tchouaméni,"€ 6,154","€ 320,000","€ 325,255",M,19,France,Bordeaux,Ligue 1,2019-2020
26,Toma Basic,"€ 5,769","€ 300,000","€ 304,927",M,22,Croatia,Bordeaux,Ligue 1,2019-2020
27,Gaëtan Poussin,"€ 3,269","€ 170,000","€ 172,792",K,20,France,Bordeaux,Ligue 1,2019-2020
28,Yassine Benrahou,"€ 2,500","€ 130,000","€ 132,135",F,20,Morocco,Bordeaux,Ligue 1,2019-2020
29,Albert Lottin,€ 769,"€ 40,000","€ 40,657",M,18,France,Bordeaux,Ligue 1,2019-2020
