,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Moses Simon,"€ 34,615","€ 1,800,000","€ 1,829,562",F,24,Nigeria,Nantes,Ligue 1,2019-2020
2,Kalifa Coulibaly,"€ 28,846","€ 1,500,000","€ 1,524,635",F,28,Mali,Nantes,Ligue 1,2019-2020
3,Nicolas Pallois,"€ 25,385","€ 1,320,000","€ 1,341,679",D,31,France,Nantes,Ligue 1,2019-2020
4,Cristian Benavente,"€ 23,077","€ 1,200,000","€ 1,219,708",F,25,Peru,Nantes,Ligue 1,2019-2020
5,Andrei Girotto,"€ 20,769","€ 1,080,000","€ 1,097,737",M,27,Brazil,Nantes,Ligue 1,2019-2020
6,Alban Lafont,"€ 19,615","€ 1,020,000","€ 1,036,752",K,20,France,Nantes,Ligue 1,2019-2020
7,Dennis Appiah,"€ 18,462","€ 960,000","€ 975,766",D,27,France,Nantes,Ligue 1,2019-2020
8,Ludovic Blas,"€ 18,462","€ 960,000","€ 975,766",M,21,France,Nantes,Ligue 1,2019-2020
9,Rene Krhin,"€ 18,462","€ 960,000","€ 975,766",M,29,Slovenia,Nantes,Ligue 1,2019-2020
10,Renaud Emond,"€ 17,308","€ 900,000","€ 914,781",F,28,Belgium,Nantes,Ligue 1,2019-2020
11,Anthony Limbombe,"€ 17,308","€ 900,000","€ 914,781",F,25,Belgium,Nantes,Ligue 1,2019-2020
12,Fábio,"€ 15,000","€ 780,000","€ 792,810",D,29,Brazil,Nantes,Ligue 1,2019-2020
13,Imran Louza,"€ 11,538","€ 600,000","€ 609,854",F,20,France,Nantes,Ligue 1,2019-2020
14,Charles Traoré,"€ 10,385","€ 540,000","€ 548,869",D,27,Mali,Nantes,Ligue 1,2019-2020
15,Abdoulaye Touré,"€ 10,385","€ 540,000","€ 548,869",M,25,France,Nantes,Ligue 1,2019-2020
16,Abdoul Kader Bamba,"€ 10,000","€ 520,000","€ 528,540",F,25,France,Nantes,Ligue 1,2019-2020
17,Marcus Coco,"€ 9,231","€ 480,000","€ 487,883",F,23,France,Nantes,Ligue 1,2019-2020
18,Mehdi Abeid,"€ 9,231","€ 480,000","€ 487,883",M,27,Algeria,Nantes,Ligue 1,2019-2020
19,Kayembe,"€ 6,923","€ 360,000","€ 365,912",M,25,Belgium,Nantes,Ligue 1,2019-2020
20,Thomas Basila,"€ 6,731","€ 350,000","€ 355,748",D,20,France,Nantes,Ligue 1,2019-2020
21,Molla Wagué,"€ 6,731","€ 350,000","€ 355,748",D,28,Mali,Nantes,Ligue 1,2019-2020
22,Samuel Moutoussamy,"€ 6,731","€ 350,000","€ 355,748",M,23,France,Nantes,Ligue 1,2019-2020
23,Denis Petric,"€ 4,038","€ 210,000","€ 213,449",K,31,Serbia,Nantes,Ligue 1,2019-2020
24,Abdoulaye Dabo,"€ 3,269","€ 170,000","€ 172,792",F,18,France,Nantes,Ligue 1,2019-2020
25,Thody Élie Youan,"€ 3,269","€ 170,000","€ 172,792",F,20,France,Nantes,Ligue 1,2019-2020
26,Batista Mendy,"€ 2,885","€ 150,000","€ 152,463",M,19,France,Nantes,Ligue 1,2019-2020
27,Alexandre Olliero,"€ 2,500","€ 130,000","€ 132,135",K,23,France,Nantes,Ligue 1,2019-2020
28,Roli Pereira de Sa,€ 962,"€ 50,000","€ 50,821",F,23,France,Nantes,Ligue 1,2019-2020
29,Wesley Moustache,€ 962,"€ 50,000","€ 50,821",D,20,France,Nantes,Ligue 1,2019-2020
30,Josué Homawoo,€ 769,"€ 40,000","€ 40,657",D,21,Togo,Nantes,Ligue 1,2019-2020
31,Bridge Ndilu,€ 769,"€ 40,000","€ 40,657",F,19,France,Nantes,Ligue 1,2019-2020
32,Yassine El Ghanassy,€ 0,€ 0,€ 0,F,29,Belgium,Nantes,Ligue 1,2019-2020
