,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Rémi Oudin,"€ 25,385","€ 1,320,000","€ 1,341,679",F,22,France,Reims,Ligue 1,2019-2020
2,Yunis Abdelhamid,"€ 18,462","€ 960,000","€ 975,766",D,31,Morocco,Reims,Ligue 1,2019-2020
3,Hyun-jun Suk,"€ 17,500","€ 910,000","€ 924,945",F,28,South Korea,Reims,Ligue 1,2019-2020
4,Alaixys Romao,"€ 13,846","€ 720,000","€ 731,825",M,35,Togo,Reims,Ligue 1,2019-2020
5,Anastasios Donis,"€ 13,846","€ 720,000","€ 731,825",F,23,Greece,Reims,Ligue 1,2019-2020
6,Predrag Rajkovic,"€ 13,846","€ 720,000","€ 731,825",K,23,Serbia,Reims,Ligue 1,2019-2020
7,Thomas Foket,"€ 13,846","€ 720,000","€ 731,825",D,24,Belgium,Reims,Ligue 1,2019-2020
8,Arbër Zeneli,"€ 13,462","€ 700,000","€ 711,496",F,24,Kosovo,Reims,Ligue 1,2019-2020
9,Xavier Chavalerin,"€ 11,538","€ 600,000","€ 609,854",M,28,France,Reims,Ligue 1,2019-2020
10,Tristan Dingomé,"€ 10,385","€ 540,000","€ 548,869",M,28,France,Reims,Ligue 1,2019-2020
11,Dario Maresic,"€ 9,808","€ 510,000","€ 518,376",D,19,Austria,Reims,Ligue 1,2019-2020
12,Kaj Sierhuis,"€ 8,654","€ 450,000","€ 457,390",F,21,Netherlands,Reims,Ligue 1,2019-2020
13,Moreto Cassamá,"€ 8,462","€ 440,000","€ 447,226",F,21,Guinea-Bissau,Reims,Ligue 1,2019-2020
14,Moussa Doumbia,"€ 8,077","€ 420,000","€ 426,898",F,25,Mali,Reims,Ligue 1,2019-2020
15,Mathieu Cafaro,"€ 8,077","€ 420,000","€ 426,898",F,22,France,Reims,Ligue 1,2019-2020
16,Dereck Kutesa,"€ 6,346","€ 330,000","€ 335,420",M,21,Switzerland,Reims,Ligue 1,2019-2020
17,Axel Disasi,"€ 6,346","€ 330,000","€ 335,420",D,21,France,Reims,Ligue 1,2019-2020
18,Hassane Kamara,"€ 6,346","€ 330,000","€ 335,420",D,25,France,Reims,Ligue 1,2019-2020
19,Ghislain Konan,"€ 5,769","€ 300,000","€ 304,927",D,23,Cote d'Ivoire,Reims,Ligue 1,2019-2020
20,Boulaye Dia,"€ 3,269","€ 170,000","€ 172,792",F,22,France,Reims,Ligue 1,2019-2020
21,Grégory Berthier,"€ 3,269","€ 170,000","€ 172,792",M,23,France,Reims,Ligue 1,2019-2020
22,Nolan Mbemba,"€ 1,923","€ 100,000","€ 101,642",M,24,France,Reims,Ligue 1,2019-2020
23,Timothé Nkada,"€ 1,154","€ 60,000","€ 60,985",F,20,France,Reims,Ligue 1,2019-2020
24,Nathanaël Mbuku,€ 769,"€ 40,000","€ 40,657",F,17,France,Reims,Ligue 1,2019-2020
25,Marshall Munetsi,€ 769,"€ 40,000","€ 40,657",D,23,Zimbabwe,Reims,Ligue 1,2019-2020
26,Virgile Pinson,€ 769,"€ 40,000","€ 40,657",F,23,France,Reims,Ligue 1,2019-2020
27,Lenny Vallier,€ 769,"€ 40,000","€ 40,657",D,20,France,Reims,Ligue 1,2019-2020
28,Nicolas Lemaître,€ 769,"€ 40,000","€ 40,657",K,22,France,Reims,Ligue 1,2019-2020
29,Sambou Sissoko,€ 769,"€ 40,000","€ 40,657",D,20,France,Reims,Ligue 1,2019-2020
30,Yehvann Diouf,€ 769,"€ 40,000","€ 40,657",K,20,France,Reims,Ligue 1,2019-2020
