,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Paul Lasne,"€ 12,692","€ 660,000","€ 670,839",M,30,France,Brest,Ligue 1,2019-2020
2,Gautier Larsonneur,"€ 10,385","€ 540,000","€ 548,869",K,22,France,Brest,Ligue 1,2019-2020
3,Gaëtan Charbonnier,"€ 9,231","€ 480,000","€ 487,883",F,30,France,Brest,Ligue 1,2019-2020
4,Alexandre Mendy,"€ 8,077","€ 420,000","€ 426,898",F,25,France,Brest,Ligue 1,2019-2020
5,Ibrahima Diallo,"€ 8,077","€ 420,000","€ 426,898",M,20,France,Brest,Ligue 1,2019-2020
6,Samuel Grandsir,"€ 8,077","€ 420,000","€ 426,898",M,23,France,Brest,Ligue 1,2019-2020
7,Ludovic Baal,"€ 6,923","€ 360,000","€ 365,912",D,33,French Guiana,Brest,Ligue 1,2019-2020
8,Mathias Autret,"€ 6,923","€ 360,000","€ 365,912",F,28,France,Brest,Ligue 1,2019-2020
9,Yoann Court,"€ 6,923","€ 360,000","€ 365,912",M,29,France,Brest,Ligue 1,2019-2020
10,Romain Perraud,"€ 6,923","€ 360,000","€ 365,912",D,21,France,Brest,Ligue 1,2019-2020
11,Irvin Cardona,"€ 6,923","€ 360,000","€ 365,912",F,22,France,Brest,Ligue 1,2019-2020
12,Jean-Charles Castelletto,"€ 6,923","€ 360,000","€ 365,912",D,24,Cameroon,Brest,Ligue 1,2019-2020
13,Jean-Kevin Duverne,"€ 6,923","€ 360,000","€ 365,912",D,22,France,Brest,Ligue 1,2019-2020
14,Julien Faussurier,"€ 6,923","€ 360,000","€ 365,912",M,32,France,Brest,Ligue 1,2019-2020
15,Haris Belkebla,"€ 6,923","€ 360,000","€ 365,912",M,25,Algeria,Brest,Ligue 1,2019-2020
16,Ferris N'Goma,"€ 4,808","€ 250,000","€ 254,106",M,26,France,Brest,Ligue 1,2019-2020
17,Denys Bain,"€ 4,231","€ 220,000","€ 223,613",D,26,France,Brest,Ligue 1,2019-2020
18,Julien Fabri,"€ 3,462","€ 180,000","€ 182,956",K,25,France,Brest,Ligue 1,2019-2020
19,Cristian Battocchio,"€ 3,269","€ 170,000","€ 172,792",M,27,Italy,Brest,Ligue 1,2019-2020
20,Gaëtan Belaud,"€ 3,077","€ 160,000","€ 162,628",D,32,France,Brest,Ligue 1,2019-2020
21,Kévin Mayi,"€ 2,500","€ 130,000","€ 132,135",F,26,France,Brest,Ligue 1,2019-2020
22,Donovan Léon,"€ 2,308","€ 120,000","€ 121,971",K,26,French Guiana,Brest,Ligue 1,2019-2020
23,David Kiki,"€ 2,308","€ 120,000","€ 121,971",D,25,Benin,Brest,Ligue 1,2019-2020
24,Brendan Chardonnet,"€ 1,154","€ 60,000","€ 60,985",D,24,France,Brest,Ligue 1,2019-2020
25,Sébastien Cibois,€ 769,"€ 40,000","€ 40,657",K,21,France,Brest,Ligue 1,2019-2020
26,Hugo Magnetti,€ 769,"€ 40,000","€ 40,657",M,21,France,Brest,Ligue 1,2019-2020
27,Derick Osei,€ 769,"€ 40,000","€ 40,657",F,21,France,Brest,Ligue 1,2019-2020
28,Hianga'a MBock,€ 577,"€ 30,000","€ 30,493",M,19,France,Brest,Ligue 1,2019-2020
