,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,049,270",F,21,Denmark,Nice,Ligue 1,2019-2020
2,Adam Ounas,"€ 41,346","€ 2,150,000","€ 2,185,310",F,22,Algeria,Nice,Ligue 1,2019-2020
3,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,880,383",D,26,Denmark,Nice,Ligue 1,2019-2020
4,Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,829,562",D,23,Algeria,Nice,Ligue 1,2019-2020
5,Wylan Cyprien,"€ 34,615","€ 1,800,000","€ 1,829,562",M,24,France,Nice,Ligue 1,2019-2020
6,Dante,"€ 28,846","€ 1,500,000","€ 1,524,635",D,35,Brazil,Nice,Ligue 1,2019-2020
7,Walter Benítez,"€ 28,846","€ 1,500,000","€ 1,524,635",K,26,Argentina,Nice,Ligue 1,2019-2020
8,Myziane Maolida,"€ 26,923","€ 1,400,000","€ 1,422,993",F,20,France,Nice,Ligue 1,2019-2020
9,Alexis Claude-Maurice,"€ 25,385","€ 1,320,000","€ 1,341,679",F,21,France,Nice,Ligue 1,2019-2020
10,Stanley Nsoki,"€ 20,769","€ 1,080,000","€ 1,097,737",D,20,France,Nice,Ligue 1,2019-2020
11,Danilo,"€ 16,154","€ 840,000","€ 853,796",M,23,Brazil,Nice,Ligue 1,2019-2020
12,Adrien Tamèze,"€ 13,462","€ 700,000","€ 711,496",M,25,France,Nice,Ligue 1,2019-2020
13,Yoan Cardinale,"€ 12,115","€ 630,000","€ 640,347",K,25,France,Nice,Ligue 1,2019-2020
14,Racine Coly,"€ 11,731","€ 610,000","€ 620,018",D,23,Senegal,Nice,Ligue 1,2019-2020
15,Malang Sarr,"€ 11,538","€ 600,000","€ 609,854",D,20,France,Nice,Ligue 1,2019-2020
16,Bassem Srarfi,"€ 10,385","€ 540,000","€ 548,869",F,22,Tunisia,Nice,Ligue 1,2019-2020
17,Moussa Wagué,"€ 9,231","€ 480,000","€ 487,883",D,21,Senegal,Nice,Ligue 1,2019-2020
18,Pierre Lees Melou,"€ 9,231","€ 480,000","€ 487,883",M,26,France,Nice,Ligue 1,2019-2020
19,Rémi Walter,"€ 6,923","€ 360,000","€ 365,912",M,24,France,Nice,Ligue 1,2019-2020
20,Patrick Burner,"€ 6,538","€ 340,000","€ 345,584",D,23,France,Nice,Ligue 1,2019-2020
21,Ignatius Ganago,"€ 6,538","€ 340,000","€ 345,584",F,20,Cameroon,Nice,Ligue 1,2019-2020
22,Ibrahim Cissé,"€ 6,346","€ 330,000","€ 335,420",D,20,Cote d'Ivoire,Nice,Ligue 1,2019-2020
23,Christophe Hérelle,"€ 5,769","€ 300,000","€ 304,927",D,27,France,Nice,Ligue 1,2019-2020
24,Arnaud Lusamba,"€ 4,808","€ 250,000","€ 254,106",M,22,France,Nice,Ligue 1,2019-2020
25,Andy Pelmard,"€ 2,500","€ 130,000","€ 132,135",D,19,France,Nice,Ligue 1,2019-2020
26,Hicham Mahou,"€ 1,538","€ 80,000","€ 81,314",F,20,France,Nice,Ligue 1,2019-2020
27,Hicham Boudaoui,"€ 1,154","€ 60,000","€ 60,985",M,19,Algeria,Nice,Ligue 1,2019-2020
28,Khéphren Thuram,"€ 1,154","€ 60,000","€ 60,985",M,18,France,Nice,Ligue 1,2019-2020
29,Gautier Lloris,€ 962,"€ 50,000","€ 50,821",D,24,France,Nice,Ligue 1,2019-2020
30,Yannis Clementia,€ 962,"€ 50,000","€ 50,821",K,22,France,Nice,Ligue 1,2019-2020
