,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Wahbi Khazri,"€ 66,923","€ 3,480,000","€ 3,537,153",F,28,Tunisia,St Etienne,Ligue 1,2019-2020
2,Yann M'Vila,"€ 48,077","€ 2,500,000","€ 2,541,058",M,29,France,St Etienne,Ligue 1,2019-2020
3,Ryad Boudebouz,"€ 46,154","€ 2,400,000","€ 2,439,416",F,29,Algeria,St Etienne,Ligue 1,2019-2020
4,Stéphane Ruffier,"€ 41,346","€ 2,150,000","€ 2,185,310",K,32,France,St Etienne,Ligue 1,2019-2020
5,Mathieu Debuchy,"€ 28,846","€ 1,500,000","€ 1,524,635",D,34,France,St Etienne,Ligue 1,2019-2020
6,Timothée Kolodziejczak,"€ 27,692","€ 1,440,000","€ 1,463,650",D,27,France,St Etienne,Ligue 1,2019-2020
7,William Saliba,"€ 23,077","€ 1,200,000","€ 1,219,708",D,18,France,St Etienne,Ligue 1,2019-2020
8,Yohan Cabaye,"€ 23,077","€ 1,200,000","€ 1,219,708",M,33,France,St Etienne,Ligue 1,2019-2020
9,Loïc Perrin,"€ 20,769","€ 1,080,000","€ 1,097,737",D,34,France,St Etienne,Ligue 1,2019-2020
10,Loïs Diony,"€ 20,769","€ 1,080,000","€ 1,097,737",F,26,France,St Etienne,Ligue 1,2019-2020
11,Romain Hamouma,"€ 19,615","€ 1,020,000","€ 1,036,752",F,32,France,St Etienne,Ligue 1,2019-2020
12,Kévin Monnet-Paquet,"€ 18,462","€ 960,000","€ 975,766",F,31,France,St Etienne,Ligue 1,2019-2020
13,Jean-Eudes Aholou,"€ 18,462","€ 960,000","€ 975,766",M,25,Cote d'Ivoire,St Etienne,Ligue 1,2019-2020
14,Gabriel Silva,"€ 13,462","€ 700,000","€ 711,496",D,28,Brazil,St Etienne,Ligue 1,2019-2020
15,Denis Bouanga,"€ 13,462","€ 700,000","€ 711,496",F,24,Gabon,St Etienne,Ligue 1,2019-2020
16,Arnaud Nordin,"€ 11,154","€ 580,000","€ 589,526",F,21,France,St Etienne,Ligue 1,2019-2020
17,Assane Dioussé,"€ 10,385","€ 540,000","€ 548,869",M,21,Senegal,St Etienne,Ligue 1,2019-2020
18,Miguel Trauco,"€ 9,615","€ 500,000","€ 508,212",D,27,Peru,St Etienne,Ligue 1,2019-2020
19,Sergi Palencia,"€ 9,615","€ 500,000","€ 508,212",D,23,Spain,St Etienne,Ligue 1,2019-2020
20,Léo Lacroix,"€ 9,615","€ 500,000","€ 508,212",D,27,Switzerland,St Etienne,Ligue 1,2019-2020
21,Jessy Moulin,"€ 8,077","€ 420,000","€ 426,898",K,33,France,St Etienne,Ligue 1,2019-2020
22,Harold Moukoudi,"€ 7,885","€ 410,000","€ 416,734",D,21,France,St Etienne,Ligue 1,2019-2020
23,Zaydou Youssouf,"€ 6,923","€ 360,000","€ 365,912",M,20,France,St Etienne,Ligue 1,2019-2020
24,Franck Honorat,"€ 5,769","€ 300,000","€ 304,927",F,23,France,St Etienne,Ligue 1,2019-2020
25,Alpha Sissoko,"€ 2,500","€ 130,000","€ 132,135",D,22,France,St Etienne,Ligue 1,2019-2020
26,Stefan Bajic,"€ 1,154","€ 60,000","€ 60,985",K,18,France,St Etienne,Ligue 1,2019-2020
27,Wesley Fofana,€ 962,"€ 50,000","€ 50,821",D,19,France,St Etienne,Ligue 1,2019-2020
28,Mahdi Camara,€ 962,"€ 50,000","€ 50,821",M,21,France,St Etienne,Ligue 1,2019-2020
29,Théo Vermot,€ 769,"€ 40,000","€ 40,657",K,22,France,St Etienne,Ligue 1,2019-2020
30,Maxence Rivera,€ 769,"€ 40,000","€ 40,657",F,17,France,St Etienne,Ligue 1,2019-2020
31,Yvann Maçon,€ 769,"€ 40,000","€ 40,657",D,21,France,St Etienne,Ligue 1,2019-2020
