,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Matz Sels,"€ 20,769","€ 1,080,000","€ 1,097,737",K,27,Belgium,Strasbourg,Ligue 1,2019-2020
2,Majeed Waris,"€ 18,269","€ 950,000","€ 965,602",F,28,Ghana,Strasbourg,Ligue 1,2019-2020
3,Stefan Mitrovic,"€ 18,269","€ 950,000","€ 965,602",D,29,Serbia,Strasbourg,Ligue 1,2019-2020
4,Sanjin Prcic,"€ 16,154","€ 840,000","€ 853,796",M,25,Bosnia-Herzegovina,Strasbourg,Ligue 1,2019-2020
5,Lamine Koné,"€ 16,154","€ 840,000","€ 853,796",D,30,Cote d'Ivoire,Strasbourg,Ligue 1,2019-2020
6,Alexander Djiku,"€ 16,154","€ 840,000","€ 853,796",D,25,France,Strasbourg,Ligue 1,2019-2020
7,Kenny Lala,"€ 16,154","€ 840,000","€ 853,796",D,27,France,Strasbourg,Ligue 1,2019-2020
8,Ludovic Ajorque,"€ 14,808","€ 770,000","€ 782,646",F,25,France,Strasbourg,Ligue 1,2019-2020
9,Lebo Mothiba,"€ 13,846","€ 720,000","€ 731,825",F,23,South Africa,Strasbourg,Ligue 1,2019-2020
10,Adrien Thomasson,"€ 13,846","€ 720,000","€ 731,825",F,25,France,Strasbourg,Ligue 1,2019-2020
11,Dimitri Liénard,"€ 11,538","€ 600,000","€ 609,854",M,31,France,Strasbourg,Ligue 1,2019-2020
12,Benjamin Corgnet,"€ 11,538","€ 600,000","€ 609,854",F,32,France,Strasbourg,Ligue 1,2019-2020
13,Lionel Carole,"€ 9,231","€ 480,000","€ 487,883",D,28,France,Strasbourg,Ligue 1,2019-2020
14,Eiji Kawashima,"€ 6,346","€ 330,000","€ 335,420",K,36,Japan,Strasbourg,Ligue 1,2019-2020
15,Nuno Da Costa,"€ 5,769","€ 300,000","€ 304,927",F,28,Cape Verde,Strasbourg,Ligue 1,2019-2020
16,Kévin Zohi,"€ 5,192","€ 270,000","€ 274,434",F,22,Mali,Strasbourg,Ligue 1,2019-2020
17,Anthony Caci,"€ 5,000","€ 260,000","€ 264,270",D,22,France,Strasbourg,Ligue 1,2019-2020
18,Jean-Ricner Bellegarde,"€ 5,000","€ 260,000","€ 264,270",M,21,Haiti,Strasbourg,Ligue 1,2019-2020
19,Youssouf Fofana,"€ 4,615","€ 240,000","€ 243,942",M,20,France,Strasbourg,Ligue 1,2019-2020
20,Bingourou Kamara,"€ 4,615","€ 240,000","€ 243,942",K,22,France,Strasbourg,Ligue 1,2019-2020
21,Ibrahima Sissoko,"€ 4,615","€ 240,000","€ 243,942",M,21,France,Strasbourg,Ligue 1,2019-2020
22,Jérémy Grimm,"€ 3,846","€ 200,000","€ 203,285",M,32,France,Strasbourg,Ligue 1,2019-2020
23,Mohamed Simakan,"€ 3,269","€ 170,000","€ 172,792",D,19,France,Strasbourg,Ligue 1,2019-2020
24,Moataz Zemzemi,"€ 1,923","€ 100,000","€ 101,642",M,20,Tunisia,Strasbourg,Ligue 1,2019-2020
25,Abdallah Ndour,"€ 1,923","€ 100,000","€ 101,642",D,25,Senegal,Strasbourg,Ligue 1,2019-2020
26,Ismaël Aaneba,€ 962,"€ 50,000","€ 50,821",D,20,France,Strasbourg,Ligue 1,2019-2020
27,Louis Pelletier,€ 769,"€ 40,000","€ 40,657",K,19,France,Strasbourg,Ligue 1,2019-2020
