,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Gerónimo Rulli,"€ 34,615","€ 1,800,000","€ 1,829,562",K,27,Argentina,Montpellier,Ligue 1,2019-2020
2,Jordan Ferri,"€ 27,692","€ 1,440,000","€ 1,463,650",M,27,France,Montpellier,Ligue 1,2019-2020
3,Andy Delort,"€ 27,692","€ 1,440,000","€ 1,463,650",F,27,Algeria,Montpellier,Ligue 1,2019-2020
4,Gaëtan Laborde,"€ 25,385","€ 1,320,000","€ 1,341,679",F,25,France,Montpellier,Ligue 1,2019-2020
5,Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,341,679",M,27,France,Montpellier,Ligue 1,2019-2020
6,Florent Mollet,"€ 18,462","€ 960,000","€ 975,766",F,27,France,Montpellier,Ligue 1,2019-2020
7,Damien Le Tallec,"€ 18,462","€ 960,000","€ 975,766",M,29,France,Montpellier,Ligue 1,2019-2020
8,Souleymane Camara,"€ 16,346","€ 850,000","€ 863,960",F,36,Senegal,Montpellier,Ligue 1,2019-2020
9,Pedro Mendes,"€ 15,000","€ 780,000","€ 792,810",D,28,Portugal,Montpellier,Ligue 1,2019-2020
10,Daniel Congré,"€ 13,846","€ 720,000","€ 731,825",D,34,France,Montpellier,Ligue 1,2019-2020
11,Hilton,"€ 13,846","€ 720,000","€ 731,825",D,41,Brazil,Montpellier,Ligue 1,2019-2020
12,Hilton,"€ 13,846","€ 720,000","€ 731,825",D,42,Brazil,Montpellier,Ligue 1,2019-2020
13,Arnaud Souquet,"€ 12,692","€ 660,000","€ 670,839",D,27,France,Montpellier,Ligue 1,2019-2020
14,Ambroise Oyongo,"€ 12,115","€ 630,000","€ 640,347",D,28,Cameroon,Montpellier,Ligue 1,2019-2020
15,Nicolas Cozza,"€ 9,615","€ 500,000","€ 508,212",D,20,France,Montpellier,Ligue 1,2019-2020
16,Keagan Dolly,"€ 9,231","€ 480,000","€ 487,883",F,26,South Africa,Montpellier,Ligue 1,2019-2020
17,Junior Sambia,"€ 9,231","€ 480,000","€ 487,883",M,23,France,Montpellier,Ligue 1,2019-2020
18,Mathías Suárez,"€ 8,269","€ 430,000","€ 437,062",D,23,Uruguay,Montpellier,Ligue 1,2019-2020
19,Mihailo Ristic,"€ 6,923","€ 360,000","€ 365,912",D,23,Serbia,Montpellier,Ligue 1,2019-2020
20,Dimitry Bertaud,"€ 4,038","€ 210,000","€ 213,449",K,21,France,Montpellier,Ligue 1,2019-2020
21,Il-lok Yun,"€ 2,885","€ 150,000","€ 152,463",F,27,South Korea,Montpellier,Ligue 1,2019-2020
22,Joris Chotard,€ 962,"€ 50,000","€ 50,821",M,17,France,Montpellier,Ligue 1,2019-2020
23,Bilal Boutobba,€ 962,"€ 50,000","€ 50,821",F,21,France,Montpellier,Ligue 1,2019-2020
24,Clément Vidal,€ 769,"€ 40,000","€ 40,657",D,19,France,Montpellier,Ligue 1,2019-2020
25,Matis Carvalho,€ 769,"€ 40,000","€ 40,657",K,20,Portugal,Montpellier,Ligue 1,2019-2020
26,Amir Adouyev,€ 769,"€ 40,000","€ 40,657",M,20,Russia,Montpellier,Ligue 1,2019-2020
27,Thibaut Vargas,€ 577,"€ 30,000","€ 30,493",F,19,France,Montpellier,Ligue 1,2019-2020
28,Kylian Kaïboué,€ 577,"€ 30,000","€ 30,493",M,21,France,Montpellier,Ligue 1,2019-2020
