,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nicolas de Préville,"€ 20,769","€ 1,080,000","€ 1,080,000",F,31,France,Metz,Ligue 1,2021-2022
2,Dylan Bronn,"€ 16,154","€ 840,000","€ 840,000",D,26,Tunisia,Metz,Ligue 1,2021-2022
3,Vincent Pajot,"€ 16,154","€ 840,000","€ 840,000",M,31,France,Metz,Ligue 1,2021-2022
4,Kévin N'Doram,"€ 16,154","€ 840,000","€ 840,000",M,26,France,Metz,Ligue 1,2021-2022
5,Opa Nguette,"€ 16,154","€ 840,000","€ 840,000",F,27,Senegal,Metz,Ligue 1,2021-2022
6,Farid Boulaya,"€ 13,462","€ 700,000","€ 700,000",F,28,Algeria,Metz,Ligue 1,2021-2022
7,Ibrahima Niane,"€ 11,538","€ 600,000","€ 600,000",F,22,Senegal,Metz,Ligue 1,2021-2022
8,Habib Maïga,"€ 11,538","€ 600,000","€ 600,000",M,26,Cote d'Ivoire,Metz,Ligue 1,2021-2022
9,Jean-Armel Kana-Biyik,"€ 11,538","€ 600,000","€ 600,000",D,32,Cameroon,Metz,Ligue 1,2021-2022
10,Ibrahim Amadou,"€ 9,808","€ 510,000","€ 510,000",M,28,France,Metz,Ligue 1,2021-2022
11,Sofiane Alakouch,"€ 8,654","€ 450,000","€ 450,000",D,23,Morocco,Metz,Ligue 1,2021-2022
12,Sikou Niakaté,"€ 6,538","€ 340,000","€ 340,000",D,22,France,Metz,Ligue 1,2021-2022
13,Jemerson,"€ 5,769","€ 300,000","€ 300,000",D,29,Brazil,Metz,Ligue 1,2021-2022
14,Alexandre Oukidja,"€ 5,577","€ 290,000","€ 290,000",K,33,Algeria,Metz,Ligue 1,2021-2022
15,Thomas Delaine,"€ 5,385","€ 280,000","€ 280,000",D,29,France,Metz,Ligue 1,2021-2022
16,Kiki Kouyaté,"€ 4,615","€ 240,000","€ 240,000",D,24,Mali,Metz,Ligue 1,2021-2022
17,Fabien Centonze,"€ 4,038","€ 210,000","€ 210,000",D,26,France,Metz,Ligue 1,2021-2022
18,Lamine Gueye,"€ 3,846","€ 200,000","€ 200,000",F,23,Senegal,Metz,Ligue 1,2021-2022
19,Manuel Cabit,"€ 3,654","€ 190,000","€ 190,000",D,28,Martinique,Metz,Ligue 1,2021-2022
20,Fali Candé,"€ 3,462","€ 180,000","€ 180,000",D,24,Guinea-Bissau,Metz,Ligue 1,2021-2022
21,Marc-Aurèle Caillard,"€ 3,462","€ 180,000","€ 180,000",K,27,France,Metz,Ligue 1,2021-2022
22,Pape Sarr,"€ 3,462","€ 180,000","€ 180,000",M,19,Senegal,Metz,Ligue 1,2021-2022
23,Warren Tchimbembé,"€ 2,885","€ 150,000","€ 150,000",M,23,France,Metz,Ligue 1,2021-2022
24,Amine Bassi,"€ 2,885","€ 150,000","€ 150,000",F,23,Morocco,Metz,Ligue 1,2021-2022
25,Matthieu Udol,"€ 1,346","€ 70,000","€ 70,000",D,25,France,Metz,Ligue 1,2021-2022
26,Louis Mafouta,"€ 1,346","€ 70,000","€ 70,000",F,27,Central African Republic,Metz,Ligue 1,2021-2022
27,Cheikh Sabaly,"€ 1,154","€ 60,000","€ 60,000",F,22,Senegal,Metz,Ligue 1,2021-2022
28,Amadou Salif Mbengue,€ 962,"€ 50,000","€ 50,000",M,20,Senegal,Metz,Ligue 1,2021-2022
29,Papa Ndiaga Yade,€ 962,"€ 50,000","€ 50,000",F,22,Senegal,Metz,Ligue 1,2021-2022
30,Lenny Joseph,€ 769,"€ 40,000","€ 40,000",F,21,France,Metz,Ligue 1,2021-2022
31,David Oberhauser,€ 769,"€ 40,000","€ 40,000",K,31,France,Metz,Ligue 1,2021-2022
32,William Mikelbrencis,€ 769,"€ 40,000","€ 40,000",D,17,France,Metz,Ligue 1,2021-2022
33,Ousmane Ba,€ 577,"€ 30,000","€ 30,000",K,19,Senegal,Metz,Ligue 1,2021-2022
34,Boubacar Traoré,€ 577,"€ 30,000","€ 30,000",M,20,Mali,Metz,Ligue 1,2021-2022
35,Lenny Lacroix,€ 385,"€ 20,000","€ 20,000",D,18,France,Metz,Ligue 1,2021-2022
