,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Steve Mounié,"€ 16,154","€ 840,000","€ 840,000",F,27,Benin,Brest,Ligue 1,2021-2022
2,Christophe Hérelle,"€ 12,692","€ 660,000","€ 660,000",D,29,Martinique,Brest,Ligue 1,2021-2022
3,Paul Lasne,"€ 12,692","€ 660,000","€ 660,000",M,33,France,Brest,Ligue 1,2021-2022
4,Martín Satriano,"€ 12,308","€ 640,000","€ 640,000",F,20,Uruguay,Brest,Ligue 1,2021-2022
5,Romain Philippoteaux,"€ 11,923","€ 620,000","€ 620,000",F,33,France,Brest,Ligue 1,2021-2022
6,Franck Honorat,"€ 11,538","€ 600,000","€ 600,000",F,25,France,Brest,Ligue 1,2021-2022
7,Romain Del Castillo,"€ 10,385","€ 540,000","€ 540,000",F,25,France,Brest,Ligue 1,2021-2022
8,Gautier Larsonneur,"€ 10,385","€ 540,000","€ 540,000",K,24,France,Brest,Ligue 1,2021-2022
9,Brendan Chardonnet,"€ 10,385","€ 540,000","€ 540,000",D,27,France,Brest,Ligue 1,2021-2022
10,Haris Belkebla,"€ 10,385","€ 540,000","€ 540,000",M,28,Algeria,Brest,Ligue 1,2021-2022
11,Youcef Belaïli,"€ 10,385","€ 540,000","€ 540,000",F,29,Algeria,Brest,Ligue 1,2021-2022
12,Marco Bizot,"€ 10,385","€ 540,000","€ 540,000",K,30,Netherlands,Brest,Ligue 1,2021-2022
13,Jere Uronen,"€ 9,231","€ 480,000","€ 480,000",D,27,Finland,Brest,Ligue 1,2021-2022
14,Lucien Agoume,"€ 9,231","€ 480,000","€ 480,000",M,19,France,Brest,Ligue 1,2021-2022
15,Ronaël Pierre-Gabriel,"€ 9,231","€ 480,000","€ 480,000",D,23,France,Brest,Ligue 1,2021-2022
16,Irvin Cardona,"€ 8,654","€ 450,000","€ 450,000",F,24,France,Brest,Ligue 1,2021-2022
17,Romain Faivre,"€ 5,962","€ 310,000","€ 310,000",M,23,France,Brest,Ligue 1,2021-2022
18,Denys Bain,"€ 4,231","€ 220,000","€ 220,000",D,28,France,Brest,Ligue 1,2021-2022
19,Julien Faussurier,"€ 4,231","€ 220,000","€ 220,000",D,35,France,Brest,Ligue 1,2021-2022
20,Jean-Kevin Duverne,"€ 4,231","€ 220,000","€ 220,000",D,24,France,Brest,Ligue 1,2021-2022
21,Youssouph Badji,"€ 2,308","€ 120,000","€ 120,000",F,19,Senegal,Brest,Ligue 1,2021-2022
22,Lilian Brassier,"€ 1,731","€ 90,000","€ 90,000",D,22,France,Brest,Ligue 1,2021-2022
23,Jérémy Le Douaron,"€ 1,538","€ 80,000","€ 80,000",F,23,France,Brest,Ligue 1,2021-2022
24,Hianga'a Mbock,"€ 1,154","€ 60,000","€ 60,000",M,22,France,Brest,Ligue 1,2021-2022
25,Hugo Magnetti,€ 962,"€ 50,000","€ 50,000",M,23,France,Brest,Ligue 1,2021-2022
26,Sébastien Cibois,€ 962,"€ 50,000","€ 50,000",K,23,France,Brest,Ligue 1,2021-2022
27,Grégoire Coudert,€ 577,"€ 30,000","€ 30,000",K,22,France,Brest,Ligue 1,2021-2022
28,Rafiki Saïd,€ 577,"€ 30,000","€ 30,000",F,21,Comoros,Brest,Ligue 1,2021-2022
29,Noé Sow,€ 385,"€ 20,000","€ 20,000",D,23,France,Brest,Ligue 1,2021-2022
