,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Lemina,"€ 157,308","€ 8,180,000","€ 8,180,000",M,28,Gabon,Nice,Ligue 1,2021-2022
2,Justin Kluivert,"€ 71,538","€ 3,720,000","€ 3,720,000",F,22,Netherlands,Nice,Ligue 1,2021-2022
3,Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,000,000",F,24,Denmark,Nice,Ligue 1,2021-2022
4,Andy Delort,"€ 48,462","€ 2,520,000","€ 2,520,000",F,30,Algeria,Nice,Ligue 1,2021-2022
5,Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,800,000",D,25,Algeria,Nice,Ligue 1,2021-2022
6,Morgan Schneiderlin,"€ 29,615","€ 1,540,000","€ 1,540,000",M,32,France,Nice,Ligue 1,2021-2022
7,Dante,"€ 28,846","€ 1,500,000","€ 1,500,000",D,38,Brazil,Nice,Ligue 1,2021-2022
8,Alexis Claude-Maurice,"€ 23,077","€ 1,200,000","€ 1,200,000",F,23,France,Nice,Ligue 1,2021-2022
9,Walter Benítez,"€ 19,808","€ 1,030,000","€ 1,030,000",K,29,Argentina,Nice,Ligue 1,2021-2022
10,Jordan Amavi,"€ 19,615","€ 1,020,000","€ 1,020,000",D,27,France,Nice,Ligue 1,2021-2022
11,Khéphren Thuram,"€ 16,731","€ 870,000","€ 870,000",M,20,France,Nice,Ligue 1,2021-2022
12,Jean-Clair Todibo,"€ 15,000","€ 780,000","€ 780,000",D,22,France,Nice,Ligue 1,2021-2022
13,Jordan Lotomba,"€ 14,615","€ 760,000","€ 760,000",D,23,Switzerland,Nice,Ligue 1,2021-2022
14,Danilo Barbosa,"€ 13,462","€ 700,000","€ 700,000",M,25,Brazil,Nice,Ligue 1,2021-2022
15,Robson Bambu,"€ 12,692","€ 660,000","€ 660,000",D,23,Brazil,Nice,Ligue 1,2021-2022
16,Amine Gouiri,"€ 8,077","€ 420,000","€ 420,000",F,21,France,Nice,Ligue 1,2021-2022
17,Hassane Kamara,"€ 8,077","€ 420,000","€ 420,000",D,27,Cote d'Ivoire,Nice,Ligue 1,2021-2022
18,Pablo Rosario,"€ 7,500","€ 390,000","€ 390,000",M,25,Netherlands,Nice,Ligue 1,2021-2022
19,Marcin Bulka,"€ 6,923","€ 360,000","€ 360,000",K,22,Poland,Nice,Ligue 1,2021-2022
20,Calvin Stengs,"€ 5,962","€ 310,000","€ 310,000",F,23,Netherlands,Nice,Ligue 1,2021-2022
21,Evann Guessand,"€ 5,769","€ 300,000","€ 300,000",F,20,France,Nice,Ligue 1,2021-2022
22,Hicham Boudaoui,"€ 5,577","€ 290,000","€ 290,000",M,22,Algeria,Nice,Ligue 1,2021-2022
23,Melvin Bard,"€ 3,846","€ 200,000","€ 200,000",D,21,France,Nice,Ligue 1,2021-2022
24,Deji Sotona,"€ 3,654","€ 190,000","€ 190,000",F,18,Ireland,Nice,Ligue 1,2021-2022
25,Billal Brahimi,"€ 2,692","€ 140,000","€ 140,000",F,21,France,Nice,Ligue 1,2021-2022
26,Ihsan Sacko,"€ 2,500","€ 130,000","€ 130,000",F,24,France,Nice,Ligue 1,2021-2022
27,Lucas Da Cunha,€ 962,"€ 50,000","€ 50,000",F,20,France,Nice,Ligue 1,2021-2022
28,Flavius Daniliuc,€ 769,"€ 40,000","€ 40,000",D,20,Austria,Nice,Ligue 1,2021-2022
29,Kouadio Ange Ahoussou,€ 385,"€ 20,000","€ 20,000",D,18,Cote d'Ivoire,Nice,Ligue 1,2021-2022
30,Teddy Boulhendi,€ 385,"€ 20,000","€ 20,000",K,20,Algeria,Nice,Ligue 1,2021-2022
31,Justin Smith,€ 385,"€ 20,000","€ 20,000",D,18,Canada,Nice,Ligue 1,2021-2022
