,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Renato Sanches,"€ 69,231","€ 3,600,000","€ 3,600,000",M,24,Portugal,Lille,Ligue 1,2021-2022
2,Burak Yilmaz,"€ 42,115","€ 2,190,000","€ 2,190,000",F,36,Turkey,Lille,Ligue 1,2021-2022
3,Jonathan David,"€ 32,308","€ 1,680,000","€ 1,680,000",F,22,Canada,Lille,Ligue 1,2021-2022
4,José Fonte,"€ 32,308","€ 1,680,000","€ 1,680,000",D,38,Portugal,Lille,Ligue 1,2021-2022
5,Benjamin André,"€ 30,000","€ 1,560,000","€ 1,560,000",M,31,France,Lille,Ligue 1,2021-2022
6,Orestis Karnezis,"€ 28,462","€ 1,480,000","€ 1,480,000",K,36,Greece,Lille,Ligue 1,2021-2022
7,Jonathan Bamba,"€ 27,692","€ 1,440,000","€ 1,440,000",F,25,France,Lille,Ligue 1,2021-2022
8,Xeka,"€ 27,692","€ 1,440,000","€ 1,440,000",M,27,Portugal,Lille,Ligue 1,2021-2022
9,Jonathan Ikoné,"€ 27,692","€ 1,440,000","€ 1,440,000",F,23,France,Lille,Ligue 1,2021-2022
10,Edon Zhegrova,"€ 23,077","€ 1,200,000","€ 1,200,000",F,22,Kosovo,Lille,Ligue 1,2021-2022
11,Hatem Ben Arfa,"€ 20,769","€ 1,080,000","€ 1,080,000",F,34,France,Lille,Ligue 1,2021-2022
12,Yusuf Yazici,"€ 20,192","€ 1,050,000","€ 1,050,000",F,24,Turkey,Lille,Ligue 1,2021-2022
13,Sven Botman,"€ 19,615","€ 1,020,000","€ 1,020,000",D,22,Netherlands,Lille,Ligue 1,2021-2022
14,Zeki Celik,"€ 17,308","€ 900,000","€ 900,000",D,24,Turkey,Lille,Ligue 1,2021-2022
15,Jérémy Pied,"€ 16,923","€ 880,000","€ 880,000",D,32,France,Lille,Ligue 1,2021-2022
16,Ivo Grbic,"€ 16,538","€ 860,000","€ 860,000",K,26,Croatia,Lille,Ligue 1,2021-2022
17,Angel Gomes,"€ 13,654","€ 710,000","€ 710,000",F,21,England,Lille,Ligue 1,2021-2022
18,Timothy Weah,"€ 13,462","€ 700,000","€ 700,000",F,21,United States,Lille,Ligue 1,2021-2022
19,Cheikh Niasse,"€ 12,500","€ 650,000","€ 650,000",M,22,Senegal,Lille,Ligue 1,2021-2022
20,Domagoj Bradaric,"€ 9,808","€ 510,000","€ 510,000",D,22,Croatia,Lille,Ligue 1,2021-2022
21,Léo Jardim,"€ 9,615","€ 500,000","€ 500,000",K,26,Brazil,Lille,Ligue 1,2021-2022
22,Gabriel Gudmundsson,"€ 7,692","€ 400,000","€ 400,000",D,22,Sweden,Lille,Ligue 1,2021-2022
23,Tiago Djaló,"€ 6,346","€ 330,000","€ 330,000",D,21,Portugal,Lille,Ligue 1,2021-2022
24,Adam Jakubech,"€ 4,808","€ 250,000","€ 250,000",K,25,Slovakia,Lille,Ligue 1,2021-2022
25,Reinildo Mandava,"€ 3,654","€ 190,000","€ 190,000",D,27,Mozambique,Lille,Ligue 1,2021-2022
26,Amadou Onana,"€ 2,885","€ 150,000","€ 150,000",M,20,Belgium,Lille,Ligue 1,2021-2022
27,Isaac Lihadji,"€ 2,885","€ 150,000","€ 150,000",F,19,France,Lille,Ligue 1,2021-2022
28,Eugenio Pizzuto,€ 769,"€ 40,000","€ 40,000",M,19,Mexico,Lille,Ligue 1,2021-2022
29,Jules Raux,€ 385,"€ 20,000","€ 20,000",K,18,France,Lille,Ligue 1,2021-2022
