,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Sofiane Boufal,"€ 34,615","€ 1,800,000","€ 1,800,000",F,28,Morocco,Angers,Ligue 1,2021-2022
2,Paul Bernardoni,"€ 23,077","€ 1,200,000","€ 1,200,000",K,24,France,Angers,Ligue 1,2021-2022
3,Stéphane Bahoken,"€ 16,154","€ 840,000","€ 840,000",F,29,Cameroon,Angers,Ligue 1,2021-2022
4,Thomas Mangani,"€ 15,000","€ 780,000","€ 780,000",M,34,France,Angers,Ligue 1,2021-2022
5,Ismaël Traoré,"€ 15,000","€ 780,000","€ 780,000",D,35,Cote d'Ivoire,Angers,Ligue 1,2021-2022
6,Souleyman Doumbia,"€ 13,077","€ 680,000","€ 680,000",D,25,Cote d'Ivoire,Angers,Ligue 1,2021-2022
7,Romain Thomas,"€ 12,115","€ 630,000","€ 630,000",D,33,France,Angers,Ligue 1,2021-2022
8,Nabil Bentaleb,"€ 11,538","€ 600,000","€ 600,000",M,27,Algeria,Angers,Ligue 1,2021-2022
9,Angelo Fulgini,"€ 11,538","€ 600,000","€ 600,000",F,25,France,Angers,Ligue 1,2021-2022
10,Batista Mendy,"€ 10,577","€ 550,000","€ 550,000",M,22,France,Angers,Ligue 1,2021-2022
11,Vincent Manceau,"€ 9,423","€ 490,000","€ 490,000",D,32,France,Angers,Ligue 1,2021-2022
12,Casimir Ninga,"€ 8,269","€ 430,000","€ 430,000",F,28,Chad,Angers,Ligue 1,2021-2022
13,Mathias Pereira Lage,"€ 7,692","€ 400,000","€ 400,000",M,25,Portugal,Angers,Ligue 1,2021-2022
14,Pierrick Capelle,"€ 6,923","€ 360,000","€ 360,000",M,34,France,Angers,Ligue 1,2021-2022
15,Sada Thioub,"€ 6,538","€ 340,000","€ 340,000",F,26,Senegal,Angers,Ligue 1,2021-2022
16,Abdoulaye Bamba,"€ 6,346","€ 330,000","€ 330,000",D,31,Cote d'Ivoire,Angers,Ligue 1,2021-2022
17,Farid El Melali,"€ 5,577","€ 290,000","€ 290,000",F,24,Algeria,Angers,Ligue 1,2021-2022
18,Jimmy Cabot,"€ 5,192","€ 270,000","€ 270,000",M,27,France,Angers,Ligue 1,2021-2022
19,Marin Jakolis,"€ 4,808","€ 250,000","€ 250,000",F,25,Croatia,Angers,Ligue 1,2021-2022
20,Antonin Bobichon,"€ 3,269","€ 170,000","€ 170,000",M,25,France,Angers,Ligue 1,2021-2022
21,Anthony Mandréa,"€ 2,885","€ 150,000","€ 150,000",K,25,France,Angers,Ligue 1,2021-2022
22,Danijel Petkovic,"€ 2,308","€ 120,000","€ 120,000",K,28,Montenegro,Angers,Ligue 1,2021-2022
23,Azzedine Ounahi,"€ 1,731","€ 90,000","€ 90,000",M,21,Morocco,Angers,Ligue 1,2021-2022
24,Zinédine Ould Khaled,"€ 1,154","€ 60,000","€ 60,000",M,22,France,Angers,Ligue 1,2021-2022
25,Enzo Ebosse,€ 769,"€ 40,000","€ 40,000",D,22,Cameroon,Angers,Ligue 1,2021-2022
26,Mohamed-Ali Cho,€ 385,"€ 20,000","€ 20,000",F,18,France,Angers,Ligue 1,2021-2022
27,Kévin Boma,€ 385,"€ 20,000","€ 20,000",D,19,France,Angers,Ligue 1,2021-2022
28,Waniss Taïbi,€ 385,"€ 20,000","€ 20,000",F,19,France,Angers,Ligue 1,2021-2022
29,Noah Fatar,€ 385,"€ 20,000","€ 20,000",F,19,France,Angers,Ligue 1,2021-2022
