,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,M'Baye Niang,"€ 50,769","€ 2,640,000","€ 2,640,000",F,26,Senegal,Rennes,Ligue 1,2021-2022
2,Hamari Traoré,"€ 41,538","€ 2,160,000","€ 2,160,000",D,30,Mali,Rennes,Ligue 1,2021-2022
3,Serhou Guirassy,"€ 41,538","€ 2,160,000","€ 2,160,000",F,25,France,Rennes,Ligue 1,2021-2022
4,Gaëtan Laborde,"€ 41,538","€ 2,160,000","€ 2,160,000",F,27,France,Rennes,Ligue 1,2021-2022
5,Benjamin Bourigeaud,"€ 32,308","€ 1,680,000","€ 1,680,000",M,28,France,Rennes,Ligue 1,2021-2022
6,Baptiste Santamaria,"€ 30,192","€ 1,570,000","€ 1,570,000",M,26,France,Rennes,Ligue 1,2021-2022
7,Loïc Badé,"€ 30,192","€ 1,570,000","€ 1,570,000",D,21,France,Rennes,Ligue 1,2021-2022
8,Lovro Majer,"€ 30,000","€ 1,560,000","€ 1,560,000",F,24,Croatia,Rennes,Ligue 1,2021-2022
9,Jérémy Doku,"€ 30,000","€ 1,560,000","€ 1,560,000",F,19,Belgium,Rennes,Ligue 1,2021-2022
10,Birger Meling,"€ 29,423","€ 1,530,000","€ 1,530,000",D,27,Norway,Rennes,Ligue 1,2021-2022
11,Jonas Martin,"€ 27,692","€ 1,440,000","€ 1,440,000",M,31,France,Rennes,Ligue 1,2021-2022
12,Flavien Tait,"€ 27,692","€ 1,440,000","€ 1,440,000",M,29,France,Rennes,Ligue 1,2021-2022
13,Martin Terrier,"€ 24,808","€ 1,290,000","€ 1,290,000",F,24,France,Rennes,Ligue 1,2021-2022
14,Jérémy Gélin,"€ 15,000","€ 780,000","€ 780,000",D,24,France,Rennes,Ligue 1,2021-2022
15,Romain Salin,"€ 13,269","€ 690,000","€ 690,000",K,37,France,Rennes,Ligue 1,2021-2022
16,Kamaldeen Sulemana,"€ 11,346","€ 590,000","€ 590,000",F,19,Ghana,Rennes,Ligue 1,2021-2022
17,Alfred Gomis,"€ 10,577","€ 550,000","€ 550,000",K,28,Senegal,Rennes,Ligue 1,2021-2022
18,Lorenz Assignon,"€ 4,808","€ 250,000","€ 250,000",D,21,France,Rennes,Ligue 1,2021-2022
19,Nayef Aguerd,"€ 4,231","€ 220,000","€ 220,000",D,25,Morocco,Rennes,Ligue 1,2021-2022
20,Adrien Truffert,"€ 2,885","€ 150,000","€ 150,000",D,20,France,Rennes,Ligue 1,2021-2022
21,Pépé Bonet,"€ 2,500","€ 130,000","€ 130,000",K,18,Democratic Republic of the Congo,Rennes,Ligue 1,2021-2022
22,Dogan Alemdar,"€ 2,500","€ 130,000","€ 130,000",K,19,Turkey,Rennes,Ligue 1,2021-2022
23,Lesley Ugochukwu,€ 769,"€ 40,000","€ 40,000",M,17,France,Rennes,Ligue 1,2021-2022
24,Matthis Abline,€ 577,"€ 30,000","€ 30,000",F,18,France,Rennes,Ligue 1,2021-2022
25,Andy Diouf,€ 577,"€ 30,000","€ 30,000",M,18,France,Rennes,Ligue 1,2021-2022
26,Warmed Omari,€ 577,"€ 30,000","€ 30,000",D,21,France,Rennes,Ligue 1,2021-2022
27,Metehan Güçlü,€ 385,"€ 20,000","€ 20,000",F,22,Turkey,Rennes,Ligue 1,2021-2022
28,Mathys Tel,€ 385,"€ 20,000","€ 20,000",F,16,France,Rennes,Ligue 1,2021-2022
29,Loum Tchaouna,€ 385,"€ 20,000","€ 20,000",F,18,France,Rennes,Ligue 1,2021-2022
