,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.03339882121807466,0.047151277013752456,0.04518664047151277,0.0550098231827112,0.04911591355599214,0.04518664047151277,0.03143418467583497,0.015717092337917484,0.007858546168958742,0.009823182711198428,0.003929273084479371,0.0019646365422396855,0.0019646365422396855,0.0,0.0019646365422396855,0.0
1,0.029469548133595286,0.03929273084479371,0.023575638506876228,0.0275049115913556,0.04518664047151277,0.029469548133595286,0.025540275049115914,0.011787819253438114,0.003929273084479371,0.015717092337917484,0.005893909626719057,0.0019646365422396855,0.0019646365422396855,0.0,0.0,0.0
2,0.011787819253438114,0.01768172888015717,0.011787819253438114,0.01768172888015717,0.019646365422396856,0.021611001964636542,0.025540275049115914,0.011787819253438114,0.005893909626719057,0.007858546168958742,0.015717092337917484,0.0,0.0,0.0,0.0,0.0
3,0.01768172888015717,0.011787819253438114,0.005893909626719057,0.011787819253438114,0.005893909626719057,0.005893909626719057,0.019646365422396856,0.009823182711198428,0.0019646365422396855,0.005893909626719057,0.011787819253438114,0.003929273084479371,0.0019646365422396855,0.0,0.0,0.0
4,0.011787819253438114,0.003929273084479371,0.0,0.007858546168958742,0.0019646365422396855,0.0019646365422396855,0.005893909626719057,0.0019646365422396855,0.0,0.0019646365422396855,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0
5,0.005893909626719057,0.0137524557956778,0.003929273084479371,0.005893909626719057,0.0019646365422396855,0.0019646365422396855,0.003929273084479371,0.0019646365422396855,0.0019646365422396855,0.0,0.0019646365422396855,0.0019646365422396855,0.0,0.0019646365422396855,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0019646365422396855,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0
7,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0019646365422396855,0.003929273084479371,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0019646365422396855,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855
