,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0989159891598916,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,0.0,0.0027100271002710027,0.005420054200542005,0.016260162601626018,0.02168021680216802,0.03523035230352303,0.017615176151761516
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.006775067750677507,0.018970189701897018,0.02168021680216802,0.02981029810298103,0.016260162601626018
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.0,0.005420054200542005,0.012195121951219513,0.014905149051490514,0.013550135501355014,0.006775067750677507
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.0013550135501355014,0.0013550135501355014,0.0013550135501355014,0.006775067750677507,0.036585365853658534,0.03116531165311653
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.06775067750677506,0.04607046070460705
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0027100271002710027,0.008130081300813009,0.06910569105691057,0.05555555555555555
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.005420054200542005,0.05962059620596206,0.025745257452574527
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.006775067750677507,0.018970189701897018,0.02981029810298103
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006775067750677507,0.018970189701897018,0.01084010840108401
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0013550135501355014,0.005420054200542005,0.0027100271002710027
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0013550135501355014,0.0040650406504065045
11,0.0,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.0,0.0013550135501355014,0.0,0.0,0.0013550135501355014,0.0040650406504065045,0.0027100271002710027,0.006775067750677507,0.08943089430894309
