,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0031282586027111575,0.0020855057351407717,0.0072992700729927005,0.009384775808133473,0.011470281543274244,0.01251303441084463,0.008342022940563087,0.008342022940563087,0.0031282586027111575,0.009384775808133473,0.010427528675703858,0.004171011470281543,0.0072992700729927005,0.0,0.0,0.0010427528675703858
1,0.0020855057351407717,0.005213764337851929,0.004171011470281543,0.01981230448383733,0.02502606882168926,0.010427528675703858,0.004171011470281543,0.0020855057351407717,0.0,0.005213764337851929,0.018769551616266946,0.010427528675703858,0.0010427528675703858,0.0,0.0,0.0
2,0.0010427528675703858,0.0020855057351407717,0.005213764337851929,0.016684045881126174,0.03441084462982273,0.013555787278415016,0.008342022940563087,0.0031282586027111575,0.006256517205422315,0.009384775808133473,0.01564129301355579,0.010427528675703858,0.0,0.0,0.0,0.0
3,0.0031282586027111575,0.0031282586027111575,0.005213764337851929,0.021897810218978103,0.020855057351407715,0.023983315954118872,0.004171011470281543,0.0031282586027111575,0.0010427528675703858,0.005213764337851929,0.01564129301355579,0.017726798748696558,0.0,0.0,0.0,0.0
4,0.004171011470281543,0.010427528675703858,0.006256517205422315,0.021897810218978103,0.028154327424400417,0.011470281543274244,0.004171011470281543,0.0031282586027111575,0.0020855057351407717,0.0072992700729927005,0.013555787278415016,0.013555787278415016,0.0,0.0020855057351407717,0.0010427528675703858,0.0
5,0.01251303441084463,0.014598540145985401,0.005213764337851929,0.014598540145985401,0.027111574556830033,0.014598540145985401,0.0031282586027111575,0.0072992700729927005,0.0031282586027111575,0.0010427528675703858,0.0020855057351407717,0.010427528675703858,0.0031282586027111575,0.0010427528675703858,0.0010427528675703858,0.0
6,0.004171011470281543,0.011470281543274244,0.009384775808133473,0.011470281543274244,0.016684045881126174,0.0020855057351407717,0.0010427528675703858,0.005213764337851929,0.0031282586027111575,0.0010427528675703858,0.0020855057351407717,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.0010427528675703858,0.0
7,0.0020855057351407717,0.006256517205422315,0.006256517205422315,0.013555787278415016,0.01251303441084463,0.0010427528675703858,0.005213764337851929,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.004171011470281543,0.008342022940563087,0.0,0.0,0.0,0.0
8,0.0010427528675703858,0.005213764337851929,0.0020855057351407717,0.013555787278415016,0.017726798748696558,0.004171011470281543,0.0031282586027111575,0.0,0.0010427528675703858,0.0031282586027111575,0.004171011470281543,0.0031282586027111575,0.0020855057351407717,0.0,0.0,0.0
9,0.0,0.0,0.0010427528675703858,0.008342022940563087,0.009384775808133473,0.004171011470281543,0.004171011470281543,0.0,0.0020855057351407717,0.0031282586027111575,0.004171011470281543,0.0020855057351407717,0.0,0.0,0.0010427528675703858,0.0
10,0.0010427528675703858,0.0010427528675703858,0.0020855057351407717,0.010427528675703858,0.0031282586027111575,0.0020855057351407717,0.0031282586027111575,0.0010427528675703858,0.0,0.0010427528675703858,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.0010427528675703858,0.0,0.0010427528675703858
11,0.0,0.0,0.0010427528675703858,0.0031282586027111575,0.0010427528675703858,0.0,0.0010427528675703858,0.0010427528675703858,0.0,0.005213764337851929,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.0,0.0020855057351407717,0.005213764337851929
