,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.00038182512409316535,0.00038182512409316535,0.0057273768613974796,0.009545628102329133,0.021000381825124093,0.03512791141657121,0.025200458190148912,0.025964108438335243,0.03169148529973272,0.026727758686521573,0.014891179839633447,0.005345551737304314,0.0007636502481863307,0.0019091256204658267,0.00038182512409316535
1,0.0,0.00038182512409316535,0.0007636502481863307,0.004581901489117984,0.019473081328751432,0.019473081328751432,0.018327605956471937,0.015654830087819777,0.015654830087819777,0.022527682321496753,0.022909507445589918,0.01794578083237877,0.004581901489117984,0.0019091256204658267,0.004200076365024819,0.003436426116838488
2,0.0007636502481863307,0.001145475372279496,0.0,0.005345551737304314,0.022145857197403588,0.03169148529973272,0.029782359679266894,0.022145857197403588,0.016800305460099276,0.019473081328751432,0.021000381825124093,0.011454753722794959,0.0038182512409316535,0.0,0.003436426116838488,0.0007636502481863307
3,0.0,0.0007636502481863307,0.0015273004963726614,0.007254677357770141,0.027109583810614738,0.040473463153875525,0.030546009927453228,0.026345933562428408,0.012600229095074456,0.009163802978235968,0.007254677357770141,0.008400152730049638,0.004963726613211149,0.0007636502481863307,0.002290950744558992,0.0
4,0.00038182512409316535,0.0019091256204658267,0.002672775868652157,0.007254677357770141,0.020236731576937762,0.020236731576937762,0.01718213058419244,0.012218403970981291,0.0038182512409316535,0.004963726613211149,0.004200076365024819,0.0030546009927453228,0.002672775868652157,0.0019091256204658267,0.002672775868652157,0.00038182512409316535
5,0.0,0.002290950744558992,0.0019091256204658267,0.003436426116838488,0.009545628102329133,0.010309278350515464,0.003436426116838488,0.012600229095074456,0.0061092019854906456,0.001145475372279496,0.0007636502481863307,0.0038182512409316535,0.0007636502481863307,0.0015273004963726614,0.0007636502481863307,0.0
6,0.00038182512409316535,0.001145475372279496,0.001145475372279496,0.002672775868652157,0.0057273768613974796,0.007636502481863307,0.004200076365024819,0.004963726613211149,0.001145475372279496,0.00038182512409316535,0.001145475372279496,0.0015273004963726614,0.00038182512409316535,0.001145475372279496,0.00038182512409316535,0.0
7,0.0,0.00038182512409316535,0.0007636502481863307,0.00038182512409316535,0.003436426116838488,0.006872852233676976,0.0030546009927453228,0.0015273004963726614,0.00038182512409316535,0.001145475372279496,0.0,0.003436426116838488,0.0015273004963726614,0.0,0.00038182512409316535,0.0
8,0.0,0.0,0.0,0.00038182512409316535,0.0015273004963726614,0.0019091256204658267,0.002672775868652157,0.001145475372279496,0.0015273004963726614,0.0007636502481863307,0.0,0.001145475372279496,0.0019091256204658267,0.0007636502481863307,0.0,0.0
9,0.0,0.0,0.0,0.0,0.001145475372279496,0.0015273004963726614,0.0015273004963726614,0.00038182512409316535,0.0007636502481863307,0.00038182512409316535,0.00038182512409316535,0.0007636502481863307,0.00038182512409316535,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.00038182512409316535,0.0007636502481863307,0.00038182512409316535,0.00038182512409316535,0.00038182512409316535,0.00038182512409316535,0.00038182512409316535,0.001145475372279496,0.0007636502481863307,0.0,0.00038182512409316535,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0015273004963726614,0.0,0.00038182512409316535,0.0,0.00038182512409316535,0.00038182512409316535,0.0007636502481863307,0.00038182512409316535,0.0,0.0,0.002290950744558992
