,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,David López,"€ 84,231","€ 4,380,000","€ 4,500,905",D,28,Spain,Espanyol,La Liga,2018-2019
2,Diego López,"€ 84,058","€ 4,371,000","€ 4,491,657",K,36,Spain,Espanyol,La Liga,2018-2019
3,Pablo Piatti,"€ 63,250","€ 3,289,000","€ 3,379,790",F,29,Argentina,Espanyol,La Liga,2018-2019
4,Borja Iglesias,"€ 41,000","€ 2,132,000","€ 2,190,852",F,25,Spain,Espanyol,La Liga,2018-2019
5,Sergi Darder,"€ 36,423","€ 1,894,000","€ 1,946,282",M,24,Spain,Espanyol,La Liga,2018-2019
6,Roberto Rosales,"€ 26,000","€ 1,352,000","€ 1,389,321",D,29,Venezuela,Espanyol,La Liga,2018-2019
7,Víctor Sánchez,"€ 25,904","€ 1,347,000","€ 1,384,183",M,30,Spain,Espanyol,La Liga,2018-2019
8,Hernán Pérez,"€ 23,750","€ 1,235,000","€ 1,269,091",F,29,Paraguay,Espanyol,La Liga,2018-2019
9,Roberto,"€ 23,000","€ 1,196,000","€ 1,229,014",K,32,Spain,Espanyol,La Liga,2018-2019
10,Mario Hermoso,"€ 21,500","€ 1,118,000","€ 1,148,861",D,23,Spain,Espanyol,La Liga,2018-2019
11,Facundo Ferreyra,"€ 19,019","€ 989,000","€ 1,016,300",F,27,Argentina,Espanyol,La Liga,2018-2019
12,Naldo,"€ 15,962","€ 830,000","€ 852,911",D,29,Brazil,Espanyol,La Liga,2018-2019
13,Dídac Vilà,"€ 15,885","€ 826,000","€ 848,801",D,29,Spain,Espanyol,La Liga,2018-2019
14,Lei Wu,"€ 15,846","€ 824,000","€ 846,746",F,26,China,Espanyol,La Liga,2018-2019
15,Esteban Granero,"€ 14,115","€ 734,000","€ 754,261",M,30,Spain,Espanyol,La Liga,2018-2019
16,Marc Roca,"€ 14,096","€ 733,000","€ 753,234",M,21,Spain,Espanyol,La Liga,2018-2019
17,Óscar Duarte,"€ 12,500","€ 650,000","€ 667,943",D,29,Costa Rica,Espanyol,La Liga,2018-2019
18,Sergio García,"€ 12,115","€ 630,000","€ 647,391",F,35,Spain,Espanyol,La Liga,2018-2019
19,Oscar Melendo,"€ 11,019","€ 573,000","€ 588,817",M,20,Spain,Espanyol,La Liga,2018-2019
20,Javi López,"€ 10,962","€ 570,000","€ 585,734",D,32,Spain,Espanyol,La Liga,2018-2019
21,Álex López,"€ 5,885","€ 306,000","€ 314,447",M,21,Spain,Espanyol,La Liga,2018-2019
22,Javi Puado,"€ 4,923","€ 256,000","€ 263,067",F,20,Spain,Espanyol,La Liga,2018-2019
23,Alfa Semedo,"€ 4,519","€ 235,000","€ 241,487",M,20,Guinea-Bissau,Espanyol,La Liga,2018-2019
24,Lluis López,"€ 2,231","€ 116,000","€ 119,202",D,21,Spain,Espanyol,La Liga,2018-2019
25,Pipa,"€ 1,269","€ 66,000","€ 67,822",D,20,Spain,Espanyol,La Liga,2018-2019
26,Víctor Campuzano,€ 0,€ 0,€ 0,F,21,Spain,Espanyol,La Liga,2018-2019
27,Iago Indias,€ 0,€ 0,€ 0,D,22,Spain,Espanyol,La Liga,2018-2019
28,Adrià Pedrosa,€ 0,€ 0,€ 0,D,20,Spain,Espanyol,La Liga,2018-2019
29,Leo Baptistão,€ 0,€ 0,€ 0,F,25,Brazil,Espanyol,La Liga,2018-2019
30,Aarón Martín,€ 0,€ 0,€ 0,D,21,Spain,Espanyol,La Liga,2018-2019
31,Carlos Doncel,€ 0,€ 0,€ 0,F,21,Spain,Espanyol,La Liga,2018-2019
32,Álvaro Vázquez,€ 0,€ 0,€ 0,F,27,Spain,Espanyol,La Liga,2018-2019
