,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Koke Vegas,"€ 306,635","€ 15,945,000","€ 16,385,146",K,22,Spain,Levante,La Liga,2018-2019
2,Rúben Vezo,"€ 24,904","€ 1,295,000","€ 1,330,747",D,24,Portugal,Levante,La Liga,2018-2019
3,José Luis Morales,"€ 23,077","€ 1,200,000","€ 1,233,125",F,30,Spain,Levante,La Liga,2018-2019
4,Nikola Vukcevic,"€ 23,000","€ 1,196,000","€ 1,229,014",M,26,Montenegro,Levante,La Liga,2018-2019
5,Sanjin Prcic,"€ 21,077","€ 1,096,000","€ 1,126,254",M,24,Bosnia-Herzegovina,Levante,La Liga,2018-2019
6,Rubén Rochina,"€ 21,077","€ 1,096,000","€ 1,126,254",M,27,Spain,Levante,La Liga,2018-2019
7,Raphael Dwamena,"€ 19,173","€ 997,000","€ 1,024,521",F,22,Ghana,Levante,La Liga,2018-2019
8,Borja Mayoral,"€ 19,154","€ 996,000","€ 1,023,494",F,21,Spain,Levante,La Liga,2018-2019
9,Moses Simon,"€ 18,000","€ 936,000","€ 961,837",F,22,Nigeria,Levante,La Liga,2018-2019
10,Coke,"€ 17,250","€ 897,000","€ 921,761",D,31,Spain,Levante,La Liga,2018-2019
11,Samu García,"€ 15,327","€ 797,000","€ 819,000",F,27,Spain,Levante,La Liga,2018-2019
12,Cheick Doukouré,"€ 14,365","€ 747,000","€ 767,620",M,25,Cote d'Ivoire,Levante,La Liga,2018-2019
13,Roger Martí,"€ 13,462","€ 700,000","€ 719,323",F,27,Spain,Levante,La Liga,2018-2019
14,Antonio Luna,"€ 13,250","€ 689,000","€ 708,019",D,27,Spain,Levante,La Liga,2018-2019
15,Oier Olazábal,"€ 12,462","€ 648,000","€ 665,887",K,28,Spain,Levante,La Liga,2018-2019
16,Enis Bardhi,"€ 12,462","€ 648,000","€ 665,887",M,22,North Macedonia,Levante,La Liga,2018-2019
17,Erick Cabaco,"€ 11,500","€ 598,000","€ 614,507",D,23,Uruguay,Levante,La Liga,2018-2019
18,Ivi López,"€ 11,500","€ 598,000","€ 614,507",F,24,Spain,Levante,La Liga,2018-2019
19,José Campaña,"€ 11,500","€ 598,000","€ 614,507",M,25,Spain,Levante,La Liga,2018-2019
20,Aitor Fernández,"€ 10,538","€ 548,000","€ 563,127",K,27,Spain,Levante,La Liga,2018-2019
21,Emmanuel Boateng,"€ 9,577","€ 498,000","€ 511,747",F,22,Ghana,Levante,La Liga,2018-2019
22,Toño,"€ 9,577","€ 498,000","€ 511,747",D,28,Spain,Levante,La Liga,2018-2019
23,Armando Sadiku,"€ 9,577","€ 498,000","€ 511,747",F,27,Albania,Levante,La Liga,2018-2019
24,Chema,"€ 9,404","€ 489,000","€ 502,498",D,26,Spain,Levante,La Liga,2018-2019
25,Sergio Postigo,"€ 8,615","€ 448,000","€ 460,367",D,29,Spain,Levante,La Liga,2018-2019
26,Jason,"€ 7,673","€ 399,000","€ 410,014",F,23,Spain,Levante,La Liga,2018-2019
27,Pedro López,"€ 7,673","€ 399,000","€ 410,014",D,34,Spain,Levante,La Liga,2018-2019
28,Rober Pier,"€ 7,673","€ 399,000","€ 410,014",D,23,Spain,Levante,La Liga,2018-2019
29,Shaq Moore,"€ 7,519","€ 391,000","€ 401,793",D,21,United States,Levante,La Liga,2018-2019
30,Esteban Saveljich,€ 0,€ 0,€ 0,D,27,Montenegro,Levante,La Liga,2018-2019
31,Fran Manzanara,€ 0,€ 0,€ 0,M,21,Spain,Levante,La Liga,2018-2019
32,Arturo Molina,€ 0,€ 0,€ 0,M,21,Spain,Levante,La Liga,2018-2019
33,Pepelu,€ 0,€ 0,€ 0,M,19,Spain,Levante,La Liga,2018-2019
34,Genís Montolio,€ 0,€ 0,€ 0,D,21,Spain,Levante,La Liga,2018-2019
35,Rubén García,€ 0,€ 0,€ 0,M,24,Spain,Levante,La Liga,2018-2019
36,Iván López,€ 0,€ 0,€ 0,D,24,Spain,Levante,La Liga,2018-2019
