,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kévin Gameiro,"€ 144,500","€ 7,514,000","€ 7,721,416",F,31,France,Valencia,La Liga,2018-2019
2,Rodrigo,"€ 131,096","€ 6,817,000","€ 7,005,176",F,27,Spain,Valencia,La Liga,2018-2019
3,Geoffrey Kondogbia,"€ 124,635","€ 6,481,000","€ 6,659,901",M,25,Central African Republic,Valencia,La Liga,2018-2019
4,Gonçalo Guedes,"€ 110,192","€ 5,730,000","€ 5,888,171",F,21,Portugal,Valencia,La Liga,2018-2019
5,Dani Parejo,"€ 101,577","€ 5,282,000","€ 5,427,804",M,29,Spain,Valencia,La Liga,2018-2019
6,Ezequiel Garay,"€ 96,154","€ 5,000,000","€ 5,138,020",D,31,Argentina,Valencia,La Liga,2018-2019
7,Michy Batshuayi,"€ 77,981","€ 4,055,000","€ 4,166,934",F,24,Belgium,Valencia,La Liga,2018-2019
8,Neto,"€ 71,231","€ 3,704,000","€ 3,806,245",K,28,Brazil,Valencia,La Liga,2018-2019
9,Francis Coquelin,"€ 70,000","€ 3,640,000","€ 3,740,479",M,27,France,Valencia,La Liga,2018-2019
10,Gabriel Paulista,"€ 70,000","€ 3,640,000","€ 3,740,479",D,27,Brazil,Valencia,La Liga,2018-2019
11,Daniel Wass,"€ 66,731","€ 3,470,000","€ 3,565,786",D,29,Denmark,Valencia,La Liga,2018-2019
12,José Gayà,"€ 63,250","€ 3,289,000","€ 3,379,790",D,23,Spain,Valencia,La Liga,2018-2019
13,Jeison Murillo,"€ 47,346","€ 2,462,000","€ 2,529,961",D,26,Colombia,Valencia,La Liga,2018-2019
14,Denis Cheryshev,"€ 40,404","€ 2,101,000","€ 2,158,996",F,27,Russia,Valencia,La Liga,2018-2019
15,Carlos Soler,"€ 39,635","€ 2,061,000","€ 2,117,892",M,21,Spain,Valencia,La Liga,2018-2019
16,Santi Mina,"€ 38,327","€ 1,993,000","€ 2,048,015",F,22,Spain,Valencia,La Liga,2018-2019
17,Rúben Vezo,"€ 24,904","€ 1,295,000","€ 1,330,747",D,24,Portugal,Valencia,La Liga,2018-2019
18,Cristiano Piccini,"€ 23,577","€ 1,226,000","€ 1,259,842",D,25,Italy,Valencia,La Liga,2018-2019
19,Facundo Roncaglia,"€ 22,577","€ 1,174,000","€ 1,206,407",D,31,Argentina,Valencia,La Liga,2018-2019
20,Rubén Sobrino,"€ 19,731","€ 1,026,000","€ 1,054,322",F,26,Spain,Valencia,La Liga,2018-2019
21,Jaume Doménech,"€ 18,654","€ 970,000","€ 996,776",K,27,Spain,Valencia,La Liga,2018-2019
22,Mouctar Diakhaby,"€ 15,327","€ 797,000","€ 819,000",D,21,France,Valencia,La Liga,2018-2019
23,Toni Lato,"€ 12,558","€ 653,000","€ 671,025",D,20,Spain,Valencia,La Liga,2018-2019
24,Ferran Torres,"€ 10,904","€ 567,000","€ 582,651",F,18,Spain,Valencia,La Liga,2018-2019
25,Álvaro Medrán,"€ 9,481","€ 493,000","€ 506,609",M,24,Spain,Valencia,La Liga,2018-2019
26,Álex Blanco,"€ 2,635","€ 137,000","€ 140,782",F,19,Spain,Valencia,La Liga,2018-2019
27,Kang-in Lee,€ 827,"€ 43,000","€ 44,187",M,17,South Korea,Valencia,La Liga,2018-2019
28,Uros Racic,€ 0,€ 0,€ 0,M,20,Serbia,Valencia,La Liga,2018-2019
29,Álex Centelles,€ 0,€ 0,€ 0,D,18,Spain,Valencia,La Liga,2018-2019
30,Aymen Abdennour,€ 0,€ 0,€ 0,D,28,Tunisia,Valencia,La Liga,2018-2019
31,Cristian Rivero,€ 0,€ 0,€ 0,K,20,Spain,Valencia,La Liga,2018-2019
32,Fran Navarro,€ 0,€ 0,€ 0,F,20,Spain,Valencia,La Liga,2018-2019
33,Hugo Guillamón,€ 0,€ 0,€ 0,D,18,Spain,Valencia,La Liga,2018-2019
34,Nacho Gil,€ 0,€ 0,€ 0,F,22,Spain,Valencia,La Liga,2018-2019
35,Simone Zaza,€ 0,€ 0,€ 0,F,27,Italy,Valencia,La Liga,2018-2019
36,Sito,€ 0,€ 0,€ 0,F,21,Spain,Valencia,La Liga,2018-2019
