,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jordi Amat,"€ 33,423","€ 1,738,000","€ 1,785,976",D,26,Spain,Rayo Vallecano,La Liga,2018-2019
2,Giannelli Imbula,"€ 33,135","€ 1,723,000","€ 1,770,562",M,25,Democratic Republic of Congo,Rayo Vallecano,La Liga,2018-2019
3,Gaël Kakuta,"€ 21,808","€ 1,134,000","€ 1,165,303",F,27,Democratic Republic of Congo,Rayo Vallecano,La Liga,2018-2019
4,Óscar Trejo,"€ 20,846","€ 1,084,000","€ 1,113,923",M,30,Argentina,Rayo Vallecano,La Liga,2018-2019
5,Raúl de Tomás,"€ 20,288","€ 1,055,000","€ 1,084,122",F,23,Spain,Rayo Vallecano,La Liga,2018-2019
6,Alejandro Gálvez,"€ 18,577","€ 966,000","€ 992,665",D,29,Spain,Rayo Vallecano,La Liga,2018-2019
7,Álvaro García,"€ 18,019","€ 937,000","€ 962,865",F,25,Spain,Rayo Vallecano,La Liga,2018-2019
8,Franco Di Santo,"€ 17,962","€ 934,000","€ 959,782",F,29,Argentina,Rayo Vallecano,La Liga,2018-2019
9,Bebé,"€ 16,481","€ 857,000","€ 880,657",F,27,Portugal,Rayo Vallecano,La Liga,2018-2019
10,Mario Suárez,"€ 16,135","€ 839,000","€ 862,160",M,31,Spain,Rayo Vallecano,La Liga,2018-2019
11,Alex Alegría,"€ 15,519","€ 807,000","€ 829,276",F,25,Spain,Rayo Vallecano,La Liga,2018-2019
12,Emiliano Velázquez,"€ 15,346","€ 798,000","€ 820,028",D,24,Uruguay,Rayo Vallecano,La Liga,2018-2019
13,Uche Agbo,"€ 15,000","€ 780,000","€ 801,531",M,22,Nigeria,Rayo Vallecano,La Liga,2018-2019
14,Abdoulaye Ba,"€ 14,904","€ 775,000","€ 796,393",D,27,Senegal,Rayo Vallecano,La Liga,2018-2019
15,Luis Advíncula,"€ 13,654","€ 710,000","€ 729,599",D,28,Peru,Rayo Vallecano,La Liga,2018-2019
16,Gorka Elustondo,"€ 11,038","€ 574,000","€ 589,845",M,31,Spain,Rayo Vallecano,La Liga,2018-2019
17,Álvaro Medrán,"€ 9,481","€ 493,000","€ 506,609",M,24,Spain,Rayo Vallecano,La Liga,2018-2019
18,Santi Comesaña,"€ 9,000","€ 468,000","€ 480,919",M,21,Spain,Rayo Vallecano,La Liga,2018-2019
19,Tito,"€ 8,712","€ 453,000","€ 465,505",D,32,Spain,Rayo Vallecano,La Liga,2018-2019
20,Javi Guerra,"€ 8,269","€ 430,000","€ 441,870",F,36,Spain,Rayo Vallecano,La Liga,2018-2019
21,Alejandro Catena,"€ 8,038","€ 418,000","€ 429,538",D,23,Spain,Rayo Vallecano,La Liga,2018-2019
22,José León,"€ 7,923","€ 412,000","€ 423,373",D,23,Spain,Rayo Vallecano,La Liga,2018-2019
23,Àlex Moreno,"€ 7,692","€ 400,000","€ 411,042",D,25,Spain,Rayo Vallecano,La Liga,2018-2019
24,Adrián Embarba,"€ 6,558","€ 341,000","€ 350,413",F,26,Spain,Rayo Vallecano,La Liga,2018-2019
25,Lass Bangoura,"€ 6,173","€ 321,000","€ 329,861",F,26,Guinea,Rayo Vallecano,La Liga,2018-2019
26,Alberto García,"€ 5,519","€ 287,000","€ 294,922",K,33,Spain,Rayo Vallecano,La Liga,2018-2019
27,José Pozo,"€ 5,385","€ 280,000","€ 287,729",M,22,Spain,Rayo Vallecano,La Liga,2018-2019
28,Stole Dimitrievski,"€ 3,692","€ 192,000","€ 197,300",K,24,North Macedonia,Rayo Vallecano,La Liga,2018-2019
29,Sergio Akieme,€ 962,"€ 50,000","€ 51,380",D,20,Equatorial Guinea,Rayo Vallecano,La Liga,2018-2019
30,Manu Navarro,€ 0,€ 0,€ 0,M,18,Spain,Rayo Vallecano,La Liga,2018-2019
31,Ángel Algobia,€ 0,€ 0,€ 0,M,19,Spain,Rayo Vallecano,La Liga,2018-2019
32,Luis Alberto Meseguer,€ 0,€ 0,€ 0,D,18,Equatorial Guinea,Rayo Vallecano,La Liga,2018-2019
33,Chechu Dorado,€ 0,€ 0,€ 0,D,35,Spain,Rayo Vallecano,La Liga,2018-2019
34,Martín Pascual,€ 0,€ 0,€ 0,D,18,Spain,Rayo Vallecano,La Liga,2018-2019
35,Miguel Ángel Morro,€ 0,€ 0,€ 0,K,17,Spain,Rayo Vallecano,La Liga,2018-2019
36,Sergio Moreno,€ 0,€ 0,€ 0,F,19,Spain,Rayo Vallecano,La Liga,2018-2019
