,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
21,22,Mads Pedersen,"€ 8,846","€ 460,000","€ 460,000",D,24,Denmark,Augsburg,Bundesliga,2020-2021
22,23,Marco Richter,"€ 8,462","€ 440,000","€ 440,000",F,22,Germany,Augsburg,Bundesliga,2020-2021
23,24,Fredrik Jensen,"€ 7,885","€ 410,000","€ 410,000",F,23,Finland,Augsburg,Bundesliga,2020-2021
24,25,Felix Götze,"€ 4,423","€ 230,000","€ 230,000",M,22,Germany,Augsburg,Bundesliga,2020-2021
25,26,Robert Gumny,"€ 4,231","€ 220,000","€ 220,000",D,22,Poland,Augsburg,Bundesliga,2020-2021
26,27,Tim Civeja,"€ 3,846","€ 200,000","€ 200,000",M,19,Germany,Augsburg,Bundesliga,2020-2021
27,28,Benjamin Leneis,"€ 1,154","€ 60,000","€ 60,000",K,21,Germany,Augsburg,Bundesliga,2020-2021
28,29,Dion Berisha,"€ 1,154","€ 60,000","€ 60,000",F,17,Kosovo,Augsburg,Bundesliga,2020-2021
0,1,Aleksandar Dragovic,"€ 69,231","€ 3,600,000","€ 3,600,000",D,29,Austria,Bayer Leverkusen,Bundesliga,2020-2021
1,2,Patrik Schick,"€ 65,385","€ 3,400,000","€ 3,400,000",F,24,Czech Republic,Bayer Leverkusen,Bundesliga,2020-2021
2,3,Kerem Demirbay,"€ 61,538","€ 3,200,000","€ 3,200,000",M,27,Germany,Bayer Leverkusen,Bundesliga,2020-2021
3,4,Nadiem Amiri,"€ 61,538","€ 3,200,000","€ 3,200,000",F,23,Germany,Bayer Leverkusen,Bundesliga,2020-2021
4,5,Lucas Alario,"€ 56,923","€ 2,960,000","€ 2,960,000",F,28,Argentina,Bayer Leverkusen,Bundesliga,2020-2021
5,6,Sven Bender,"€ 50,000","€ 2,600,000","€ 2,600,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
6,7,Karim Bellarabi,"€ 50,000","€ 2,600,000","€ 2,600,000",F,30,Germany,Bayer Leverkusen,Bundesliga,2020-2021
7,8,Demarai Gray,"€ 48,077","€ 2,500,000","€ 2,500,000",F,24,England,Bayer Leverkusen,Bundesliga,2020-2021
8,9,Lukas Hradecky,"€ 46,154","€ 2,400,000","€ 2,400,000",K,30,Finland,Bayer Leverkusen,Bundesliga,2020-2021
9,10,Julian Baumgartlinger,"€ 44,231","€ 2,300,000","€ 2,300,000",M,32,Austria,Bayer Leverkusen,Bundesliga,2020-2021
10,11,Leon Bailey,"€ 40,385","€ 2,100,000","€ 2,100,000",F,23,Jamaica,Bayer Leverkusen,Bundesliga,2020-2021
11,12,Jeremie Frimpong,"€ 40,385","€ 2,100,000","€ 2,100,000",D,20,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
12,13,Lars Bender,"€ 40,385","€ 2,100,000","€ 2,100,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
13,14,Daley Sinkgraven,"€ 38,462","€ 2,000,000","€ 2,000,000",D,25,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
14,15,Santiago Arias,"€ 36,538","€ 1,900,000","€ 1,900,000",D,28,Colombia,Bayer Leverkusen,Bundesliga,2020-2021
15,16,Moussa Diaby,"€ 36,538","€ 1,900,000","€ 1,900,000",F,21,France,Bayer Leverkusen,Bundesliga,2020-2021
16,17,Tin Jedvaj,"€ 36,538","€ 1,900,000","€ 1,900,000",D,24,Croatia,Bayer Leverkusen,Bundesliga,2020-2021
17,18,Exequiel Palacios,"€ 32,692","€ 1,700,000","€ 1,700,000",M,22,Argentina,Bayer Leverkusen,Bundesliga,2020-2021
18,19,Charles Aránguiz,"€ 28,846","€ 1,500,000","€ 1,500,000",M,31,Chile,Bayer Leverkusen,Bundesliga,2020-2021
19,20,Florian Wirtz,"€ 28,846","€ 1,500,000","€ 1,500,000",F,17,Germany,Bayer Leverkusen,Bundesliga,2020-2021
20,21,Mitchell Weiser,"€ 28,846","€ 1,500,000","€ 1,500,000",D,26,Germany,Bayer Leverkusen,Bundesliga,2020-2021
21,22,Jonathan Tah,"€ 28,846","€ 1,500,000","€ 1,500,000",D,24,Germany,Bayer Leverkusen,Bundesliga,2020-2021
22,23,Timothy Fosu-Mensah,"€ 25,000","€ 1,300,000","€ 1,300,000",D,23,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
23,24,Paulinho,"€ 25,000","€ 1,300,000","€ 1,300,000",F,20,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
24,25,Edmond Tapsoba,"€ 21,154","€ 1,100,000","€ 1,100,000",D,21,Burkina Faso,Bayer Leverkusen,Bundesliga,2020-2021
25,26,Wendell,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
26,27,Lennart Grill,"€ 9,038","€ 470,000","€ 470,000",K,21,Germany,Bayer Leverkusen,Bundesliga,2020-2021
27,28,Niklas Lomb,"€ 5,192","€ 270,000","€ 270,000",K,27,Germany,Bayer Leverkusen,Bundesliga,2020-2021
28,29,Cem Türkmen,€ 577,"€ 30,000","€ 30,000",M,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
29,30,Samed Onur,€ 577,"€ 30,000","€ 30,000",F,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
0,1,Robert Lewandowski,"€ 442,308","€ 23,000,000","€ 23,000,000",F,32,Poland,Bayern Munich,Bundesliga,2020-2021
1,2,Manuel Neuer,"€ 384,615","€ 20,000,000","€ 20,000,000",K,34,Germany,Bayern Munich,Bundesliga,2020-2021
2,3,Thomas Müller,"€ 384,615","€ 20,000,000","€ 20,000,000",F,31,Germany,Bayern Munich,Bundesliga,2020-2021
3,4,Leroy Sané,"€ 384,615","€ 20,000,000","€ 20,000,000",F,24,Germany,Bayern Munich,Bundesliga,2020-2021
4,5,Lucas Hernández,"€ 346,154","€ 18,000,000","€ 18,000,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
5,6,Jérôme Boateng,"€ 230,769","€ 12,000,000","€ 12,000,000",D,32,Germany,Bayern Munich,Bundesliga,2020-2021
6,7,Alphonso Davies,"€ 216,346","€ 11,250,000","€ 11,250,000",D,19,Canada,Bayern Munich,Bundesliga,2020-2021
7,8,Douglas Costa,"€ 201,923","€ 10,500,000","€ 10,500,000",F,30,Brazil,Bayern Munich,Bundesliga,2020-2021
8,9,Leon Goretzka,"€ 192,308","€ 10,000,000","€ 10,000,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
9,10,David Alaba,"€ 192,308","€ 10,000,000","€ 10,000,000",D,28,Austria,Bayern Munich,Bundesliga,2020-2021
10,11,Kingsley Coman,"€ 153,846","€ 8,000,000","€ 8,000,000",F,24,France,Bayern Munich,Bundesliga,2020-2021
11,12,Serge Gnabry,"€ 153,846","€ 8,000,000","€ 8,000,000",F,25,Germany,Bayern Munich,Bundesliga,2020-2021
12,13,Joshua Kimmich,"€ 151,923","€ 7,900,000","€ 7,900,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
13,14,Corentin Tolisso,"€ 134,615","€ 7,000,000","€ 7,000,000",M,26,France,Bayern Munich,Bundesliga,2020-2021
14,15,Niklas Süle,"€ 134,615","€ 7,000,000","€ 7,000,000",D,25,Germany,Bayern Munich,Bundesliga,2020-2021
15,16,Javi Martínez,"€ 115,385","€ 6,000,000","€ 6,000,000",M,32,Spain,Bayern Munich,Bundesliga,2020-2021
16,17,Alexander Nübel,"€ 96,154","€ 5,000,000","€ 5,000,000",K,24,Germany,Bayern Munich,Bundesliga,2020-2021
17,18,Benjamin Pavard,"€ 96,154","€ 5,000,000","€ 5,000,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
18,19,Jamal Musiala,"€ 96,154","€ 5,000,000","€ 5,000,000",F,17,England,Bayern Munich,Bundesliga,2020-2021
19,20,Eric Maxim Choupo-Moting,"€ 67,308","€ 3,500,000","€ 3,500,000",F,32,Cameroon,Bayern Munich,Bundesliga,2020-2021
20,21,Marc Roca,"€ 53,846","€ 2,800,000","€ 2,800,000",M,23,Spain,Bayern Munich,Bundesliga,2020-2021
21,22,Tanguy Nianzou,"€ 38,462","€ 2,000,000","€ 2,000,000",D,18,France,Bayern Munich,Bundesliga,2020-2021
22,23,Bouna Sarr,"€ 36,538","€ 1,900,000","€ 1,900,000",D,28,France,Bayern Munich,Bundesliga,2020-2021
23,24,Tiago Dantas,"€ 3,846","€ 200,000","€ 200,000",M,20,Portugal,Bayern Munich,Bundesliga,2020-2021
24,25,Leon Dajaku,"€ 3,654","€ 190,000","€ 190,000",F,19,Germany,Bayern Munich,Bundesliga,2020-2021
25,26,Ron-Thorben Hoffmann,"€ 1,923","€ 100,000","€ 100,000",K,21,Germany,Bayern Munich,Bundesliga,2020-2021
26,27,Chris Richards,"€ 1,538","€ 80,000","€ 80,000",D,20,United States,Bayern Munich,Bundesliga,2020-2021
27,28,Daniels Ontuzans,"€ 1,346","€ 70,000","€ 70,000",F,20,Latvia,Bayern Munich,Bundesliga,2020-2021
28,29,Bright Arrey-Mbi,€ 769,"€ 40,000","€ 40,000",D,17,Germany,Bayern Munich,Bundesliga,2020-2021
29,30,Angelo Stiller,€ 769,"€ 40,000","€ 40,000",M,19,Germany,Bayern Munich,Bundesliga,2020-2021
0,1,Marco Reus,"€ 211,538","€ 11,000,000","€ 11,000,000",F,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
1,2,Thomas Meunier,"€ 192,308","€ 10,000,000","€ 10,000,000",D,29,Belgium,Borussia Dortmund,Bundesliga,2020-2021
2,3,Mats Hummels,"€ 192,308","€ 10,000,000","€ 10,000,000",D,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
3,4,Emre Can,"€ 169,231","€ 8,800,000","€ 8,800,000",M,26,Germany,Borussia Dortmund,Bundesliga,2020-2021
4,5,Axel Witsel,"€ 153,846","€ 8,000,000","€ 8,000,000",M,31,Belgium,Borussia Dortmund,Bundesliga,2020-2021
5,6,Erling Haaland,"€ 151,923","€ 7,900,000","€ 7,900,000",F,20,Norway,Borussia Dortmund,Bundesliga,2020-2021
6,7,Thomas Delaney,"€ 96,154","€ 5,000,000","€ 5,000,000",M,29,Denmark,Borussia Dortmund,Bundesliga,2020-2021
7,8,Mahmoud Dahoud,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
8,9,Julian Brandt,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
9,10,Marcel Schmelzer,"€ 69,231","€ 3,600,000","€ 3,600,000",D,32,Germany,Borussia Dortmund,Bundesliga,2020-2021
10,11,Lukasz Piszczek,"€ 69,231","€ 3,600,000","€ 3,600,000",D,35,Poland,Borussia Dortmund,Bundesliga,2020-2021
11,12,Raphaël Guerreiro,"€ 67,308","€ 3,500,000","€ 3,500,000",M,26,Portugal,Borussia Dortmund,Bundesliga,2020-2021
12,13,Jadon Sancho,"€ 61,538","€ 3,200,000","€ 3,200,000",F,20,England,Borussia Dortmund,Bundesliga,2020-2021
13,14,Roman Bürki,"€ 57,692","€ 3,000,000","€ 3,000,000",K,29,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
14,15,Manuel Akanji,"€ 48,077","€ 2,500,000","€ 2,500,000",D,25,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
15,16,Marwin Hitz,"€ 42,308","€ 2,200,000","€ 2,200,000",K,33,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
16,17,Jude Bellingham,"€ 30,769","€ 1,600,000","€ 1,600,000",M,17,England,Borussia Dortmund,Bundesliga,2020-2021
17,18,Thorgan Hazard,"€ 30,769","€ 1,600,000","€ 1,600,000",F,27,Belgium,Borussia Dortmund,Bundesliga,2020-2021
18,19,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,300,000",D,27,Germany,Borussia Dortmund,Bundesliga,2020-2021
19,20,Felix Passlack,"€ 17,115","€ 890,000","€ 890,000",D,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
20,21,Mateu Morey Bauzà,"€ 13,846","€ 720,000","€ 720,000",D,20,Spain,Borussia Dortmund,Bundesliga,2020-2021
21,22,Reinier,"€ 10,962","€ 570,000","€ 570,000",F,18,Brazil,Borussia Dortmund,Bundesliga,2020-2021
22,23,Youssoufa Moukoko,"€ 4,615","€ 240,000","€ 240,000",F,15,Germany,Borussia Dortmund,Bundesliga,2020-2021
23,24,Dan-Axel Zagadou,"€ 4,423","€ 230,000","€ 230,000",D,21,France,Borussia Dortmund,Bundesliga,2020-2021
24,25,Ansgar Knauff,"€ 3,077","€ 160,000","€ 160,000",F,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
25,26,Giovanni Reyna,"€ 2,500","€ 130,000","€ 130,000",F,17,United States,Borussia Dortmund,Bundesliga,2020-2021
26,27,Tobias Raschl,"€ 1,538","€ 80,000","€ 80,000",M,20,Germany,Borussia Dortmund,Bundesliga,2020-2021
27,28,Steffen Tigges,€ 962,"€ 50,000","€ 50,000",F,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
28,29,Luca Unbehaun,€ 962,"€ 50,000","€ 50,000",K,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
0,1,Luka Jovic,"€ 240,385","€ 12,500,000","€ 12,500,000",F,23,Serbia,Eintracht Frankfurt,Bundesliga,2020-2021
1,2,Kevin Trapp,"€ 67,308","€ 3,500,000","€ 3,500,000",K,30,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
2,3,Bas Dost,"€ 52,692","€ 2,740,000","€ 2,740,000",F,31,Netherlands,Eintracht Frankfurt,Bundesliga,2020-2021
3,4,Filip Kostic,"€ 51,923","€ 2,700,000","€ 2,700,000",M,27,Serbia,Eintracht Frankfurt,Bundesliga,2020-2021
4,5,André Silva,"€ 51,923","€ 2,700,000","€ 2,700,000",F,24,Portugal,Eintracht Frankfurt,Bundesliga,2020-2021
5,6,Martin Hinteregger,"€ 50,577","€ 2,630,000","€ 2,630,000",D,28,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
6,7,Amin Younes,"€ 46,154","€ 2,400,000","€ 2,400,000",F,27,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
7,8,Sebastian Rode,"€ 40,385","€ 2,100,000","€ 2,100,000",M,30,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
8,9,Djibril Sow,"€ 39,808","€ 2,070,000","€ 2,070,000",M,23,Switzerland,Eintracht Frankfurt,Bundesliga,2020-2021
9,10,Daichi Kamada,"€ 38,462","€ 2,000,000","€ 2,000,000",F,24,Japan,Eintracht Frankfurt,Bundesliga,2020-2021
10,11,Jetro Willems,"€ 34,615","€ 1,800,000","€ 1,800,000",D,26,Netherlands,Eintracht Frankfurt,Bundesliga,2020-2021
11,12,Almamy Touré,"€ 32,692","€ 1,700,000","€ 1,700,000",D,24,France,Eintracht Frankfurt,Bundesliga,2020-2021
12,13,Timothy Chandler,"€ 26,923","€ 1,400,000","€ 1,400,000",D,30,United States,Eintracht Frankfurt,Bundesliga,2020-2021
13,14,Erik Durm,"€ 26,923","€ 1,400,000","€ 1,400,000",D,28,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
14,15,Stefan Ilsanker,"€ 26,923","€ 1,400,000","€ 1,400,000",M,31,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
15,16,David Abraham,"€ 25,000","€ 1,300,000","€ 1,300,000",D,34,Argentina,Eintracht Frankfurt,Bundesliga,2020-2021
16,17,Makoto Hasebe,"€ 23,077","€ 1,200,000","€ 1,200,000",M,36,Japan,Eintracht Frankfurt,Bundesliga,2020-2021
17,18,Evan N'Dicka,"€ 23,077","€ 1,200,000","€ 1,200,000",D,21,France,Eintracht Frankfurt,Bundesliga,2020-2021
18,19,Dominik Kohr,"€ 22,885","€ 1,190,000","€ 1,190,000",M,26,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
19,20,Steven Zuber,"€ 17,885","€ 930,000","€ 930,000",M,29,Switzerland,Eintracht Frankfurt,Bundesliga,2020-2021
20,21,Danny da Costa,"€ 15,000","€ 780,000","€ 780,000",D,27,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
21,22,Markus Schubert,"€ 7,692","€ 400,000","€ 400,000",K,22,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
22,23,Marijan Cavar,"€ 6,731","€ 350,000","€ 350,000",M,22,Bosnia-Herzegovina,Eintracht Frankfurt,Bundesliga,2020-2021
23,24,Ragnar Ache,"€ 6,731","€ 350,000","€ 350,000",F,22,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
24,25,Aymen Barkok,"€ 4,423","€ 230,000","€ 230,000",F,22,Morocco,Eintracht Frankfurt,Bundesliga,2020-2021
25,26,Tuta,"€ 4,038","€ 210,000","€ 210,000",D,21,Brazil,Eintracht Frankfurt,Bundesliga,2020-2021
26,27,Ajdin Hrustic,"€ 3,462","€ 180,000","€ 180,000",F,24,Australia,Eintracht Frankfurt,Bundesliga,2020-2021
27,28,Jabez Makanda,€ 962,"€ 50,000","€ 50,000",F,19,Angola,Eintracht Frankfurt,Bundesliga,2020-2021
28,29,Felix Irorere,€ 962,"€ 50,000","€ 50,000",D,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
29,30,Elias Bördner,€ 962,"€ 50,000","€ 50,000",K,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
30,31,Lukas Fahrnberger,€ 769,"€ 40,000","€ 40,000",M,19,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
31,32,Yannick Brugger,€ 385,"€ 20,000","€ 20,000",D,19,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
32,33,Fynn Otto,€ 385,"€ 20,000","€ 20,000",D,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
0,1,Guus Til,"€ 21,154","€ 1,100,000","€ 1,100,000",F,22,Netherlands,Freiburg,Bundesliga,2020-2021
1,2,Baptiste Santamaria,"€ 21,154","€ 1,100,000","€ 1,100,000",M,25,France,Freiburg,Bundesliga,2020-2021
2,3,Vincenzo Grifo,"€ 18,269","€ 950,000","€ 950,000",F,27,Italy,Freiburg,Bundesliga,2020-2021
3,4,Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,30,Germany,Freiburg,Bundesliga,2020-2021
4,5,Amir Abrashi,"€ 16,346","€ 850,000","€ 850,000",M,30,Albania,Freiburg,Bundesliga,2020-2021
5,6,Dominique Heintz,"€ 16,154","€ 840,000","€ 840,000",D,27,Germany,Freiburg,Bundesliga,2020-2021
6,7,Christian Günter,"€ 15,577","€ 810,000","€ 810,000",D,27,Germany,Freiburg,Bundesliga,2020-2021
7,8,Jonathan Schmid,"€ 15,577","€ 810,000","€ 810,000",D,30,France,Freiburg,Bundesliga,2020-2021
8,9,Nils Petersen,"€ 14,423","€ 750,000","€ 750,000",F,31,Germany,Freiburg,Bundesliga,2020-2021
9,10,Janik Haberer,"€ 14,231","€ 740,000","€ 740,000",M,26,Germany,Freiburg,Bundesliga,2020-2021
10,11,Philipp Lienhart,"€ 13,077","€ 680,000","€ 680,000",D,24,Austria,Freiburg,Bundesliga,2020-2021
11,12,Chang-hoon Kwon,"€ 11,923","€ 620,000","€ 620,000",F,26,South Korea,Freiburg,Bundesliga,2020-2021
12,13,Roland Sallai,"€ 10,769","€ 560,000","€ 560,000",F,23,Hungary,Freiburg,Bundesliga,2020-2021
13,14,Manuel Gulde,"€ 9,423","€ 490,000","€ 490,000",D,29,Germany,Freiburg,Bundesliga,2020-2021
14,15,Luca Itter,"€ 8,654","€ 450,000","€ 450,000",D,21,Germany,Freiburg,Bundesliga,2020-2021
15,16,Lucas Höler,"€ 8,269","€ 430,000","€ 430,000",F,26,Germany,Freiburg,Bundesliga,2020-2021
16,17,Woo-yeong Jeong,"€ 7,500","€ 390,000","€ 390,000",F,21,South Korea,Freiburg,Bundesliga,2020-2021
17,18,Benjamin Uphoff,"€ 7,308","€ 380,000","€ 380,000",K,27,Germany,Freiburg,Bundesliga,2020-2021
18,19,Ermedin Demirovic,"€ 7,115","€ 370,000","€ 370,000",F,22,Bosnia-Herzegovina,Freiburg,Bundesliga,2020-2021
19,20,Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,27,Netherlands,Freiburg,Bundesliga,2020-2021
20,21,Florian Müller,"€ 5,962","€ 310,000","€ 310,000",K,22,Germany,Freiburg,Bundesliga,2020-2021
21,22,Lukas Kübler,"€ 4,808","€ 250,000","€ 250,000",D,28,Germany,Freiburg,Bundesliga,2020-2021
