,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Gonzalo Castro,"€ 65,385","€ 3,400,000","€ 3,400,000",M,33,Germany,Stuttgart,Bundesliga,2020-2021
2,Daniel Didavi,"€ 40,385","€ 2,100,000","€ 2,100,000",F,30,Germany,Stuttgart,Bundesliga,2020-2021
3,Erik Thommy,"€ 21,154","€ 1,100,000","€ 1,100,000",M,26,Germany,Stuttgart,Bundesliga,2020-2021
4,Marc Oliver Kempf,"€ 19,423","€ 1,010,000","€ 1,010,000",D,25,Germany,Stuttgart,Bundesliga,2020-2021
5,Orel Mangala,"€ 18,077","€ 940,000","€ 940,000",M,22,Belgium,Stuttgart,Bundesliga,2020-2021
6,Nicolás González,"€ 17,308","€ 900,000","€ 900,000",F,22,Argentina,Stuttgart,Bundesliga,2020-2021
7,Sasa Kalajdzic,"€ 15,000","€ 780,000","€ 780,000",F,23,Austria,Stuttgart,Bundesliga,2020-2021
8,Philipp Förster,"€ 14,808","€ 770,000","€ 770,000",F,25,Germany,Stuttgart,Bundesliga,2020-2021
9,Konstantinos Mavropanos,"€ 14,615","€ 760,000","€ 760,000",D,22,Greece,Stuttgart,Bundesliga,2020-2021
10,Waldemar Anton,"€ 14,423","€ 750,000","€ 750,000",D,24,Germany,Stuttgart,Bundesliga,2020-2021
11,Gregor Kobel,"€ 14,231","€ 740,000","€ 740,000",K,22,Switzerland,Stuttgart,Bundesliga,2020-2021
12,Pascal Stenzel,"€ 13,654","€ 710,000","€ 710,000",D,24,Germany,Stuttgart,Bundesliga,2020-2021
13,Wataru Endo,"€ 12,692","€ 660,000","€ 660,000",M,27,Japan,Stuttgart,Bundesliga,2020-2021
14,Philipp Klement,"€ 12,500","€ 650,000","€ 650,000",F,28,Germany,Stuttgart,Bundesliga,2020-2021
15,Borna Sosa,"€ 12,308","€ 640,000","€ 640,000",D,22,Croatia,Stuttgart,Bundesliga,2020-2021
16,Silas Wamangituka,"€ 10,769","€ 560,000","€ 560,000",F,21,Democratic Republic of the Congo,Stuttgart,Bundesliga,2020-2021
17,Marcin Kaminski,"€ 10,577","€ 550,000","€ 550,000",D,28,Poland,Stuttgart,Bundesliga,2020-2021
18,Fabian Bredlow,"€ 9,423","€ 490,000","€ 490,000",K,25,Germany,Stuttgart,Bundesliga,2020-2021
19,Atakan Karazor,"€ 9,038","€ 470,000","€ 470,000",M,24,Germany,Stuttgart,Bundesliga,2020-2021
20,Clinton Mola,"€ 5,769","€ 300,000","€ 300,000",D,19,England,Stuttgart,Bundesliga,2020-2021
21,Hamadi Al Ghaddioui,"€ 4,231","€ 220,000","€ 220,000",F,30,Morocco,Stuttgart,Bundesliga,2020-2021
22,Aílton,"€ 4,038","€ 210,000","€ 210,000",D,25,Brazil,Stuttgart,Bundesliga,2020-2021
23,Maxime Awoudja,"€ 4,038","€ 210,000","€ 210,000",D,22,Germany,Stuttgart,Bundesliga,2020-2021
24,Tanguy Coulibaly,"€ 3,846","€ 200,000","€ 200,000",F,19,France,Stuttgart,Bundesliga,2020-2021
25,Mateo Klimowicz,"€ 3,846","€ 200,000","€ 200,000",F,20,Argentina,Stuttgart,Bundesliga,2020-2021
26,Jens Grahl,"€ 3,654","€ 190,000","€ 190,000",K,32,Germany,Stuttgart,Bundesliga,2020-2021
27,Roberto Massimo,"€ 3,654","€ 190,000","€ 190,000",F,20,Germany,Stuttgart,Bundesliga,2020-2021
28,Darko Churlinov,"€ 2,115","€ 110,000","€ 110,000",F,20,North Macedonia,Stuttgart,Bundesliga,2020-2021
29,Luca Mack,€ 962,"€ 50,000","€ 50,000",M,20,Germany,Stuttgart,Bundesliga,2020-2021
30,Antonis Aidonis,€ 769,"€ 40,000","€ 40,000",D,19,Germany,Stuttgart,Bundesliga,2020-2021
31,Lilian Egloff,€ 577,"€ 30,000","€ 30,000",F,18,Germany,Stuttgart,Bundesliga,2020-2021
32,Momo Cissé,€ 385,"€ 20,000","€ 20,000",F,18,Guinea,Stuttgart,Bundesliga,2020-2021
33,Naouirou Ahamada,€ 385,"€ 20,000","€ 20,000",M,18,France,Stuttgart,Bundesliga,2020-2021
