,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Edin Dzeko,"€ 158,731","€ 8,254,000","€ 8,448,410",F,31,Bosnia-Herzegovina,Roma,Serie A,2017-2018
2,Radja Nainggolan,"€ 147,500","€ 7,670,000","€ 7,850,654",M,29,Belgium,Roma,Serie A,2017-2018
3,Kevin Strootman,"€ 112,769","€ 5,864,000","€ 6,002,117",M,27,Netherlands,Roma,Serie A,2017-2018
4,Daniele De Rossi,"€ 105,731","€ 5,498,000","€ 5,627,496",M,33,Italy,Roma,Serie A,2017-2018
5,Diego Perotti,"€ 102,519","€ 5,331,000","€ 5,456,563",F,28,Argentina,Roma,Serie A,2017-2018
6,Aleksandar Kolarov,"€ 79,250","€ 4,121,000","€ 4,218,063",D,31,Serbia,Roma,Serie A,2017-2018
7,Juan Jesus,"€ 77,596","€ 4,035,000","€ 4,130,038",D,26,Brazil,Roma,Serie A,2017-2018
8,Stephan El Shaarawy,"€ 70,558","€ 3,669,000","€ 3,755,417",F,24,Italy,Roma,Serie A,2017-2018
9,Maxime Gonalons,"€ 70,481","€ 3,665,000","€ 3,751,323",M,28,France,Roma,Serie A,2017-2018
10,Federico Fazio,"€ 59,981","€ 3,119,000","€ 3,192,463",D,30,Argentina,Roma,Serie A,2017-2018
11,Bruno Peres,"€ 59,904","€ 3,115,000","€ 3,188,369",D,27,Brazil,Roma,Serie A,2017-2018
12,Alessandro Florenzi,"€ 59,769","€ 3,108,000","€ 3,181,204",D,26,Italy,Roma,Serie A,2017-2018
13,Cengiz Ünder,"€ 52,904","€ 2,751,000","€ 2,815,795",F,19,Turkey,Roma,Serie A,2017-2018
14,Rick Karsdorp,"€ 52,769","€ 2,744,000","€ 2,808,630",D,22,Netherlands,Roma,Serie A,2017-2018
15,Leandro Castán,"€ 49,346","€ 2,566,000","€ 2,626,438",D,30,Brazil,Roma,Serie A,2017-2018
16,Lorenzo Pellegrini,"€ 35,250","€ 1,833,000","€ 1,876,173",M,21,Italy,Roma,Serie A,2017-2018
17,Lukasz Skorupski,"€ 28,192","€ 1,466,000","€ 1,500,529",K,26,Poland,Roma,Serie A,2017-2018
18,Grégoire Defrel,"€ 24,692","€ 1,284,000","€ 1,314,243",F,26,Martinique,Roma,Serie A,2017-2018
19,Bogdan Lobont,"€ 17,635","€ 917,000","€ 938,598",K,39,Romania,Roma,Serie A,2017-2018
20,Patrik Schick,"€ 14,115","€ 734,000","€ 751,288",F,21,Czech Republic,Roma,Serie A,2017-2018
21,Jonathan Silva,"€ 11,885","€ 618,000","€ 632,556",D,23,Argentina,Roma,Serie A,2017-2018
22,Elio Capradossi,"€ 8,019","€ 417,000","€ 426,822",D,21,Italy,Roma,Serie A,2017-2018
23,Marco Tumminello,"€ 6,346","€ 330,000","€ 337,773",F,18,Italy,Roma,Serie A,2017-2018
24,Silvio Anocic,"€ 1,231","€ 64,000","€ 65,507",D,19,Croatia,Roma,Serie A,2017-2018
25,Luca Pellegrini,"€ 1,173","€ 61,000","€ 62,437",D,18,Italy,Roma,Serie A,2017-2018
26,Andrea Marcucci,"€ 1,135","€ 59,000","€ 60,390",M,18,Italy,Roma,Serie A,2017-2018
27,Stefano Ciavattini,€ 750,"€ 39,000","€ 39,919",D,19,Italy,Roma,Serie A,2017-2018
28,Keba Coly,€ 750,"€ 39,000","€ 39,919",F,19,Senegal,Roma,Serie A,2017-2018
29,Emanuele Zamarion,€ 250,"€ 13,000","€ 13,306",K,16,Italy,Roma,Serie A,2017-2018
30,Riccardo Cappa,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Roma,Serie A,2017-2018
31,Salvatore Pezzella,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Roma,Serie A,2017-2018
32,Alessio Pagliarini,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Roma,Serie A,2017-2018
33,Alessio Riccardi,€ 250,"€ 13,000","€ 13,306",M,16,Italy,Roma,Serie A,2017-2018
34,Mirko Antonucci,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Roma,Serie A,2017-2018
35,Andrea Romagnoli,€ 250,"€ 13,000","€ 13,306",K,18,Italy,Roma,Serie A,2017-2018
36,Lirim Kastrati,€ 250,"€ 13,000","€ 13,306",D,18,Kosovo,Roma,Serie A,2017-2018
37,Lorenzo Valeau,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Roma,Serie A,2017-2018
38,Konstantinos Manolas,€ 0,€ 0,€ 0,D,26,Greece,Roma,Serie A,2017-2018
39,Alisson,€ 0,€ 0,€ 0,K,24,Brazil,Roma,Serie A,2017-2018
40,Andrea Ciofi,€ 0,€ 0,€ 0,D,18,Italy,Roma,Serie A,2017-2018
41,Dario Vittorio Meadows,€ 0,€ 0,€ 0,M,18,Italy,Roma,Serie A,2017-2018
42,Devid Eugene Bouah,€ 0,€ 0,€ 0,D,15,Italy,Roma,Serie A,2017-2018
43,Emerson,€ 0,€ 0,€ 0,D,22,Italy,Roma,Serie A,2017-2018
44,Gerson,€ 0,€ 0,€ 0,M,20,Brazil,Roma,Serie A,2017-2018
45,Héctor Moreno,€ 0,€ 0,€ 0,D,29,Mexico,Roma,Serie A,2017-2018
46,Abdullahi Nura,€ 0,€ 0,€ 0,D,19,Nigeria,Roma,Serie A,2017-2018
47,Rezan Corlu,€ 0,€ 0,€ 0,F,19,Denmark,Roma,Serie A,2017-2018
