,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Gonzalo Higuaín,"€ 264,308","€ 13,744,000","€ 14,067,718",F,29,Argentina,Juventus,Serie A,2017-2018
2,Paulo Dybala,"€ 246,673","€ 12,827,000","€ 13,129,119",F,23,Argentina,Juventus,Serie A,2017-2018
3,Douglas Costa,"€ 211,442","€ 10,995,000","€ 11,253,969",F,26,Brazil,Juventus,Serie A,2017-2018
4,Miralem Pjanic,"€ 158,577","€ 8,246,000","€ 8,440,221",M,27,Bosnia-Herzegovina,Juventus,Serie A,2017-2018
5,Gianluigi Buffon,"€ 158,577","€ 8,246,000","€ 8,440,221",K,39,Italy,Juventus,Serie A,2017-2018
6,Sami Khedira,"€ 140,962","€ 7,330,000","€ 7,502,646",M,30,Germany,Juventus,Serie A,2017-2018
7,Mario Mandzukic,"€ 123,346","€ 6,414,000","€ 6,565,071",F,31,Croatia,Juventus,Serie A,2017-2018
8,Wojciech Szczesny,"€ 123,346","€ 6,414,000","€ 6,565,071",K,27,Poland,Juventus,Serie A,2017-2018
9,Blaise Matuidi,"€ 123,346","€ 6,414,000","€ 6,565,071",M,30,France,Juventus,Serie A,2017-2018
10,Claudio Marchisio,"€ 123,346","€ 6,414,000","€ 6,565,071",M,31,Italy,Juventus,Serie A,2017-2018
11,Giorgio Chiellini,"€ 123,346","€ 6,414,000","€ 6,565,071",D,32,Italy,Juventus,Serie A,2017-2018
12,Juan Cuadrado,"€ 105,827","€ 5,503,000","€ 5,632,614",F,29,Colombia,Juventus,Serie A,2017-2018
13,Andrea Barzagli,"€ 105,731","€ 5,498,000","€ 5,627,496",D,36,Italy,Juventus,Serie A,2017-2018
14,Stephan Lichtsteiner,"€ 98,769","€ 5,136,000","€ 5,256,970",D,33,Switzerland,Juventus,Serie A,2017-2018
15,Medhi Benatia,"€ 98,769","€ 5,136,000","€ 5,256,970",D,30,Morocco,Juventus,Serie A,2017-2018
16,Alex Sandro,"€ 98,673","€ 5,131,000","€ 5,251,852",D,26,Brazil,Juventus,Serie A,2017-2018
17,Benedikt Höwedes,"€ 88,096","€ 4,581,000","€ 4,688,898",D,29,Germany,Juventus,Serie A,2017-2018
18,Mattia De Sciglio,"€ 70,481","€ 3,665,000","€ 3,751,323",D,24,Italy,Juventus,Serie A,2017-2018
19,Kwadwo Asamoah,"€ 56,442","€ 2,935,000","€ 3,004,129",D,28,Ghana,Juventus,Serie A,2017-2018
20,Stefano Sturaro,"€ 52,846","€ 2,748,000","€ 2,812,725",M,24,Italy,Juventus,Serie A,2017-2018
21,Daniele Rugani,"€ 35,269","€ 1,834,000","€ 1,877,197",D,22,Italy,Juventus,Serie A,2017-2018
22,Federico Bernardeschi,"€ 35,269","€ 1,834,000","€ 1,877,197",F,23,Italy,Juventus,Serie A,2017-2018
23,Rodrigo Bentancur,"€ 34,404","€ 1,789,000","€ 1,831,137",M,20,Uruguay,Juventus,Serie A,2017-2018
24,Moise Kean,"€ 19,385","€ 1,008,000","€ 1,031,742",F,17,Italy,Juventus,Serie A,2017-2018
25,Carlo Pinsoglio,"€ 7,038","€ 366,000","€ 374,621",K,27,Italy,Juventus,Serie A,2017-2018
26,Ferdinando Del Sole,"€ 5,019","€ 261,000","€ 267,147",M,19,Italy,Juventus,Serie A,2017-2018
27,Grigoris Kastanos,"€ 4,442","€ 231,000","€ 236,441",M,19,Cyprus,Juventus,Serie A,2017-2018
28,Mattia Del Favero,"€ 1,769","€ 92,000","€ 94,167",K,19,Italy,Juventus,Serie A,2017-2018
29,Simone Muratore,€ 962,"€ 50,000","€ 51,178",M,19,Italy,Juventus,Serie A,2017-2018
30,Leonardo Loria,€ 250,"€ 13,000","€ 13,306",K,18,Italy,Juventus,Serie A,2017-2018
31,Leonardo Merio,€ 250,"€ 13,000","€ 13,306",M,18,Italy,Juventus,Serie A,2017-2018
32,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Juventus,Serie A,2017-2018
33,Marko Pjaca,€ 0,€ 0,€ 0,F,22,Croatia,Juventus,Serie A,2017-2018
