,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Andrea Bertolacci,"€ 70,481","€ 3,665,000","€ 3,751,323",M,26,Italy,Genoa,Serie A,2017-2018
2,Gianluca Lapadula,"€ 52,846","€ 2,748,000","€ 2,812,725",F,27,Italy,Genoa,Serie A,2017-2018
3,Mattia Perin,"€ 38,769","€ 2,016,000","€ 2,063,484",K,24,Italy,Genoa,Serie A,2017-2018
4,Adel Taarabt,"€ 35,250","€ 1,833,000","€ 1,876,173",M,28,Morocco,Genoa,Serie A,2017-2018
5,Armando Izzo,"€ 35,250","€ 1,833,000","€ 1,876,173",D,25,Italy,Genoa,Serie A,2017-2018
6,Santiago Gentiletti,"€ 28,192","€ 1,466,000","€ 1,500,529",D,32,Argentina,Genoa,Serie A,2017-2018
7,Miguel Veloso,"€ 28,192","€ 1,466,000","€ 1,500,529",M,31,Portugal,Genoa,Serie A,2017-2018
8,Ervin Zukanovic,"€ 21,154","€ 1,100,000","€ 1,125,909",D,30,Bosnia-Herzegovina,Genoa,Serie A,2017-2018
9,Goran Pandev,"€ 17,615","€ 916,000","€ 937,575",F,33,North Macedonia,Genoa,Serie A,2017-2018
10,Isaac Cofie,"€ 17,615","€ 916,000","€ 937,575",M,25,Ghana,Genoa,Serie A,2017-2018
11,Luca Rossettini,"€ 17,615","€ 916,000","€ 937,575",D,32,Italy,Genoa,Serie A,2017-2018
12,Luca Rigoni,"€ 17,615","€ 916,000","€ 937,575",M,32,Italy,Genoa,Serie A,2017-2018
13,Pedro Pereira,"€ 16,673","€ 867,000","€ 887,421",D,19,Portugal,Genoa,Serie A,2017-2018
14,Giuseppe Rossi,"€ 16,019","€ 833,000","€ 852,620",F,30,Italy,Genoa,Serie A,2017-2018
15,Oscar Hiljemark,"€ 14,808","€ 770,000","€ 788,136",M,25,Sweden,Genoa,Serie A,2017-2018
16,Daniel Bessa,"€ 14,096","€ 733,000","€ 750,265",M,24,Italy,Genoa,Serie A,2017-2018
17,Andrej Galabinov,"€ 14,096","€ 733,000","€ 750,265",F,28,Bulgaria,Genoa,Serie A,2017-2018
18,Eugenio Lamanna,"€ 14,096","€ 733,000","€ 750,265",K,27,Italy,Genoa,Serie A,2017-2018
19,Diego Laxalt,"€ 14,096","€ 733,000","€ 750,265",M,24,Uruguay,Genoa,Serie A,2017-2018
20,Darko Lazovic,"€ 14,096","€ 733,000","€ 750,265",M,26,Serbia,Genoa,Serie A,2017-2018
21,Aleandro Rosi,"€ 12,346","€ 642,000","€ 657,121",D,30,Italy,Genoa,Serie A,2017-2018
22,Nicolás Spolli,"€ 12,327","€ 641,000","€ 656,098",D,34,Argentina,Genoa,Serie A,2017-2018
23,Francesco Migliore,"€ 12,327","€ 641,000","€ 656,098",D,29,Italy,Genoa,Serie A,2017-2018
24,Giovanni Simeone,"€ 10,577","€ 550,000","€ 562,954",F,21,Argentina,Genoa,Serie A,2017-2018
25,Davide Biraschi,"€ 10,558","€ 549,000","€ 561,931",D,22,Italy,Genoa,Serie A,2017-2018
26,Federico Ricci,"€ 10,558","€ 549,000","€ 561,931",F,23,Italy,Genoa,Serie A,2017-2018
27,Petar Brlek,"€ 10,558","€ 549,000","€ 561,931",M,23,Croatia,Genoa,Serie A,2017-2018
28,Lukas Zima,"€ 7,038","€ 366,000","€ 374,621",K,23,Czech Republic,Genoa,Serie A,2017-2018
29,Loïck Landre,"€ 6,808","€ 354,000","€ 362,338",D,25,France,Genoa,Serie A,2017-2018
30,Iuri Medeiros,"€ 2,981","€ 155,000","€ 158,651",F,22,Portugal,Genoa,Serie A,2017-2018
31,Luca Zanimacchia,"€ 2,462","€ 128,000","€ 131,015",F,18,Italy,Genoa,Serie A,2017-2018
32,Raul Oprut,"€ 1,538","€ 80,000","€ 81,884",D,19,Romania,Genoa,Serie A,2017-2018
33,Antonio Candela,€ 250,"€ 13,000","€ 13,306",D,17,Italy,Genoa,Serie A,2017-2018
34,Alessio Rollandi,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Genoa,Serie A,2017-2018
35,Nikola Ninkovic,€ 0,€ 0,€ 0,F,22,Serbia,Genoa,Serie A,2017-2018
36,Jawad El Yamiq,€ 0,€ 0,€ 0,D,25,Morocco,Genoa,Serie A,2017-2018
37,Eddie Salcedo,€ 0,€ 0,€ 0,F,15,Italy,Genoa,Serie A,2017-2018
38,Pietro Pellegri,€ 0,€ 0,€ 0,F,16,Italy,Genoa,Serie A,2017-2018
39,Raffaele Palladino,€ 0,€ 0,€ 0,F,33,Italy,Genoa,Serie A,2017-2018
40,David Milinkovic,€ 0,€ 0,€ 0,F,23,France,Genoa,Serie A,2017-2018
41,Ricardo Centurión,€ 0,€ 0,€ 0,F,24,Argentina,Genoa,Serie A,2017-2018
42,Davide Brivio,€ 0,€ 0,€ 0,D,29,Italy,Genoa,Serie A,2017-2018
43,Stephane Omeonga,€ 0,€ 0,€ 0,M,21,Belgium,Genoa,Serie A,2017-2018
44,Thomas Rodríguez,€ 0,€ 0,€ 0,F,21,Argentina,Genoa,Serie A,2017-2018
