,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Leandro Castán,"€ 49,346","€ 2,566,000","€ 2,626,438",D,30,Brazil,Cagliari,Serie A,2017-2018
2,Leonardo Pavoletti,"€ 49,327","€ 2,565,000","€ 2,625,414",F,28,Italy,Cagliari,Serie A,2017-2018
3,Marco Borriello,"€ 45,769","€ 2,380,000","€ 2,436,057",F,35,Italy,Cagliari,Serie A,2017-2018
4,Simone Padoin,"€ 24,673","€ 1,283,000","€ 1,313,219",M,33,Italy,Cagliari,Serie A,2017-2018
5,Marco Andreolli,"€ 24,673","€ 1,283,000","€ 1,313,219",D,31,Italy,Cagliari,Serie A,2017-2018
6,Diego Farias,"€ 22,904","€ 1,191,000","€ 1,219,052",F,27,Brazil,Cagliari,Serie A,2017-2018
7,João Pedro,"€ 21,154","€ 1,100,000","€ 1,125,909",M,25,Brazil,Cagliari,Serie A,2017-2018
8,Marco Sau,"€ 21,154","€ 1,100,000","€ 1,125,909",F,29,Italy,Cagliari,Serie A,2017-2018
9,Luca Cigarini,"€ 21,154","€ 1,100,000","€ 1,125,909",M,31,Italy,Cagliari,Serie A,2017-2018
10,Artur Ionita,"€ 19,385","€ 1,008,000","€ 1,031,742",M,26,Moldova,Cagliari,Serie A,2017-2018
11,Daniele Dessena,"€ 17,615","€ 916,000","€ 937,575",M,30,Italy,Cagliari,Serie A,2017-2018
12,Rafael,"€ 14,096","€ 733,000","€ 750,265",K,35,Brazil,Cagliari,Serie A,2017-2018
13,Fabio Pisacane,"€ 14,096","€ 733,000","€ 750,265",D,31,Italy,Cagliari,Serie A,2017-2018
14,Luca Ceppitelli,"€ 12,327","€ 641,000","€ 656,098",D,27,Italy,Cagliari,Serie A,2017-2018
15,Andrea Cossu,"€ 10,558","€ 549,000","€ 561,931",M,37,Italy,Cagliari,Serie A,2017-2018
16,Paolo Faragò,"€ 10,558","€ 549,000","€ 561,931",M,24,Italy,Cagliari,Serie A,2017-2018
17,Alessio Cragno,"€ 10,558","€ 549,000","€ 561,931",K,23,Italy,Cagliari,Serie A,2017-2018
18,Nicolò Barella,"€ 10,558","€ 549,000","€ 561,931",M,20,Italy,Cagliari,Serie A,2017-2018
19,Marco Capuano,"€ 8,808","€ 458,000","€ 468,787",D,25,Italy,Cagliari,Serie A,2017-2018
20,Alessandro Deiola,"€ 7,038","€ 366,000","€ 374,621",M,21,Italy,Cagliari,Serie A,2017-2018
21,Filippo Romagna,"€ 7,038","€ 366,000","€ 374,621",D,20,Italy,Cagliari,Serie A,2017-2018
22,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 374,621",F,26,Italy,Cagliari,Serie A,2017-2018
23,Senna Miangue,"€ 7,038","€ 366,000","€ 374,621",D,20,Belgium,Cagliari,Serie A,2017-2018
24,Damir Ceter,"€ 4,250","€ 221,000","€ 226,205",F,19,Colombia,Cagliari,Serie A,2017-2018
25,Kwang-Song Han,"€ 3,981","€ 207,000","€ 211,876",F,18,North Korea,Cagliari,Serie A,2017-2018
26,Luca Crosta,€ 769,"€ 40,000","€ 40,942",K,19,Italy,Cagliari,Serie A,2017-2018
27,Alexander Molberg,€ 385,"€ 20,000","€ 20,471",D,18,Denmark,Cagliari,Serie A,2017-2018
28,Riccardo Daga,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Cagliari,Serie A,2017-2018
29,Joseph Tetteh,€ 250,"€ 13,000","€ 13,306",M,18,Ghana,Cagliari,Serie A,2017-2018
30,Andrea Cadili,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Cagliari,Serie A,2017-2018
31,Christ Kouadio,€ 250,"€ 13,000","€ 13,306",D,16,Cote d'Ivoire,Cagliari,Serie A,2017-2018
32,Mattia Pitzalis,€ 250,"€ 13,000","€ 13,306",D,17,Italy,Cagliari,Serie A,2017-2018
33,Luca Gagliano,€ 250,"€ 13,000","€ 13,306",F,16,Italy,Cagliari,Serie A,2017-2018
34,Riccardo Ladinetti,€ 250,"€ 13,000","€ 13,306",M,16,Italy,Cagliari,Serie A,2017-2018
35,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Cagliari,Serie A,2017-2018
36,Niccolò Cabras,€ 0,€ 0,€ 0,K,16,Italy,Cagliari,Serie A,2017-2018
37,Federico Melchiorri,€ 0,€ 0,€ 0,F,30,Italy,Cagliari,Serie A,2017-2018
38,Duje Cop,€ 0,€ 0,€ 0,F,27,Croatia,Cagliari,Serie A,2017-2018
39,Gregory van der Wiel,€ 0,€ 0,€ 0,D,29,Netherlands,Cagliari,Serie A,2017-2018
40,Charalampos Lykogiannis,€ 0,€ 0,€ 0,D,23,Greece,Cagliari,Serie A,2017-2018
41,Antonio Balzano,€ 0,€ 0,€ 0,D,31,Italy,Cagliari,Serie A,2017-2018
