,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
22,23,Riccardo Piscitelli,"€ 5,250","€ 273,000","€ 279,430",K,23,Italy,Benevento,Serie A,2017-2018
23,24,Berat Djimsiti,"€ 4,750","€ 247,000","€ 252,818",D,24,Albania,Benevento,Serie A,2017-2018
24,25,Lorenzo Venuti,"€ 3,519","€ 183,000","€ 187,310",D,22,Italy,Benevento,Serie A,2017-2018
25,26,Lorenzo Del Pinto,"€ 3,519","€ 183,000","€ 187,310",M,27,Italy,Benevento,Serie A,2017-2018
26,27,Enrico Brignola,"€ 1,750","€ 91,000","€ 93,143",F,17,Italy,Benevento,Serie A,2017-2018
27,28,Bright Gyamfi,"€ 1,750","€ 91,000","€ 93,143",D,21,Ghana,Benevento,Serie A,2017-2018
28,29,Thomas Candeloro,€ 769,"€ 40,000","€ 40,942",K,17,Switzerland,Benevento,Serie A,2017-2018
29,30,Alessio Donnarumma,€ 596,"€ 31,000","€ 31,730",M,19,Italy,Benevento,Serie A,2017-2018
30,31,Christian Rutjens,€ 558,"€ 29,000","€ 29,683",D,19,Spain,Benevento,Serie A,2017-2018
31,32,Gianluca Volzone,€ 250,"€ 13,000","€ 13,306",K,16,Italy,Benevento,Serie A,2017-2018
32,33,Giovanni Volpicelli,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Benevento,Serie A,2017-2018
33,34,Vincenzo Pinto,€ 250,"€ 13,000","€ 13,306",F,16,Italy,Benevento,Serie A,2017-2018
34,35,Luca Sparandeo,€ 250,"€ 13,000","€ 13,306",D,17,Italy,Benevento,Serie A,2017-2018
35,36,Michele Camporese,€ 0,€ 0,€ 0,D,25,Italy,Benevento,Serie A,2017-2018
36,37,Mirko Eramo,€ 0,€ 0,€ 0,M,27,Italy,Benevento,Serie A,2017-2018
37,38,Raman Chibsah,€ 0,€ 0,€ 0,M,24,Ghana,Benevento,Serie A,2017-2018
38,39,Gianluca Di Chiara,€ 0,€ 0,€ 0,D,23,Italy,Benevento,Serie A,2017-2018
39,40,Samuel Armenteros,€ 0,€ 0,€ 0,F,27,Sweden,Benevento,Serie A,2017-2018
40,41,George Puscas,€ 0,€ 0,€ 0,F,21,Romania,Benevento,Serie A,2017-2018
41,42,Siriki Sanogo,€ 0,€ 0,€ 0,M,15,Cote d'Ivoire,Benevento,Serie A,2017-2018
42,43,Fabio Ceravolo,€ 0,€ 0,€ 0,F,30,Italy,Benevento,Serie A,2017-2018
43,44,Andreaw Gravillon,€ 0,€ 0,€ 0,D,19,Guadeloupe,Benevento,Serie A,2017-2018
44,45,Amato Ciciretti,€ 0,€ 0,€ 0,F,23,Italy,Benevento,Serie A,2017-2018
45,46,Mamadou Kanoute,€ 0,€ 0,€ 0,F,23,Senegal,Benevento,Serie A,2017-2018
46,47,Karamoko Cissé,€ 0,€ 0,€ 0,F,28,Guinea,Benevento,Serie A,2017-2018
47,48,Jean-Claude Billong,€ 0,€ 0,€ 0,D,23,France,Benevento,Serie A,2017-2018
0,1,Mattia Destro,"€ 63,442","€ 3,299,000","€ 3,376,703",F,26,Italy,Bologna,Serie A,2017-2018
1,2,Blerim Dzemaili,"€ 44,577","€ 2,318,000","€ 2,372,597",M,31,Switzerland,Bologna,Serie A,2017-2018
2,3,Antonio Mirante,"€ 31,712","€ 1,649,000","€ 1,687,840",K,33,Italy,Bologna,Serie A,2017-2018
3,4,Andrea Poli,"€ 24,673","€ 1,283,000","€ 1,313,219",M,27,Italy,Bologna,Serie A,2017-2018
4,5,Rodrigo Palacio,"€ 24,673","€ 1,283,000","€ 1,313,219",F,35,Argentina,Bologna,Serie A,2017-2018
5,6,Giancarlo González,"€ 21,173","€ 1,101,000","€ 1,126,932",D,29,Costa Rica,Bologna,Serie A,2017-2018
6,7,Simone Verdi,"€ 21,154","€ 1,100,000","€ 1,125,909",F,24,Italy,Bologna,Serie A,2017-2018
7,8,Godfred Donsah,"€ 21,154","€ 1,100,000","€ 1,125,909",M,21,Ghana,Bologna,Serie A,2017-2018
8,9,Federico Di Francesco,"€ 17,615","€ 916,000","€ 937,575",F,23,Italy,Bologna,Serie A,2017-2018
9,10,Ádám Nagy,"€ 17,615","€ 916,000","€ 937,575",M,22,Hungary,Bologna,Serie A,2017-2018
10,11,Lorenzo Crisetig,"€ 17,615","€ 916,000","€ 937,575",M,24,Italy,Bologna,Serie A,2017-2018
11,12,Ladislav Krejci,"€ 17,615","€ 916,000","€ 937,575",F,24,Czech Republic,Bologna,Serie A,2017-2018
12,13,Ibrahima Mbaye,"€ 17,615","€ 916,000","€ 937,575",D,22,Senegal,Bologna,Serie A,2017-2018
13,14,César Falletti,"€ 14,096","€ 733,000","€ 750,265",M,24,Uruguay,Bologna,Serie A,2017-2018
14,15,Riccardo Orsolini,"€ 14,096","€ 733,000","€ 750,265",F,20,Italy,Bologna,Serie A,2017-2018
15,16,Adam Masina,"€ 14,096","€ 733,000","€ 750,265",D,23,Italy,Bologna,Serie A,2017-2018
16,17,Erick Pulgar,"€ 12,346","€ 642,000","€ 657,121",M,23,Chile,Bologna,Serie A,2017-2018
17,18,Bruno Petkovic,"€ 10,558","€ 549,000","€ 561,931",F,22,Croatia,Bologna,Serie A,2017-2018
18,19,Cheick Keita,"€ 10,558","€ 549,000","€ 561,931",D,21,Mali,Bologna,Serie A,2017-2018
19,20,Emil Krafth,"€ 10,558","€ 549,000","€ 561,931",D,22,Sweden,Bologna,Serie A,2017-2018
20,21,Filip Helander,"€ 8,827","€ 459,000","€ 469,811",D,24,Sweden,Bologna,Serie A,2017-2018
21,22,Simone Romagnoli,"€ 5,596","€ 291,000","€ 297,854",D,27,Italy,Bologna,Serie A,2017-2018
22,23,Antonio Santurro,"€ 3,519","€ 183,000","€ 187,310",K,25,Italy,Bologna,Serie A,2017-2018
23,24,Kingsley Michael,"€ 2,731","€ 142,000","€ 145,345",M,17,Nigeria,Bologna,Serie A,2017-2018
24,25,Juan Manuel Valencia,"€ 2,462","€ 128,000","€ 131,015",M,19,Colombia,Bologna,Serie A,2017-2018
25,26,Fabrizio Brignani,"€ 1,385","€ 72,000","€ 73,696",D,19,Italy,Bologna,Serie A,2017-2018
26,27,Felipe Avenatti,"€ 1,192","€ 62,000","€ 63,460",F,24,Uruguay,Bologna,Serie A,2017-2018
27,28,Lorenzo Bruzzi,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Bologna,Serie A,2017-2018
28,29,Federico Ravaglia,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Bologna,Serie A,2017-2018
29,30,Gianluca Frabotta,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Bologna,Serie A,2017-2018
30,31,Cristian Mutton,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Bologna,Serie A,2017-2018
31,32,Thomas Fantoni,€ 250,"€ 13,000","€ 13,306",K,16,Italy,Bologna,Serie A,2017-2018
32,33,Orji Okwonkwo,€ 0,€ 0,€ 0,F,19,Nigeria,Bologna,Serie A,2017-2018
33,34,Domenico Maietta,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
34,35,Anthony Mounier,€ 0,€ 0,€ 0,F,29,France,Bologna,Serie A,2017-2018
35,36,Saphir Taider,€ 0,€ 0,€ 0,M,25,Algeria,Bologna,Serie A,2017-2018
36,37,Sebastien De Maio,€ 0,€ 0,€ 0,D,30,France,Bologna,Serie A,2017-2018
37,38,Filippo Falco,€ 0,€ 0,€ 0,F,25,Italy,Bologna,Serie A,2017-2018
38,39,Angelo da Costa,€ 0,€ 0,€ 0,K,33,Brazil,Bologna,Serie A,2017-2018
39,40,Vasilios Torosidis,€ 0,€ 0,€ 0,D,32,Greece,Bologna,Serie A,2017-2018
40,41,Daniele Gastaldello,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
0,1,Leandro Castán,"€ 49,346","€ 2,566,000","€ 2,626,438",D,30,Brazil,Cagliari,Serie A,2017-2018
1,2,Leonardo Pavoletti,"€ 49,327","€ 2,565,000","€ 2,625,414",F,28,Italy,Cagliari,Serie A,2017-2018
2,3,Marco Borriello,"€ 45,769","€ 2,380,000","€ 2,436,057",F,35,Italy,Cagliari,Serie A,2017-2018
3,4,Simone Padoin,"€ 24,673","€ 1,283,000","€ 1,313,219",M,33,Italy,Cagliari,Serie A,2017-2018
4,5,Marco Andreolli,"€ 24,673","€ 1,283,000","€ 1,313,219",D,31,Italy,Cagliari,Serie A,2017-2018
5,6,Diego Farias,"€ 22,904","€ 1,191,000","€ 1,219,052",F,27,Brazil,Cagliari,Serie A,2017-2018
6,7,João Pedro,"€ 21,154","€ 1,100,000","€ 1,125,909",M,25,Brazil,Cagliari,Serie A,2017-2018
7,8,Marco Sau,"€ 21,154","€ 1,100,000","€ 1,125,909",F,29,Italy,Cagliari,Serie A,2017-2018
8,9,Luca Cigarini,"€ 21,154","€ 1,100,000","€ 1,125,909",M,31,Italy,Cagliari,Serie A,2017-2018
9,10,Artur Ionita,"€ 19,385","€ 1,008,000","€ 1,031,742",M,26,Moldova,Cagliari,Serie A,2017-2018
10,11,Daniele Dessena,"€ 17,615","€ 916,000","€ 937,575",M,30,Italy,Cagliari,Serie A,2017-2018
11,12,Rafael,"€ 14,096","€ 733,000","€ 750,265",K,35,Brazil,Cagliari,Serie A,2017-2018
12,13,Fabio Pisacane,"€ 14,096","€ 733,000","€ 750,265",D,31,Italy,Cagliari,Serie A,2017-2018
13,14,Luca Ceppitelli,"€ 12,327","€ 641,000","€ 656,098",D,27,Italy,Cagliari,Serie A,2017-2018
14,15,Andrea Cossu,"€ 10,558","€ 549,000","€ 561,931",M,37,Italy,Cagliari,Serie A,2017-2018
15,16,Paolo Faragò,"€ 10,558","€ 549,000","€ 561,931",M,24,Italy,Cagliari,Serie A,2017-2018
16,17,Alessio Cragno,"€ 10,558","€ 549,000","€ 561,931",K,23,Italy,Cagliari,Serie A,2017-2018
17,18,Nicolò Barella,"€ 10,558","€ 549,000","€ 561,931",M,20,Italy,Cagliari,Serie A,2017-2018
18,19,Marco Capuano,"€ 8,808","€ 458,000","€ 468,787",D,25,Italy,Cagliari,Serie A,2017-2018
19,20,Alessandro Deiola,"€ 7,038","€ 366,000","€ 374,621",M,21,Italy,Cagliari,Serie A,2017-2018
20,21,Filippo Romagna,"€ 7,038","€ 366,000","€ 374,621",D,20,Italy,Cagliari,Serie A,2017-2018
21,22,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 374,621",F,26,Italy,Cagliari,Serie A,2017-2018
22,23,Senna Miangue,"€ 7,038","€ 366,000","€ 374,621",D,20,Belgium,Cagliari,Serie A,2017-2018
23,24,Damir Ceter,"€ 4,250","€ 221,000","€ 226,205",F,19,Colombia,Cagliari,Serie A,2017-2018
24,25,Kwang-Song Han,"€ 3,981","€ 207,000","€ 211,876",F,18,North Korea,Cagliari,Serie A,2017-2018
25,26,Luca Crosta,€ 769,"€ 40,000","€ 40,942",K,19,Italy,Cagliari,Serie A,2017-2018
26,27,Alexander Molberg,€ 385,"€ 20,000","€ 20,471",D,18,Denmark,Cagliari,Serie A,2017-2018
27,28,Riccardo Daga,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Cagliari,Serie A,2017-2018
28,29,Joseph Tetteh,€ 250,"€ 13,000","€ 13,306",M,18,Ghana,Cagliari,Serie A,2017-2018
29,30,Andrea Cadili,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Cagliari,Serie A,2017-2018
30,31,Christ Kouadio,€ 250,"€ 13,000","€ 13,306",D,16,Cote d'Ivoire,Cagliari,Serie A,2017-2018
31,32,Mattia Pitzalis,€ 250,"€ 13,000","€ 13,306",D,17,Italy,Cagliari,Serie A,2017-2018
32,33,Luca Gagliano,€ 250,"€ 13,000","€ 13,306",F,16,Italy,Cagliari,Serie A,2017-2018
33,34,Riccardo Ladinetti,€ 250,"€ 13,000","€ 13,306",M,16,Italy,Cagliari,Serie A,2017-2018
34,35,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Cagliari,Serie A,2017-2018
35,36,Niccolò Cabras,€ 0,€ 0,€ 0,K,16,Italy,Cagliari,Serie A,2017-2018
36,37,Federico Melchiorri,€ 0,€ 0,€ 0,F,30,Italy,Cagliari,Serie A,2017-2018
37,38,Duje Cop,€ 0,€ 0,€ 0,F,27,Croatia,Cagliari,Serie A,2017-2018
38,39,Gregory van der Wiel,€ 0,€ 0,€ 0,D,29,Netherlands,Cagliari,Serie A,2017-2018
39,40,Charalampos Lykogiannis,€ 0,€ 0,€ 0,D,23,Greece,Cagliari,Serie A,2017-2018
40,41,Antonio Balzano,€ 0,€ 0,€ 0,D,31,Italy,Cagliari,Serie A,2017-2018
0,1,Emanuele Giaccherini,"€ 26,442","€ 1,375,000","€ 1,407,386",M,32,Italy,Chievo Verona,Serie A,2017-2018
1,2,Valter Birsa,"€ 22,769","€ 1,184,000","€ 1,211,887",M,30,Slovenia,Chievo Verona,Serie A,2017-2018
2,3,Riccardo Meggiorini,"€ 19,404","€ 1,009,000","€ 1,032,765",F,31,Italy,Chievo Verona,Serie A,2017-2018
3,4,Stefano Sorrentino,"€ 19,385","€ 1,008,000","€ 1,031,742",K,38,Italy,Chievo Verona,Serie A,2017-2018
4,5,Bostjan Cesar,"€ 14,423","€ 750,000","€ 767,665",D,34,Slovenia,Chievo Verona,Serie A,2017-2018
5,6,Massimo Gobbi,"€ 14,096","€ 733,000","€ 750,265",D,36,Italy,Chievo Verona,Serie A,2017-2018
6,7,Sergio Pellissier,"€ 12,346","€ 642,000","€ 657,121",F,38,Italy,Chievo Verona,Serie A,2017-2018
7,8,Alessandro Gamberini,"€ 12,327","€ 641,000","€ 656,098",D,35,Italy,Chievo Verona,Serie A,2017-2018
8,9,Ivan Radovanovic,"€ 11,654","€ 606,000","€ 620,273",M,28,Serbia,Chievo Verona,Serie A,2017-2018
9,10,Lucas Castro,"€ 11,385","€ 592,000","€ 605,944",M,28,Argentina,Chievo Verona,Serie A,2017-2018
10,11,Mariusz Stepinski,"€ 11,250","€ 585,000","€ 598,779",F,22,Poland,Chievo Verona,Serie A,2017-2018
11,12,Fabrizio Cacciatore,"€ 10,577","€ 550,000","€ 562,954",D,30,Italy,Chievo Verona,Serie A,2017-2018
12,13,Dario Dainelli,"€ 10,577","€ 550,000","€ 562,954",D,38,Italy,Chievo Verona,Serie A,2017-2018
13,14,Manuel Pucciarelli,"€ 10,558","€ 549,000","€ 561,931",F,26,Italy,Chievo Verona,Serie A,2017-2018
14,15,Nicola Rigoni,"€ 8,808","€ 458,000","€ 468,787",M,26,Italy,Chievo Verona,Serie A,2017-2018
15,16,Andrea Seculin,"€ 7,058","€ 367,000","€ 375,644",K,26,Italy,Chievo Verona,Serie A,2017-2018
16,17,Roberto Inglese,"€ 7,058","€ 367,000","€ 375,644",F,25,Italy,Chievo Verona,Serie A,2017-2018
17,18,Gianluca Gaudino,"€ 7,038","€ 366,000","€ 374,621",M,20,Germany,Chievo Verona,Serie A,2017-2018
18,19,Samuel Bastien,"€ 3,808","€ 198,000","€ 202,664",M,20,Belgium,Chievo Verona,Serie A,2017-2018
