,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Khouma Babacar,"€ 49,385","€ 2,568,000","€ 2,628,485",F,24,Senegal,Sassuolo,Serie A,2017-2018
2,Matteo Politano,"€ 38,769","€ 2,016,000","€ 2,063,484",F,23,Italy,Sassuolo,Serie A,2017-2018
3,Domenico Berardi,"€ 35,577","€ 1,850,000","€ 1,893,574",F,22,Italy,Sassuolo,Serie A,2017-2018
4,Francesco Acerbi,"€ 35,250","€ 1,833,000","€ 1,876,173",D,29,Italy,Sassuolo,Serie A,2017-2018
5,Andrea Consigli,"€ 35,250","€ 1,833,000","€ 1,876,173",K,30,Italy,Sassuolo,Serie A,2017-2018
6,Alessandro Matri,"€ 35,250","€ 1,833,000","€ 1,876,173",F,32,Italy,Sassuolo,Serie A,2017-2018
7,Diego Falcinelli,"€ 31,712","€ 1,649,000","€ 1,687,840",F,26,Italy,Sassuolo,Serie A,2017-2018
8,Federico Peluso,"€ 28,192","€ 1,466,000","€ 1,500,529",D,33,Italy,Sassuolo,Serie A,2017-2018
9,Simone Missiroli,"€ 24,673","€ 1,283,000","€ 1,313,219",M,31,Italy,Sassuolo,Serie A,2017-2018
10,Francesco Magnanelli,"€ 21,154","€ 1,100,000","€ 1,125,909",M,32,Italy,Sassuolo,Serie A,2017-2018
11,Alfred Duncan,"€ 21,154","€ 1,100,000","€ 1,125,909",M,24,Ghana,Sassuolo,Serie A,2017-2018
12,Paolo Cannavaro,"€ 21,154","€ 1,100,000","€ 1,125,909",D,36,Italy,Sassuolo,Serie A,2017-2018
13,Gianluca Pegolo,"€ 17,615","€ 916,000","€ 937,575",K,36,Italy,Sassuolo,Serie A,2017-2018
14,Pietro Iemmello,"€ 17,615","€ 916,000","€ 937,575",F,25,Italy,Sassuolo,Serie A,2017-2018
15,Mauricio Lemos,"€ 16,885","€ 878,000","€ 898,680",D,21,Uruguay,Sassuolo,Serie A,2017-2018
16,Davide Biondini,"€ 14,096","€ 733,000","€ 750,265",M,34,Italy,Sassuolo,Serie A,2017-2018
17,Edoardo Goldaniga,"€ 14,096","€ 733,000","€ 750,265",D,23,Italy,Sassuolo,Serie A,2017-2018
18,Timo Letschert,"€ 14,096","€ 733,000","€ 750,265",D,24,Netherlands,Sassuolo,Serie A,2017-2018
19,Luca Antei,"€ 12,327","€ 641,000","€ 656,098",D,25,Italy,Sassuolo,Serie A,2017-2018
20,Federico Ricci,"€ 10,558","€ 549,000","€ 561,931",F,23,Italy,Sassuolo,Serie A,2017-2018
21,Antonino Ragusa,"€ 10,558","€ 549,000","€ 561,931",F,27,Italy,Sassuolo,Serie A,2017-2018
22,Stefano Sensi,"€ 10,558","€ 549,000","€ 561,931",M,21,Italy,Sassuolo,Serie A,2017-2018
23,Claud Adjapong,"€ 8,808","€ 458,000","€ 468,787",D,19,Italy,Sassuolo,Serie A,2017-2018
24,Luca Mazzitelli,"€ 7,058","€ 367,000","€ 375,644",M,21,Italy,Sassuolo,Serie A,2017-2018
25,Francesco Cassata,"€ 7,038","€ 366,000","€ 374,621",M,19,Italy,Sassuolo,Serie A,2017-2018
26,Pol Lirola,"€ 5,288","€ 275,000","€ 281,477",D,19,Spain,Sassuolo,Serie A,2017-2018
27,Cristian Dell'Orco,"€ 5,288","€ 275,000","€ 281,477",D,23,Italy,Sassuolo,Serie A,2017-2018
28,Rogério,"€ 4,192","€ 218,000","€ 223,135",D,19,Brazil,Sassuolo,Serie A,2017-2018
29,Leonardo Marson,€ 808,"€ 42,000","€ 42,989",K,19,Italy,Sassuolo,Serie A,2017-2018
30,Daniele Cipolla,€ 596,"€ 31,000","€ 31,730",M,19,Italy,Sassuolo,Serie A,2017-2018
31,Manuel Ferrini,€ 558,"€ 29,000","€ 29,683",D,19,Italy,Sassuolo,Serie A,2017-2018
32,Giacomo Raspadori,€ 250,"€ 13,000","€ 13,306",F,17,Italy,Sassuolo,Serie A,2017-2018
33,Davide Frattesi,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Sassuolo,Serie A,2017-2018
34,Nicholas Pierini,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Sassuolo,Serie A,2017-2018
35,Giacomo Satalino,€ 250,"€ 13,000","€ 13,306",K,18,Italy,Sassuolo,Serie A,2017-2018
36,Marcello Gazzola,€ 0,€ 0,€ 0,D,32,Italy,Sassuolo,Serie A,2017-2018
37,Martin Erlic,€ 0,€ 0,€ 0,D,19,Croatia,Sassuolo,Serie A,2017-2018
38,Gianluca Scamacca,€ 0,€ 0,€ 0,F,18,Italy,Sassuolo,Serie A,2017-2018
39,Riccardo Marchizza,€ 0,€ 0,€ 0,D,19,Italy,Sassuolo,Serie A,2017-2018
