,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jagos Vukovic,"€ 29,481","€ 1,533,000","€ 1,569,107",D,29,Serbia,Hellas Verona,Serie A,2017-2018
2,Rômulo,"€ 28,192","€ 1,466,000","€ 1,500,529",M,30,Italy,Hellas Verona,Serie A,2017-2018
3,Martín Cáceres,"€ 24,673","€ 1,283,000","€ 1,313,219",D,30,Uruguay,Hellas Verona,Serie A,2017-2018
4,Alessio Cerci,"€ 24,673","€ 1,283,000","€ 1,313,219",F,29,Italy,Hellas Verona,Serie A,2017-2018
5,Moise Kean,"€ 19,385","€ 1,008,000","€ 1,031,742",F,17,Italy,Hellas Verona,Serie A,2017-2018
6,Rolando Aarons,"€ 15,558","€ 809,000","€ 828,055",F,21,England,Hellas Verona,Serie A,2017-2018
7,Thomas Heurtaux,"€ 14,096","€ 733,000","€ 750,265",D,28,France,Hellas Verona,Serie A,2017-2018
8,Ryder Matos,"€ 14,096","€ 733,000","€ 750,265",F,24,Brazil,Hellas Verona,Serie A,2017-2018
9,Alex Ferrari,"€ 14,096","€ 733,000","€ 750,265",D,23,Italy,Hellas Verona,Serie A,2017-2018
10,Daniel Bessa,"€ 14,096","€ 733,000","€ 750,265",M,24,Italy,Hellas Verona,Serie A,2017-2018
11,Matteo Bianchetti,"€ 14,096","€ 733,000","€ 750,265",D,24,Italy,Hellas Verona,Serie A,2017-2018
12,Samuel Souprayen,"€ 12,327","€ 641,000","€ 656,098",D,28,France,Hellas Verona,Serie A,2017-2018
13,Marco Fossati,"€ 12,327","€ 641,000","€ 656,098",M,24,Italy,Hellas Verona,Serie A,2017-2018
14,Mattia Valoti,"€ 10,558","€ 549,000","€ 561,931",M,23,Italy,Hellas Verona,Serie A,2017-2018
15,Marcel Büchel,"€ 10,558","€ 549,000","€ 561,931",M,26,Liechtenstein,Hellas Verona,Serie A,2017-2018
16,Bruno Petkovic,"€ 10,558","€ 549,000","€ 561,931",F,22,Croatia,Hellas Verona,Serie A,2017-2018
17,Seung-woo Lee,"€ 8,808","€ 458,000","€ 468,787",F,19,South Korea,Hellas Verona,Serie A,2017-2018
18,Antonio Caracciolo,"€ 8,808","€ 458,000","€ 468,787",D,27,Italy,Hellas Verona,Serie A,2017-2018
19,Nícolas,"€ 8,808","€ 458,000","€ 468,787",K,29,Brazil,Hellas Verona,Serie A,2017-2018
20,Daniele Verde,"€ 7,750","€ 403,000","€ 412,492",F,21,Italy,Hellas Verona,Serie A,2017-2018
21,Gian Filippo Felicioli,"€ 6,346","€ 330,000","€ 337,773",D,19,Italy,Hellas Verona,Serie A,2017-2018
22,Mattia Zaccagni,"€ 6,346","€ 330,000","€ 337,773",M,22,Italy,Hellas Verona,Serie A,2017-2018
23,Mohamed Fares,"€ 5,635","€ 293,000","€ 299,901",M,21,Algeria,Hellas Verona,Serie A,2017-2018
24,Ferdinando Coppola,"€ 4,231","€ 220,000","€ 225,182",K,39,Italy,Hellas Verona,Serie A,2017-2018
25,Simon Laner,"€ 4,231","€ 220,000","€ 225,182",M,33,Italy,Hellas Verona,Serie A,2017-2018
26,Simone Calvano,"€ 3,673","€ 191,000","€ 195,499",M,23,Italy,Hellas Verona,Serie A,2017-2018
27,Franco Zuculini,"€ 3,519","€ 183,000","€ 187,310",M,26,Argentina,Hellas Verona,Serie A,2017-2018
28,Enrico Bearzotti,"€ 2,327","€ 121,000","€ 123,850",M,20,Italy,Hellas Verona,Serie A,2017-2018
29,Deian Boldor,"€ 1,692","€ 88,000","€ 90,073",D,22,Romania,Hellas Verona,Serie A,2017-2018
30,Lubomir Tupta,€ 885,"€ 46,000","€ 47,083",F,19,Slovakia,Hellas Verona,Serie A,2017-2018
31,Simon Stefanec,€ 558,"€ 29,000","€ 29,683",M,18,Slovakia,Hellas Verona,Serie A,2017-2018
32,Andrea Danzi,€ 250,"€ 13,000","€ 13,306",M,18,Italy,Hellas Verona,Serie A,2017-2018
33,Marco Silvestri,€ 250,"€ 13,000","€ 13,306",K,26,Italy,Hellas Verona,Serie A,2017-2018
34,Marash Kumbulla,€ 250,"€ 13,000","€ 13,306",D,17,Albania,Hellas Verona,Serie A,2017-2018
35,Nicola Borghetto,€ 38,"€ 2,000","€ 2,047",K,17,Italy,Hellas Verona,Serie A,2017-2018
36,Giampaolo Pazzini,€ 0,€ 0,€ 0,F,32,Italy,Hellas Verona,Serie A,2017-2018
37,Alejandro González,€ 0,€ 0,€ 0,D,29,Uruguay,Hellas Verona,Serie A,2017-2018
38,Riccardo Brosco,€ 0,€ 0,€ 0,D,26,Italy,Hellas Verona,Serie A,2017-2018
39,Bruno Zuculini,€ 0,€ 0,€ 0,M,24,Argentina,Hellas Verona,Serie A,2017-2018
40,Michelangelo Albertazzi,€ 0,€ 0,€ 0,D,26,Italy,Hellas Verona,Serie A,2017-2018
41,Nicolò Cherubin,€ 0,€ 0,€ 0,D,30,Italy,Hellas Verona,Serie A,2017-2018
