,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Josip Ilicic,"€ 35,250","€ 1,833,000","€ 1,876,173",F,29,Slovenia,Atalanta,Serie A,2017-2018
2,Rafael Tolói,"€ 28,192","€ 1,466,000","€ 1,500,529",D,26,Brazil,Atalanta,Serie A,2017-2018
3,Andreas Cornelius,"€ 24,673","€ 1,283,000","€ 1,313,219",F,24,Denmark,Atalanta,Serie A,2017-2018
4,Marten de Roon,"€ 24,673","€ 1,283,000","€ 1,313,219",M,26,Netherlands,Atalanta,Serie A,2017-2018
5,Mattia Caldara,"€ 24,673","€ 1,283,000","€ 1,313,219",D,23,Italy,Atalanta,Serie A,2017-2018
6,Etrit Berisha,"€ 24,673","€ 1,283,000","€ 1,313,219",K,28,Albania,Atalanta,Serie A,2017-2018
7,Leonardo Spinazzola,"€ 24,673","€ 1,283,000","€ 1,313,219",D,24,Italy,Atalanta,Serie A,2017-2018
8,Jasmin Kurtic,"€ 21,154","€ 1,100,000","€ 1,125,909",M,28,Slovenia,Atalanta,Serie A,2017-2018
9,Andrea Petagna,"€ 21,096","€ 1,097,000","€ 1,122,838",F,22,Italy,Atalanta,Serie A,2017-2018
10,Boukary Dramé,"€ 17,635","€ 917,000","€ 938,598",D,31,Senegal,Atalanta,Serie A,2017-2018
11,Remo Freuler,"€ 17,615","€ 916,000","€ 937,575",M,25,Switzerland,Atalanta,Serie A,2017-2018
12,Andrea Masiello,"€ 17,615","€ 916,000","€ 937,575",D,31,Italy,Atalanta,Serie A,2017-2018
13,Bryan Cristante,"€ 17,615","€ 916,000","€ 937,575",M,22,Italy,Atalanta,Serie A,2017-2018
14,José Luis Palomino,"€ 15,846","€ 824,000","€ 843,408",D,27,Argentina,Atalanta,Serie A,2017-2018
15,João Schmidt,"€ 14,442","€ 751,000","€ 768,689",M,24,Brazil,Atalanta,Serie A,2017-2018
16,Timothy Castagne,"€ 14,096","€ 733,000","€ 750,265",D,21,Belgium,Atalanta,Serie A,2017-2018
17,Luca Rizzo,"€ 14,096","€ 733,000","€ 750,265",M,25,Italy,Atalanta,Serie A,2017-2018
18,Pierluigi Gollini,"€ 14,096","€ 733,000","€ 750,265",K,22,Italy,Atalanta,Serie A,2017-2018
19,Riccardo Orsolini,"€ 14,096","€ 733,000","€ 750,265",F,20,Italy,Atalanta,Serie A,2017-2018
20,Hans Hateboer,"€ 10,558","€ 549,000","€ 561,931",D,23,Netherlands,Atalanta,Serie A,2017-2018
21,Robin Gosens,"€ 10,558","€ 549,000","€ 561,931",D,22,Germany,Atalanta,Serie A,2017-2018
22,Alessandro Bastoni,"€ 8,808","€ 458,000","€ 468,787",D,18,Italy,Atalanta,Serie A,2017-2018
23,Nicolas Haas,"€ 7,038","€ 366,000","€ 374,621",M,21,Switzerland,Atalanta,Serie A,2017-2018
24,Gianluca Mancini,"€ 7,038","€ 366,000","€ 374,621",D,21,Italy,Atalanta,Serie A,2017-2018
25,Francesco Rossi,"€ 3,462","€ 180,000","€ 184,240",K,26,Italy,Atalanta,Serie A,2017-2018
26,Filippo Melegoni,"€ 1,058","€ 55,000","€ 56,295",M,18,Italy,Atalanta,Serie A,2017-2018
27,Dejan Kulusevski,€ 904,"€ 47,000","€ 48,107",M,17,Sweden,Atalanta,Serie A,2017-2018
28,Musa Barrow,€ 846,"€ 44,000","€ 45,036",F,18,The Gambia,Atalanta,Serie A,2017-2018
29,Lorenzo Peli,€ 250,"€ 13,000","€ 13,306",F,17,Italy,Atalanta,Serie A,2017-2018
30,Thomas Bolis,€ 250,"€ 13,000","€ 13,306",M,18,Italy,Atalanta,Serie A,2017-2018
31,Andrea Colpani,€ 250,"€ 13,000","€ 13,306",M,18,Italy,Atalanta,Serie A,2017-2018
32,Enrico Del Prato,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Atalanta,Serie A,2017-2018
33,Salvatore Elia,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Atalanta,Serie A,2017-2018
34,Emmanuel Latte Lath,€ 0,€ 0,€ 0,F,18,Cote d'Ivoire,Atalanta,Serie A,2017-2018
35,Papu Gómez,€ 0,€ 0,€ 0,F,29,Argentina,Atalanta,Serie A,2017-2018
36,Luca Vido,€ 0,€ 0,€ 0,F,20,Italy,Atalanta,Serie A,2017-2018
37,Matteo Pessina,€ 0,€ 0,€ 0,M,20,Italy,Atalanta,Serie A,2017-2018
