,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mattia Destro,"€ 63,442","€ 3,299,000","€ 3,376,703",F,26,Italy,Bologna,Serie A,2017-2018
2,Blerim Dzemaili,"€ 44,577","€ 2,318,000","€ 2,372,597",M,31,Switzerland,Bologna,Serie A,2017-2018
3,Antonio Mirante,"€ 31,712","€ 1,649,000","€ 1,687,840",K,33,Italy,Bologna,Serie A,2017-2018
4,Andrea Poli,"€ 24,673","€ 1,283,000","€ 1,313,219",M,27,Italy,Bologna,Serie A,2017-2018
5,Rodrigo Palacio,"€ 24,673","€ 1,283,000","€ 1,313,219",F,35,Argentina,Bologna,Serie A,2017-2018
6,Giancarlo González,"€ 21,173","€ 1,101,000","€ 1,126,932",D,29,Costa Rica,Bologna,Serie A,2017-2018
7,Simone Verdi,"€ 21,154","€ 1,100,000","€ 1,125,909",F,24,Italy,Bologna,Serie A,2017-2018
8,Godfred Donsah,"€ 21,154","€ 1,100,000","€ 1,125,909",M,21,Ghana,Bologna,Serie A,2017-2018
9,Federico Di Francesco,"€ 17,615","€ 916,000","€ 937,575",F,23,Italy,Bologna,Serie A,2017-2018
10,Ádám Nagy,"€ 17,615","€ 916,000","€ 937,575",M,22,Hungary,Bologna,Serie A,2017-2018
11,Lorenzo Crisetig,"€ 17,615","€ 916,000","€ 937,575",M,24,Italy,Bologna,Serie A,2017-2018
12,Ladislav Krejci,"€ 17,615","€ 916,000","€ 937,575",F,24,Czech Republic,Bologna,Serie A,2017-2018
13,Ibrahima Mbaye,"€ 17,615","€ 916,000","€ 937,575",D,22,Senegal,Bologna,Serie A,2017-2018
14,César Falletti,"€ 14,096","€ 733,000","€ 750,265",M,24,Uruguay,Bologna,Serie A,2017-2018
15,Riccardo Orsolini,"€ 14,096","€ 733,000","€ 750,265",F,20,Italy,Bologna,Serie A,2017-2018
16,Adam Masina,"€ 14,096","€ 733,000","€ 750,265",D,23,Italy,Bologna,Serie A,2017-2018
17,Erick Pulgar,"€ 12,346","€ 642,000","€ 657,121",M,23,Chile,Bologna,Serie A,2017-2018
18,Bruno Petkovic,"€ 10,558","€ 549,000","€ 561,931",F,22,Croatia,Bologna,Serie A,2017-2018
19,Cheick Keita,"€ 10,558","€ 549,000","€ 561,931",D,21,Mali,Bologna,Serie A,2017-2018
20,Emil Krafth,"€ 10,558","€ 549,000","€ 561,931",D,22,Sweden,Bologna,Serie A,2017-2018
21,Filip Helander,"€ 8,827","€ 459,000","€ 469,811",D,24,Sweden,Bologna,Serie A,2017-2018
22,Simone Romagnoli,"€ 5,596","€ 291,000","€ 297,854",D,27,Italy,Bologna,Serie A,2017-2018
23,Antonio Santurro,"€ 3,519","€ 183,000","€ 187,310",K,25,Italy,Bologna,Serie A,2017-2018
24,Kingsley Michael,"€ 2,731","€ 142,000","€ 145,345",M,17,Nigeria,Bologna,Serie A,2017-2018
25,Juan Manuel Valencia,"€ 2,462","€ 128,000","€ 131,015",M,19,Colombia,Bologna,Serie A,2017-2018
26,Fabrizio Brignani,"€ 1,385","€ 72,000","€ 73,696",D,19,Italy,Bologna,Serie A,2017-2018
27,Felipe Avenatti,"€ 1,192","€ 62,000","€ 63,460",F,24,Uruguay,Bologna,Serie A,2017-2018
28,Lorenzo Bruzzi,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Bologna,Serie A,2017-2018
29,Federico Ravaglia,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Bologna,Serie A,2017-2018
30,Gianluca Frabotta,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Bologna,Serie A,2017-2018
31,Cristian Mutton,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Bologna,Serie A,2017-2018
32,Thomas Fantoni,€ 250,"€ 13,000","€ 13,306",K,16,Italy,Bologna,Serie A,2017-2018
33,Orji Okwonkwo,€ 0,€ 0,€ 0,F,19,Nigeria,Bologna,Serie A,2017-2018
34,Domenico Maietta,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
35,Anthony Mounier,€ 0,€ 0,€ 0,F,29,France,Bologna,Serie A,2017-2018
36,Saphir Taider,€ 0,€ 0,€ 0,M,25,Algeria,Bologna,Serie A,2017-2018
37,Sebastien De Maio,€ 0,€ 0,€ 0,D,30,France,Bologna,Serie A,2017-2018
38,Filippo Falco,€ 0,€ 0,€ 0,F,25,Italy,Bologna,Serie A,2017-2018
39,Angelo da Costa,€ 0,€ 0,€ 0,K,33,Brazil,Bologna,Serie A,2017-2018
40,Vasilios Torosidis,€ 0,€ 0,€ 0,D,32,Greece,Bologna,Serie A,2017-2018
41,Daniele Gastaldello,€ 0,€ 0,€ 0,D,34,Italy,Bologna,Serie A,2017-2018
