,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Marco Borriello,"€ 45,769","€ 2,380,000","€ 2,436,057",F,35,Italy,Spal,Serie A,2017-2018
2,Alberto Paloschi,"€ 35,250","€ 1,833,000","€ 1,876,173",F,27,Italy,Spal,Serie A,2017-2018
3,Jasmin Kurtic,"€ 21,154","€ 1,100,000","€ 1,125,909",M,28,Slovenia,Spal,Serie A,2017-2018
4,Boukary Dramé,"€ 17,635","€ 917,000","€ 938,598",D,31,Senegal,Spal,Serie A,2017-2018
5,Alberto Grassi,"€ 17,615","€ 916,000","€ 937,575",M,22,Italy,Spal,Serie A,2017-2018
6,Everton Luiz,"€ 14,846","€ 772,000","€ 790,183",M,29,Brazil,Spal,Serie A,2017-2018
7,Luca Rizzo,"€ 14,096","€ 733,000","€ 750,265",M,25,Italy,Spal,Serie A,2017-2018
8,Sergio Floccari,"€ 14,096","€ 733,000","€ 750,265",F,35,Italy,Spal,Serie A,2017-2018
9,Federico Mattiello,"€ 14,096","€ 733,000","€ 750,265",D,21,Italy,Spal,Serie A,2017-2018
10,Federico Viviani,"€ 14,096","€ 733,000","€ 750,265",M,25,Italy,Spal,Serie A,2017-2018
11,Felipe,"€ 14,096","€ 733,000","€ 750,265",D,32,Brazil,Spal,Serie A,2017-2018
12,Manuel Lazzari,"€ 14,096","€ 733,000","€ 750,265",M,23,Italy,Spal,Serie A,2017-2018
13,Mirco Antenucci,"€ 14,096","€ 733,000","€ 750,265",F,32,Italy,Spal,Serie A,2017-2018
14,Pasquale Schiattarella,"€ 14,096","€ 733,000","€ 750,265",M,30,Italy,Spal,Serie A,2017-2018
15,Filippo Costa,"€ 12,327","€ 641,000","€ 656,098",D,22,Italy,Spal,Serie A,2017-2018
16,Bartosz Salamon,"€ 12,327","€ 641,000","€ 656,098",D,26,Poland,Spal,Serie A,2017-2018
17,Federico Bonazzoli,"€ 12,327","€ 641,000","€ 656,098",F,20,Italy,Spal,Serie A,2017-2018
18,Francesco Vicari,"€ 12,269","€ 638,000","€ 653,027",D,22,Italy,Spal,Serie A,2017-2018
19,Pa Konate,"€ 10,558","€ 549,000","€ 561,931",D,23,Guinea,Spal,Serie A,2017-2018
20,Thiago Cionek,"€ 8,827","€ 459,000","€ 469,811",D,31,Poland,Spal,Serie A,2017-2018
21,Alfred Gomis,"€ 8,808","€ 458,000","€ 468,787",K,23,Senegal,Spal,Serie A,2017-2018
22,Alex Meret,"€ 8,808","€ 458,000","€ 468,787",K,20,Italy,Spal,Serie A,2017-2018
23,Sauli Väisänen,"€ 7,019","€ 365,000","€ 373,597",D,23,Finland,Spal,Serie A,2017-2018
24,Lorenco Simic,"€ 5,308","€ 276,000","€ 282,501",D,20,Croatia,Spal,Serie A,2017-2018
25,Gabriele Marchegiani,"€ 5,288","€ 275,000","€ 281,477",K,21,Italy,Spal,Serie A,2017-2018
26,Eros Schiavon,"€ 5,288","€ 275,000","€ 281,477",M,34,Italy,Spal,Serie A,2017-2018
27,Mattia Vitale,"€ 3,346","€ 174,000","€ 178,098",M,19,Italy,Spal,Serie A,2017-2018
28,Giacomo Poluzzi,€ 750,"€ 39,000","€ 39,919",K,29,Italy,Spal,Serie A,2017-2018
29,Giacomo Boccafoglia,€ 558,"€ 29,000","€ 29,683",D,18,Italy,Spal,Serie A,2017-2018
30,Salvatore Esposito,€ 250,"€ 13,000","€ 13,306",M,16,Italy,Spal,Serie A,2017-2018
31,Luca Seri,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Spal,Serie A,2017-2018
32,Gabriel Barbosa,€ 135,"€ 7,000","€ 7,165",F,18,Brazil,Spal,Serie A,2017-2018
33,Alessandro Bellemo,€ 0,€ 0,€ 0,M,21,Italy,Spal,Serie A,2017-2018
34,Leonardo Ubaldi,€ 0,€ 0,€ 0,F,17,Italy,Spal,Serie A,2017-2018
35,Lorenzo Polvani,€ 0,€ 0,€ 0,D,22,Italy,Spal,Serie A,2017-2018
36,Luca Mora,€ 0,€ 0,€ 0,M,29,Italy,Spal,Serie A,2017-2018
37,Francesco Pio Russo,€ 0,€ 0,€ 0,F,18,Italy,Spal,Serie A,2017-2018
38,Fabio Della Giovanna,€ 0,€ 0,€ 0,D,20,Italy,Spal,Serie A,2017-2018
39,Marios Oikonomou,€ 0,€ 0,€ 0,D,24,Greece,Spal,Serie A,2017-2018
40,Michele Cremonesi,€ 0,€ 0,€ 0,D,29,Italy,Spal,Serie A,2017-2018
41,Daniele Gasparetto,€ 0,€ 0,€ 0,D,29,Italy,Spal,Serie A,2017-2018
42,Renato,€ 0,€ 0,€ 0,D,19,Brazil,Spal,Serie A,2017-2018
