,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Salvatore Sirigu,"€ 52,846","€ 2,748,000","€ 2,812,725",K,30,Italy,Torino,Serie A,2017-2018
2,Andrea Belotti,"€ 52,846","€ 2,748,000","€ 2,812,725",F,23,Italy,Torino,Serie A,2017-2018
3,Adem Ljajic,"€ 49,327","€ 2,565,000","€ 2,625,414",M,25,Serbia,Torino,Serie A,2017-2018
4,Cristian Ansaldi,"€ 49,327","€ 2,565,000","€ 2,625,414",D,30,Argentina,Torino,Serie A,2017-2018
5,Tomás Rincón,"€ 42,288","€ 2,199,000","€ 2,250,794",M,29,Venezuela,Torino,Serie A,2017-2018
6,Mirko Valdifiori,"€ 28,192","€ 1,466,000","€ 1,500,529",M,31,Italy,Torino,Serie A,2017-2018
7,Álex Berenguer,"€ 24,673","€ 1,283,000","€ 1,313,219",F,21,Spain,Torino,Serie A,2017-2018
8,Lorenzo De Silvestri,"€ 24,673","€ 1,283,000","€ 1,313,219",D,29,Italy,Torino,Serie A,2017-2018
9,Emiliano Moretti,"€ 21,154","€ 1,100,000","€ 1,125,909",D,36,Italy,Torino,Serie A,2017-2018
10,Nicolás Burdisso,"€ 21,154","€ 1,100,000","€ 1,125,909",D,36,Argentina,Torino,Serie A,2017-2018
11,Joel Obi,"€ 17,615","€ 916,000","€ 937,575",M,26,Nigeria,Torino,Serie A,2017-2018
12,Afriyie Acquah,"€ 17,615","€ 916,000","€ 937,575",M,25,Ghana,Torino,Serie A,2017-2018
13,Cristian Molinaro,"€ 17,615","€ 916,000","€ 937,575",D,33,Italy,Torino,Serie A,2017-2018
14,Daniele Baselli,"€ 17,615","€ 916,000","€ 937,575",M,25,Italy,Torino,Serie A,2017-2018
15,Maxi López,"€ 17,615","€ 916,000","€ 937,575",F,33,Argentina,Torino,Serie A,2017-2018
16,Luca Rossettini,"€ 17,615","€ 916,000","€ 937,575",D,32,Italy,Torino,Serie A,2017-2018
17,Antonio Barreca,"€ 14,096","€ 733,000","€ 750,265",D,22,Italy,Torino,Serie A,2017-2018
18,Salvador Ichazo,"€ 12,327","€ 641,000","€ 656,098",K,25,Uruguay,Torino,Serie A,2017-2018
19,Lyanco,"€ 10,558","€ 549,000","€ 561,931",D,20,Brazil,Torino,Serie A,2017-2018
20,Kevin Bonifazi,"€ 8,808","€ 458,000","€ 468,787",D,21,Italy,Torino,Serie A,2017-2018
21,Umar Sadiq,"€ 8,462","€ 440,000","€ 450,363",F,20,Nigeria,Torino,Serie A,2017-2018
22,Vittorio Parigini,"€ 7,038","€ 366,000","€ 374,621",F,21,Italy,Torino,Serie A,2017-2018
23,Simone Edera,"€ 1,962","€ 102,000","€ 104,402",F,20,Italy,Torino,Serie A,2017-2018
24,Antonio D'Alena,"€ 1,212","€ 63,000","€ 64,484",M,19,Italy,Torino,Serie A,2017-2018
25,Leonardo Rivoira,"€ 1,173","€ 61,000","€ 62,437",D,19,Italy,Torino,Serie A,2017-2018
26,Domenico Coppola,€ 558,"€ 29,000","€ 29,683",K,18,Italy,Torino,Serie A,2017-2018
27,Karlo Butic,€ 250,"€ 13,000","€ 13,306",F,18,Croatia,Torino,Serie A,2017-2018
28,Alessandro Fiordaliso,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Torino,Serie A,2017-2018
29,Nicola Rauti,€ 250,"€ 13,000","€ 13,306",F,17,Italy,Torino,Serie A,2017-2018
30,Vincenzo Millico,€ 250,"€ 13,000","€ 13,306",F,16,Italy,Torino,Serie A,2017-2018
31,Filippo Gilli,€ 250,"€ 13,000","€ 13,306",D,16,Italy,Torino,Serie A,2017-2018
32,Alessandro Buongiorno,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Torino,Serie A,2017-2018
33,Paolo Matera,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Torino,Serie A,2017-2018
34,Erick Ferigra,€ 250,"€ 13,000","€ 13,306",D,18,Ecuador,Torino,Serie A,2017-2018
35,Enrico Celeghin,€ 250,"€ 13,000","€ 13,306",M,18,Italy,Torino,Serie A,2017-2018
36,Sasa Lukic,€ 0,€ 0,€ 0,M,20,Serbia,Torino,Serie A,2017-2018
37,Alessandro Iacuaniello,€ 0,€ 0,€ 0,F,18,Italy,Torino,Serie A,2017-2018
38,Vanja Milinković-Savić,€ 0,€ 0,€ 0,K,20,Serbia,Torino,Serie A,2017-2018
39,Danilo Avelar,€ 0,€ 0,€ 0,D,28,Brazil,Torino,Serie A,2017-2018
40,Flavio Bianchi,€ 0,€ 0,€ 0,F,17,Italy,Torino,Serie A,2017-2018
41,Lucas Boyé,€ 0,€ 0,€ 0,F,21,Argentina,Torino,Serie A,2017-2018
42,Manuel De Luca,€ 0,€ 0,€ 0,F,18,Italy,Torino,Serie A,2017-2018
43,Mattia Aramu,€ 0,€ 0,€ 0,F,22,Italy,Torino,Serie A,2017-2018
44,Davide Zappacosta,€ 0,€ 0,€ 0,D,25,Italy,Torino,Serie A,2017-2018
45,M'Baye Niang,€ 0,€ 0,€ 0,F,22,Senegal,Torino,Serie A,2017-2018
46,Michel Ndary Adopo,€ 0,€ 0,€ 0,M,16,France,Torino,Serie A,2017-2018
47,Iago Falque,€ 0,€ 0,€ 0,F,27,Spain,Torino,Serie A,2017-2018
