,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nikola Kalinic,"€ 123,346","€ 6,414,000","€ 6,565,071",F,29,Croatia,Fiorentina,Serie A,2017-2018
2,Khouma Babacar,"€ 49,385","€ 2,568,000","€ 2,628,485",F,24,Senegal,Fiorentina,Serie A,2017-2018
3,Milan Badelj,"€ 38,808","€ 2,018,000","€ 2,065,531",M,28,Croatia,Fiorentina,Serie A,2017-2018
4,Davide Astori,"€ 38,808","€ 2,018,000","€ 2,065,531",D,31,Italy,Fiorentina,Serie A,2017-2018
5,Jordan Veretout,"€ 33,327","€ 1,733,000","€ 1,773,818",M,24,France,Fiorentina,Serie A,2017-2018
6,Riccardo Saponara,"€ 31,750","€ 1,651,000","€ 1,689,887",M,25,Italy,Fiorentina,Serie A,2017-2018
7,Diego Falcinelli,"€ 31,712","€ 1,649,000","€ 1,687,840",F,26,Italy,Fiorentina,Serie A,2017-2018
8,Cyril Théréau,"€ 24,692","€ 1,284,000","€ 1,314,243",F,34,France,Fiorentina,Serie A,2017-2018
9,Marco Benassi,"€ 24,692","€ 1,284,000","€ 1,314,243",M,22,Italy,Fiorentina,Serie A,2017-2018
10,Sebastián Cristóforo,"€ 24,692","€ 1,284,000","€ 1,314,243",M,23,Uruguay,Fiorentina,Serie A,2017-2018
11,Valentin Eysseric,"€ 19,096","€ 993,000","€ 1,016,389",M,25,France,Fiorentina,Serie A,2017-2018
12,Germán Pezzella,"€ 17,962","€ 934,000","€ 955,999",D,26,Argentina,Fiorentina,Serie A,2017-2018
13,Marco Sportiello,"€ 17,635","€ 917,000","€ 938,598",K,25,Italy,Fiorentina,Serie A,2017-2018
14,Bryan Dabo,"€ 15,750","€ 819,000","€ 838,290",M,25,Burkina Faso,Fiorentina,Serie A,2017-2018
15,Maximiliano Olivera,"€ 14,942","€ 777,000","€ 795,301",D,25,Uruguay,Fiorentina,Serie A,2017-2018
16,Federico Chiesa,"€ 13,865","€ 721,000","€ 737,982",F,19,Italy,Fiorentina,Serie A,2017-2018
17,Bruno Gaspar,"€ 13,019","€ 677,000","€ 692,946",D,24,Angola,Fiorentina,Serie A,2017-2018
18,Vincent Laurini,"€ 12,346","€ 642,000","€ 657,121",D,28,France,Fiorentina,Serie A,2017-2018
19,Giovanni Simeone,"€ 10,577","€ 550,000","€ 562,954",F,21,Argentina,Fiorentina,Serie A,2017-2018
20,Rafik Zekhnini,"€ 10,173","€ 529,000","€ 541,460",F,19,Norway,Fiorentina,Serie A,2017-2018
21,Gil Dias,"€ 9,904","€ 515,000","€ 527,130",F,20,Portugal,Fiorentina,Serie A,2017-2018
22,Nikola Milenkovic,"€ 9,058","€ 471,000","€ 482,094",D,19,Serbia,Fiorentina,Serie A,2017-2018
23,Cristiano Biraghi,"€ 7,596","€ 395,000","€ 404,304",D,24,Italy,Fiorentina,Serie A,2017-2018
24,Bartlomiej Dragowski,"€ 7,058","€ 367,000","€ 375,644",K,19,Poland,Fiorentina,Serie A,2017-2018
25,Simone Lo Faso,"€ 4,231","€ 220,000","€ 225,182",F,19,Italy,Fiorentina,Serie A,2017-2018
26,Petko Hristov,"€ 1,500","€ 78,000","€ 79,837",D,18,Bulgaria,Fiorentina,Serie A,2017-2018
27,Simone Ghidotti,€ 250,"€ 13,000","€ 13,306",K,17,Italy,Fiorentina,Serie A,2017-2018
28,Federico Brancolini,€ 250,"€ 13,000","€ 13,306",K,15,Italy,Fiorentina,Serie A,2017-2018
29,Gabriele Gori,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Fiorentina,Serie A,2017-2018
30,Luca Ranieri,€ 250,"€ 13,000","€ 13,306",D,18,Italy,Fiorentina,Serie A,2017-2018
31,Marco Meli,€ 250,"€ 13,000","€ 13,306",M,17,Italy,Fiorentina,Serie A,2017-2018
32,Michele Cerofolini,€ 250,"€ 13,000","€ 13,306",K,18,Italy,Fiorentina,Serie A,2017-2018
33,Riccardo Sottil,€ 250,"€ 13,000","€ 13,306",F,18,Italy,Fiorentina,Serie A,2017-2018
34,Vitja Valencic,€ 250,"€ 13,000","€ 13,306",M,18,Slovenia,Fiorentina,Serie A,2017-2018
35,Matías Fernández,€ 0,€ 0,€ 0,M,31,Chile,Fiorentina,Serie A,2017-2018
36,Andrés Schetino,€ 0,€ 0,€ 0,M,23,Uruguay,Fiorentina,Serie A,2017-2018
37,Ianis Hagi,€ 0,€ 0,€ 0,M,18,Romania,Fiorentina,Serie A,2017-2018
38,Carlos Sánchez,€ 0,€ 0,€ 0,M,31,Colombia,Fiorentina,Serie A,2017-2018
39,Ante Rebic,€ 0,€ 0,€ 0,F,23,Croatia,Fiorentina,Serie A,2017-2018
40,Nenad Tomović,€ 0,€ 0,€ 0,D,29,Serbia,Fiorentina,Serie A,2017-2018
41,Vitor Hugo,€ 0,€ 0,€ 0,D,26,Brazil,Fiorentina,Serie A,2017-2018
