,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Morgan Sanson,"€ 37,808","€ 1,966,000","€ 2,067,634",M,21,France,Montpellier,Ligue 1,2016-2017
2,Souleymane Camara,"€ 18,058","€ 939,000","€ 987,543",F,33,Senegal,Montpellier,Ligue 1,2016-2017
3,Ryad Boudebouz,"€ 17,404","€ 905,000","€ 951,785",M,26,Algeria,Montpellier,Ligue 1,2016-2017
4,Anthony Vanden Borre,"€ 14,346","€ 746,000","€ 784,565",D,28,Belgium,Montpellier,Ligue 1,2016-2017
5,Kévin Bérigaud,"€ 13,269","€ 690,000","€ 725,670",F,28,France,Montpellier,Ligue 1,2016-2017
6,Hilton,"€ 13,038","€ 678,000","€ 713,050",D,38,Brazil,Montpellier,Ligue 1,2016-2017
7,Daniel Congré,"€ 13,038","€ 678,000","€ 713,050",D,31,France,Montpellier,Ligue 1,2016-2017
8,Geoffrey Jourdren,"€ 13,038","€ 678,000","€ 713,050",K,30,France,Montpellier,Ligue 1,2016-2017
9,Steve Mounié,"€ 11,519","€ 599,000","€ 629,966",F,21,Benin,Montpellier,Ligue 1,2016-2017
10,Casimir Ninga,"€ 11,365","€ 591,000","€ 621,552",F,23,Chad,Montpellier,Ligue 1,2016-2017
11,Mathieu Deplagne,"€ 11,250","€ 585,000","€ 615,242",D,24,France,Montpellier,Ligue 1,2016-2017
12,Ellyes Skhiri,"€ 11,038","€ 574,000","€ 603,674",M,21,Tunisia,Montpellier,Ligue 1,2016-2017
13,Jonathan Ikoné,"€ 10,904","€ 567,000","€ 596,312",M,18,France,Montpellier,Ligue 1,2016-2017
14,Lukas Pokorny,"€ 10,269","€ 534,000","€ 561,606",D,22,Czech Republic,Montpellier,Ligue 1,2016-2017
15,Joris Marveaux,"€ 10,173","€ 529,000","€ 556,347",M,33,Martinique,Montpellier,Ligue 1,2016-2017
16,Paul Lasne,"€ 10,096","€ 525,000","€ 552,140",M,27,France,Montpellier,Ligue 1,2016-2017
17,Jérôme Roussillon,"€ 10,096","€ 525,000","€ 552,140",D,23,France,Montpellier,Ligue 1,2016-2017
18,Laurent Pionnier,"€ 10,096","€ 525,000","€ 552,140",K,34,France,Montpellier,Ligue 1,2016-2017
19,Jamel Saihi,"€ 9,904","€ 515,000","€ 541,623",M,29,Tunisia,Montpellier,Ligue 1,2016-2017
20,Keagan Dolly,"€ 9,269","€ 482,000","€ 506,917",F,23,South Africa,Montpellier,Ligue 1,2016-2017
21,William Rémy,"€ 9,096","€ 473,000","€ 497,452",D,25,France,Montpellier,Ligue 1,2016-2017
22,Cédric Mongongu,"€ 8,577","€ 446,000","€ 469,056",D,27,Democratic Republic of Congo,Montpellier,Ligue 1,2016-2017
23,Yacouba Sylla,"€ 8,231","€ 428,000","€ 450,126",M,25,Mali,Montpellier,Ligue 1,2016-2017
24,Isaac Mbenza,"€ 7,173","€ 373,000","€ 392,283",F,20,Belgium,Montpellier,Ligue 1,2016-2017
25,Nicolas Saint-Ruf,"€ 6,250","€ 325,000","€ 341,801",D,23,France,Montpellier,Ligue 1,2016-2017
26,Nordi Mukiele,"€ 5,231","€ 272,000","€ 286,061",D,18,France,Montpellier,Ligue 1,2016-2017
27,Jonathan Ligali,"€ 3,981","€ 207,000","€ 217,701",K,25,France,Montpellier,Ligue 1,2016-2017
28,Killian Sanson,"€ 1,731","€ 90,000","€ 94,653",M,19,France,Montpellier,Ligue 1,2016-2017
29,Morgan Poaty,"€ 1,673","€ 87,000","€ 91,498",D,18,France,Montpellier,Ligue 1,2016-2017
30,Pierrick Fito,"€ 1,654","€ 86,000","€ 90,446",M,20,France,Montpellier,Ligue 1,2016-2017
31,Bryan Passi,"€ 1,385","€ 72,000","€ 75,722",D,18,France,Montpellier,Ligue 1,2016-2017
32,Alexandre Llovet,"€ 1,365","€ 71,000","€ 74,670",F,18,France,Montpellier,Ligue 1,2016-2017
33,Dimitry Bertaud,€ 769,"€ 40,000","€ 42,068",K,18,France,Montpellier,Ligue 1,2016-2017
34,Mamadou N'Diaye,€ 0,€ 0,€ 0,D,21,Senegal,Montpellier,Ligue 1,2016-2017
35,Stéphane Sessègnon,€ 0,€ 0,€ 0,M,32,Benin,Montpellier,Ligue 1,2016-2017
