,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Julien Féret,"€ 17,404","€ 905,000","€ 951,785",M,33,France,Caen,Ligue 1,2016-2017
2,Ivan Santini,"€ 15,231","€ 792,000","€ 832,943",F,27,Croatia,Caen,Ligue 1,2016-2017
3,Ronny Rodelin,"€ 15,231","€ 792,000","€ 832,943",F,26,France,Caen,Ligue 1,2016-2017
4,Jonathan Delaplace,"€ 13,192","€ 686,000","€ 721,463",M,30,France,Caen,Ligue 1,2016-2017
5,Damien Da Silva,"€ 12,115","€ 630,000","€ 662,568",D,28,France,Caen,Ligue 1,2016-2017
6,Vincent Bessat,"€ 10,885","€ 566,000","€ 595,260",D,30,France,Caen,Ligue 1,2016-2017
7,Rémy Vercoutre,"€ 10,885","€ 566,000","€ 595,260",K,36,France,Caen,Ligue 1,2016-2017
8,Romain Genevois,"€ 9,904","€ 515,000","€ 541,623",D,28,Haiti,Caen,Ligue 1,2016-2017
9,Steed Malbranque,"€ 9,904","€ 515,000","€ 541,623",M,36,France,Caen,Ligue 1,2016-2017
10,Nicolas Seube,"€ 8,808","€ 458,000","€ 481,677",M,36,France,Caen,Ligue 1,2016-2017
11,Ismaël Diomandé,"€ 8,808","€ 458,000","€ 481,677",M,23,Cote d'Ivoire,Caen,Ligue 1,2016-2017
12,Matthieu Dreyer,"€ 8,808","€ 458,000","€ 481,677",K,27,France,Caen,Ligue 1,2016-2017
13,Mouhamadou Dabo,"€ 8,692","€ 452,000","€ 475,367",D,29,France,Caen,Ligue 1,2016-2017
14,Emmanuel Imorou,"€ 8,692","€ 452,000","€ 475,367",D,27,Benin,Caen,Ligue 1,2016-2017
15,Jordan Adéoti,"€ 8,692","€ 452,000","€ 475,367",M,27,Benin,Caen,Ligue 1,2016-2017
16,Alaeddine Yahia,"€ 8,692","€ 452,000","€ 475,367",D,34,Tunisia,Caen,Ligue 1,2016-2017
17,Hervé Bazile,"€ 8,692","€ 452,000","€ 475,367",F,26,Haiti,Caen,Ligue 1,2016-2017
18,Jeff Louis,"€ 7,654","€ 398,000","€ 418,575",M,23,Haiti,Caen,Ligue 1,2016-2017
19,Syam Ben Youssef,"€ 6,596","€ 343,000","€ 360,732",D,27,Tunisia,Caen,Ligue 1,2016-2017
20,Chaker Alhadhur,"€ 4,404","€ 229,000","€ 240,838",D,24,Comoros,Caen,Ligue 1,2016-2017
21,Paul Reulet,"€ 4,404","€ 229,000","€ 240,838",K,22,France,Caen,Ligue 1,2016-2017
22,Frédéric Guilbert,"€ 4,212","€ 219,000","€ 230,321",D,21,France,Caen,Ligue 1,2016-2017
23,Pape Sané,"€ 3,827","€ 199,000","€ 209,288",F,24,Senegal,Caen,Ligue 1,2016-2017
24,Jean-Victor Makengo,"€ 1,750","€ 91,000","€ 95,704",M,18,France,Caen,Ligue 1,2016-2017
25,Yann Karamoh,"€ 1,750","€ 91,000","€ 95,704",F,17,France,Caen,Ligue 1,2016-2017
26,Jordan Leborgne,"€ 1,538","€ 80,000","€ 84,136",M,20,France,Caen,Ligue 1,2016-2017
27,Jordan Tell,€ 442,"€ 23,000","€ 24,189",F,19,France,Caen,Ligue 1,2016-2017
28,Durel Avounou,€ 442,"€ 23,000","€ 24,189",M,18,Congo,Caen,Ligue 1,2016-2017
29,Louis Deschateaux,€ 442,"€ 23,000","€ 24,189",K,19,France,Caen,Ligue 1,2016-2017
30,Valentin Voisin,€ 385,"€ 20,000","€ 21,034",M,20,France,Caen,Ligue 1,2016-2017
31,Christopher Operi,€ 192,"€ 10,000","€ 10,517",D,19,France,Caen,Ligue 1,2016-2017
32,Christian Kouakou,€ 0,€ 0,€ 0,F,25,Cote d'Ivoire,Caen,Ligue 1,2016-2017
33,Jordan N'Kololo,€ 0,€ 0,€ 0,F,23,Democratic Republic of Congo,Caen,Ligue 1,2016-2017
34,Adama Mbengue,€ 0,€ 0,€ 0,D,22,Senegal,Caen,Ligue 1,2016-2017
35,Florian Le Joncour,€ 0,€ 0,€ 0,D,21,France,Caen,Ligue 1,2016-2017
36,Exaucé Ngassaki,€ 0,€ 0,€ 0,F,19,Congo,Caen,Ligue 1,2016-2017
