,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Balotelli,"€ 97,885","€ 5,090,000","€ 5,353,133",F,25,Italy,Nice,Ligue 1,2016-2017
2,Dante,"€ 54,385","€ 2,828,000","€ 2,974,196",D,32,Brazil,Nice,Ligue 1,2016-2017
3,Mathieu Bodmer,"€ 17,404","€ 905,000","€ 951,785",M,33,France,Nice,Ligue 1,2016-2017
4,Mounir Obbadi,"€ 16,154","€ 840,000","€ 883,425",M,33,Morocco,Nice,Ligue 1,2016-2017
5,Paul Baysse,"€ 16,115","€ 838,000","€ 881,321",D,28,France,Nice,Ligue 1,2016-2017
6,Dalbert,"€ 13,885","€ 722,000","€ 759,325",D,22,Brazil,Nice,Ligue 1,2016-2017
7,Alexy Bosetti,"€ 11,904","€ 619,000","€ 651,000",F,23,France,Nice,Ligue 1,2016-2017
8,Wylan Cyprien,"€ 10,096","€ 525,000","€ 552,140",M,21,France,Nice,Ligue 1,2016-2017
9,Yoan Cardinale,"€ 10,096","€ 525,000","€ 552,140",K,22,France,Nice,Ligue 1,2016-2017
10,Valentin Eysseric,"€ 9,019","€ 469,000","€ 493,245",M,24,France,Nice,Ligue 1,2016-2017
11,Malang Sarr,"€ 8,692","€ 452,000","€ 475,367",D,17,France,Nice,Ligue 1,2016-2017
12,Vincent Koziello,"€ 8,692","€ 452,000","€ 475,367",M,20,France,Nice,Ligue 1,2016-2017
13,Arnaud Lusamba,"€ 8,654","€ 450,000","€ 473,263",M,19,France,Nice,Ligue 1,2016-2017
14,Mickaël Le Bihan,"€ 8,327","€ 433,000","€ 455,384",F,26,France,Nice,Ligue 1,2016-2017
15,Arnaud Souquet,"€ 7,615","€ 396,000","€ 416,472",D,24,France,Nice,Ligue 1,2016-2017
16,Simon Pouplin,"€ 7,365","€ 383,000","€ 402,800",K,31,France,Nice,Ligue 1,2016-2017
17,Maxime Le Marchand,"€ 6,231","€ 324,000","€ 340,750",D,26,France,Nice,Ligue 1,2016-2017
18,Bassem Srarfi,"€ 4,962","€ 258,000","€ 271,338",F,19,Tunisia,Nice,Ligue 1,2016-2017
19,Ricardo Pereira,"€ 4,788","€ 249,000","€ 261,872",D,22,Portugal,Nice,Ligue 1,2016-2017
20,Anastasios Donis,"€ 4,673","€ 243,000","€ 255,562",F,19,Greece,Nice,Ligue 1,2016-2017
21,Walter Benítez,"€ 4,654","€ 242,000","€ 254,510",K,23,Argentina,Nice,Ligue 1,2016-2017
22,Olivier Boscagli,"€ 4,481","€ 233,000","€ 245,045",D,18,France,Nice,Ligue 1,2016-2017
23,Albert Rafetraniaina,"€ 4,288","€ 223,000","€ 234,528",M,19,Madagascar,Nice,Ligue 1,2016-2017
24,Franck Honorat,"€ 3,404","€ 177,000","€ 186,150",F,19,France,Nice,Ligue 1,2016-2017
25,Bryan Constant,"€ 2,827","€ 147,000","€ 154,599",F,22,France,Nice,Ligue 1,2016-2017
26,Romain Perraud,"€ 2,558","€ 133,000","€ 139,876",D,18,France,Nice,Ligue 1,2016-2017
27,Vincent Marcel,"€ 2,077","€ 108,000","€ 113,583",M,19,France,Nice,Ligue 1,2016-2017
28,Patrick Burner,"€ 2,058","€ 107,000","€ 112,531",D,20,France,Nice,Ligue 1,2016-2017
29,Gautier Lloris,"€ 1,750","€ 91,000","€ 95,704",D,20,France,Nice,Ligue 1,2016-2017
30,Joakim Balmy,"€ 1,731","€ 90,000","€ 94,653",D,18,France,Nice,Ligue 1,2016-2017
31,Hicham Mahou,€ 885,"€ 46,000","€ 48,378",F,16,France,Nice,Ligue 1,2016-2017
32,Younès Belhanda,€ 0,€ 0,€ 0,M,26,Morocco,Nice,Ligue 1,2016-2017
33,Dorian Caddy,€ 0,€ 0,€ 0,F,21,France,Nice,Ligue 1,2016-2017
34,Jean Michaël Seri,€ 0,€ 0,€ 0,M,24,Cote d'Ivoire,Nice,Ligue 1,2016-2017
35,Julien Vercauteren,€ 0,€ 0,€ 0,M,23,Belgium,Nice,Ligue 1,2016-2017
36,Mouez Hassen,€ 0,€ 0,€ 0,K,21,Tunisia,Nice,Ligue 1,2016-2017
37,Rémi Walter,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2016-2017
38,Saïd Benrahma,€ 0,€ 0,€ 0,F,20,Algeria,Nice,Ligue 1,2016-2017
39,Alassane Plea,€ 0,€ 0,€ 0,F,23,France,Nice,Ligue 1,2016-2017
