,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Henri Saivet,"€ 38,885","€ 2,022,000","€ 2,126,529",M,25,Senegal,St Etienne,Ligue 1,2016-2017
2,Jordan Veretout,"€ 31,115","€ 1,618,000","€ 1,701,644",M,23,France,St Etienne,Ligue 1,2016-2017
3,Robert Beric,"€ 19,596","€ 1,019,000","€ 1,071,678",F,25,Slovenia,St Etienne,Ligue 1,2016-2017
4,Loïc Perrin,"€ 19,596","€ 1,019,000","€ 1,071,678",D,30,France,St Etienne,Ligue 1,2016-2017
5,Stéphane Ruffier,"€ 19,596","€ 1,019,000","€ 1,071,678",K,29,France,St Etienne,Ligue 1,2016-2017
6,Kévin Théophile-Catherine,"€ 18,481","€ 961,000","€ 1,010,680",D,26,Martinique,St Etienne,Ligue 1,2016-2017
7,Nolan Roux,"€ 18,481","€ 961,000","€ 1,010,680",F,28,France,St Etienne,Ligue 1,2016-2017
8,Romain Hamouma,"€ 18,269","€ 950,000","€ 999,111",F,29,France,St Etienne,Ligue 1,2016-2017
9,Jérémy Clément,"€ 17,404","€ 905,000","€ 951,785",M,31,France,St Etienne,Ligue 1,2016-2017
10,Bryan Dabo,"€ 15,231","€ 792,000","€ 832,943",M,24,Burkina Faso,St Etienne,Ligue 1,2016-2017
11,Fabien Lemoine,"€ 15,231","€ 792,000","€ 832,943",M,29,France,St Etienne,Ligue 1,2016-2017
12,Vincent Pajot,"€ 15,154","€ 788,000","€ 828,736",M,25,France,St Etienne,Ligue 1,2016-2017
13,Kévin Malcuit,"€ 13,462","€ 700,000","€ 736,187",D,24,France,St Etienne,Ligue 1,2016-2017
14,Oussama Tannane,"€ 13,404","€ 697,000","€ 733,032",F,22,Morocco,St Etienne,Ligue 1,2016-2017
15,Benjamin Corgnet,"€ 13,038","€ 678,000","€ 713,050",M,29,France,St Etienne,Ligue 1,2016-2017
16,Léo Lacroix,"€ 12,154","€ 632,000","€ 664,672",D,24,Switzerland,St Etienne,Ligue 1,2016-2017
17,Florentin Pogba,"€ 9,673","€ 503,000","€ 529,003",D,25,Guinea,St Etienne,Ligue 1,2016-2017
18,Jessy Moulin,"€ 6,673","€ 347,000","€ 364,939",K,30,France,St Etienne,Ligue 1,2016-2017
19,Pierre-Yves Polomat,"€ 4,538","€ 236,000","€ 248,200",D,22,France,St Etienne,Ligue 1,2016-2017
20,Jonathan Bamba,"€ 3,962","€ 206,000","€ 216,649",F,20,France,St Etienne,Ligue 1,2016-2017
21,Arnaud Nordin,"€ 3,250","€ 169,000","€ 177,737",F,18,France,St Etienne,Ligue 1,2016-2017
22,Anthony Maisonnial,"€ 2,692","€ 140,000","€ 147,237",K,18,France,St Etienne,Ligue 1,2016-2017
23,Hamidou Keyta,"€ 2,288","€ 119,000","€ 125,152",F,21,France,St Etienne,Ligue 1,2016-2017
24,Rayan Souici,"€ 2,192","€ 114,000","€ 119,893",D,18,France,St Etienne,Ligue 1,2016-2017
25,Habib Maïga,"€ 1,962","€ 102,000","€ 107,273",M,20,Cote d'Ivoire,St Etienne,Ligue 1,2016-2017
26,Benjamin Aulagnier,"€ 1,846","€ 96,000","€ 100,963",F,18,Senegal,St Etienne,Ligue 1,2016-2017
27,Mickael Nade,"€ 1,327","€ 69,000","€ 72,567",D,17,France,St Etienne,Ligue 1,2016-2017
28,Lamine Ghezali,€ 827,"€ 43,000","€ 45,223",F,16,France,St Etienne,Ligue 1,2016-2017
29,Kenny Rocha Santos,€ 808,"€ 42,000","€ 44,171",M,16,Cape Verde,St Etienne,Ligue 1,2016-2017
30,Alexis Guendouz,€ 788,"€ 41,000","€ 43,120",K,20,France,St Etienne,Ligue 1,2016-2017
31,Jérrold Nyemeck,€ 0,€ 0,€ 0,D,22,France,St Etienne,Ligue 1,2016-2017
32,Neal Maupay,€ 0,€ 0,€ 0,F,19,France,St Etienne,Ligue 1,2016-2017
33,Erin Pinheiro,€ 0,€ 0,€ 0,M,18,Cape Verde,St Etienne,Ligue 1,2016-2017
34,Ole Selnaes,€ 0,€ 0,€ 0,M,21,Norway,St Etienne,Ligue 1,2016-2017
35,Dylan Saint-Louis,€ 0,€ 0,€ 0,F,21,Congo,St Etienne,Ligue 1,2016-2017
36,Clément Cabaton,€ 0,€ 0,€ 0,D,20,France,St Etienne,Ligue 1,2016-2017
37,Alexander Söderlund,€ 0,€ 0,€ 0,F,28,Norway,St Etienne,Ligue 1,2016-2017
38,Cheikh M'Bengue,€ 0,€ 0,€ 0,D,27,Senegal,St Etienne,Ligue 1,2016-2017
39,Ben Karamoko,€ 0,€ 0,€ 0,D,21,Cote d'Ivoire,St Etienne,Ligue 1,2016-2017
40,Ronaël Pierre-Gabriel,€ 0,€ 0,€ 0,D,18,France,St Etienne,Ligue 1,2016-2017
41,Jorginho,€ 0,€ 0,€ 0,F,20,Guinea-Bissau,St Etienne,Ligue 1,2016-2017
42,Kévin Monnet-Paquet,€ 0,€ 0,€ 0,F,27,France,St Etienne,Ligue 1,2016-2017
